Timestamp,Supplier_Name,Reporting_Month,Hydrologic_Region,Population_Served,Mandatory_Restrictions,Water_Days_Allowed/Week,Complaints_Received,Follow_up_Actions,Warnings_Issued,Penalties_Assessed,Enforcement_Comments
10/01/15 00:00,Brawley  City of,15-Oct,Colorado River,"27,743",No,7,2,6, 6 , 0  ,
10/01/15 00:00,Ontario  City of,15-Oct,South Coast,"168,777",Yes,0,33,33, 0  , 0  ,"Note: on September 1, the City amended its Water Conservation Plan and removed the 2 days/week of outdoor irrigation restriction and replaced it with a volumetric penalty structure. These penalties are in effect for October usage, and will be seen on customers November water bill."
10/01/15 00:00,Huntington Beach  City of,15-Oct,South Coast,"196,041",Yes,1,172,255, 222 , 1 ,
10/01/15 00:00,Calaveras County Water District,15-Oct,San Joaquin River,"31,750",Yes,3,6,6, 2 , 0  ,"CCWD will strive to educate and inform customers of conservation measures before taking enforcement action. If customers violate Ordinance 2015-01, which includes Stage 3.5 Mandatory Water Conservation Measures, they will first receive a written warning letter. If CCWD staff witnesses a second violation of the ordinance, the District may impose a $100 fine, install a flow-restricting device, or both. If CCWD staff witnesses a third violation, the District may impose a $200 fine. If CCWD staff witnesses any additional violations of the ordinance, a $500 fine may be imposed. The district may also pursue a misdemeanor violation of California Water Code Section 31029. If convicted of this crime, a person could be put in jail for up to 30 days, fined up to $600 or both."
10/01/15 00:00,Humboldt Bay Municipal Water District,15-Oct,North Coast,602,Yes,2,0,0, 0  , 0  ,
10/01/15 00:00,Santa Maria  City of,15-Oct,Central Coast,"102,087",Yes,7,3,10, 18 , 0  ,
10/01/15 00:00,Yuba City  City of,15-Oct,Sacramento River,"68,379",Yes,2,14,14, 176 , 61 ,"August 8, 2014  Name Address City, State, Zip  Dear Water Customer,  With the third consecutive year of drought, the City of Yuba City implemented emergency water restrictions in accordance with the City’s Water Shortage Contingency Plan per the Governor’s request in January.  On July 15, 2014, the State Water Resources Control Board approved an emergency regulation to ensure that water suppliers, their customers and state residents increase water conservation in urban settings.  The emergency regulations require that all Californians stop the following activities immediately:     • Washing down driveways and sidewalks • Watering of outdoor landscapes that cause excess runoff • Using a hose to wash a motor vehicle unless the hose is fitted with a shut-off nozzle  • Using potable water in a non-circulating fountain or decorative water feature  In addition, the emergency regulations specifically require that urban water suppliers implement water shortage contingency plans to a level where restrictions on outdoor watering are mandatory.  For Yuba City, that is Stage 3 of the City’s Water Shortage Contingency Plan.    Stage 3 of the City’s Water Shortage Contingency Plan and Municipal Code Section 6-6.19, “Emergency Water Restrictions”, permit lawn watering only as follows:  • EVEN numbered addresses: Wednesdays and Saturdays  • ODD numbered addresses: Thursdays and Sundays  • New lawns may be watered three (3) times each day for the first three (3) weeks after planting provided that notification is given to the City Public Works Department of the new planting either at the time of planting or as soon thereafter as is practicable. • Public agencies and/or commercial/industrial companies using City water to irrigate large turf areas greater than 0.5 acres, shall submit an irrigation schedule for approval by the Public Works Director. This schedule shall provide for a reduction of water use based on a percentage of previous usage. The actual percentage and base year of usage shall be established by the Public Works Director as approved by the City Council and will be in accordance with the severity of the water shortage declared by the City Council. It is recommended that watering take place during the coolest parts of the day in the evening and early morning hours. As part of the City’s continued effort to help water customers comply with these water restrictions, the City has started water patrols which are designed to provide residents with conservation education.  The City’s goal is to raise awareness to the mandatory restrictions, and issue penalties as a last resort.  For those that choose not to comply with the mandatory restrictions, the following penalty schedule will apply:  1st violation: Written warning 2nd violation:  $ 50.00 surcharge* 3rd violation:  $100.00 surcharge* 4+ violations: $250.00 surcharge* per violation *Surcharges shall appear on the next monthly water billing  The Public Works Department provides complimentary water audits and will assist with adjusting sprinkler timers upon request.  If you would like to schedule a water audit or need assistance adjusting a sprinkler timer, please call John Westhouse, Water Treatment Plant Supervisor, at 530-822-4637.  Also, the City has a rebate program for the installation of smart irrigation timers.  Information on the rebate program can be found at www.yubacityh2o.com.       The City appreciates the conservation efforts of our water customers.  If you have any questions, please do not hesitate to contact Public Works.    Sincerely,      Diana Langley City of Yuba City  Public Works Director "
10/01/15 00:00,Escondido  City of,15-Oct,South Coast,"134,053",Yes,3,15,13, 13 , 0  ,
10/01/15 00:00,Los Angeles County Public Works Waterworks District 29,15-Oct,South Coast,"22,221",Yes,3,7,7, 0  , 0  ,
10/01/15 00:00,Placer County Water Agency,15-Oct,Sacramento River,"95,717",Yes,1,47,36, 18 , 1 ,
10/01/15 00:00,Corona  City of,15-Oct,South Coast,"168,070",Yes,3,72,1255, 26 , 0  ,"In October 2015, a total of 590 customers had water usage charged in Tier 4 (Excessive Water Use) and 541 customers had water usage charged in Tier 5 (Wasteful Water Use). All customers with water usage falling into tier 4 and 5 are notified by postcard and a portion of these customers are contacted by phone to schedule an appointment to address the high water usage."
10/01/15 00:00,Burbank  City of,15-Oct,South Coast,"106,084",Yes,2,236,236, 236 , 29 ,"Every complaint was followed up with a letter, and every letter mentions possible fines."
10/01/15 00:00,Camarillo  City of,15-Oct,South Coast,"47,030",Yes,3,12,30, 17 , 0  ,"Ongoing patrolling by conservation contractor & city staff delivering door tags, ordinance summaries and issuing citations. Leak detection assistance was provided at the request of 6 customers."
10/01/15 00:00,Blythe  City of,15-Oct,Colorado River,"13,839",Yes,3,3,3, 3 , 0  ,Per Ordinance No 871-15 First Violation – Written Notice; Second Violation (within 12 months of the first violation) – Final Written Notice; Third Violation (within 12 months of the first violation) 0$100 surcharge in customer water bill; Fourth Violation (within 12 months of the first violation) 0$150 surcharge in customer water bill; Fifth Violation or more violation (within 12 months of the first violation) 0$200 surcharge in customer water bill.
10/01/15 00:00,Roseville  City of,15-Oct,Sacramento River,"122,946",Yes,1,547,360, 25 , 0  ,
10/01/15 00:00,Vista Irrigation District,15-Oct,South Coast,"124,746",Yes,2,47,29, 18 , 0  ,
10/01/15 00:00,West Valley Water District,15-Oct,South Coast,"74,081",Yes,3,15,2052, 343 , 0  ,"In October the District sent approximately 1200 letters to all residential customers that had not reduced the targeted amount cumulatively for the first 4 months.  We also sent letters to all of our commercial accounts, approximately 500."
10/01/15 00:00,Napa  City of,15-Oct,San Francisco Bay,"86,051",Yes,3,8,8, 4 , 0  ,"The City of Napa continued its formalized Water Waste Reporting procedures, encouraging customers to report violations via phone or email (link on the City's web site).  Water Division field staff are tasked with reporting violations and educating customers in the course of their normal duties."
10/01/15 00:00,Mission Springs Water District,15-Oct,Colorado River,"37,600",Yes,3,18,24, 24 , 0  ,"All water waste contacts were first time offenders. In accordance with the MSWD Water Shortage Contingency Ordinance, a warning was issued. Follow up did not reveal any continued waste practices."
10/01/15 00:00,Los Angeles County Public Works Waterworks District 40,15-Oct,South Lahontan,"207,404",Yes,3,12,12, 0  , 0  ,
10/01/15 00:00,Nevada Irrigation District,15-Oct,Sacramento River,"44,761",Yes,2,9,9, 0  , 0  ,
10/01/15 00:00,Alameda County Water District,15-Oct,San Francisco Bay,"346,000",Yes,1,77,54, 0  , 0  ,Enforcement information provided with July 2014 report 0no updates at this time. Note: 23 of the 77 water waste reports listed above required no action (not violations or could not confirm information provided).
10/01/15 00:00,Hawthorne  City of,15-Oct,South Coast,"44,531",Yes, 3 , 0  ,0,0,0,
10/01/15 00:00,Nipomo Community Services District,15-Oct,Central Coast,"12,512",Yes,2,5,5, 2 , 0  ,
10/01/15 00:00,Rancho California Water District,15-Oct,South Coast,"168,968",Yes,7,64,34, 34 , 1 ,"RCWD maintains a Water Conservation Policy that includes fines of up to $500 per violation for water wasting. The District continues to inform its customers, personnel, and local agencies on reporting and responding to water waste. "
10/01/15 00:00,Rainbow Municipal Water District,15-Oct,South Coast,"19,495",Yes,2,10,10, 0  , 0  ,
10/01/15 00:00,Oceanside  City of,15-Oct,South Coast,"171,183",Yes, 2 , 90 ,62,28,0,
10/01/15 00:00,Western Municipal Water District of Riverside,15-Oct,South Coast,"96,139",Yes,3,25,20, 6 , 0  ,"Western has allocation based water rates for more than 95% of our urban water users, including residential, commercial, and landscape accounts. Via Western Resolution 2910, adopted May 20, 2015, we recommend just 3 watering days per week. However, if a customer is within their individualized water allocation and there is no run-off, daytime irrigation, or other identifiable waste of water, the three-day recommendation will not be strictly enforced. Western partners with the public and local code enforcement teams to monitor prohibited water uses and water saving progress in the community we serve. Western encourages the public to use a smart phone application called iEfficient. The app allows the public to report water waste and an email is automatically delivered to Western's customer service team. Western's field crews are also using the app to report and track water waste. Also, in partnership with the City of Riverside's 311 dispatch, we reach out to residential or business customers that may have a problem with water waste. The first warning letter offers assistance through free efficiency evaluations for all customers. The second letter within a twelve month period reminds them of assistance and warns of monetary penalties. The third notice imposes daily penalties. "
10/01/15 00:00,Tahoe City Public Utilities District,15-Oct,North Lahontan,"6,471",Yes,3,1,0, 0  , 0  ,
10/01/15 00:00,Calexico  City of,15-Oct,Colorado River,"41,033",Yes,3,32,32, 32 , 0  ,
10/01/15 00:00,Lompoc  City of,15-Oct,Central Coast,"41,541",Yes, 2 , 4 ,4,2,0,
10/01/15 00:00,California Water Service Company Bakersfield,15-Oct,Tulare Lake,"279,300",Yes,3,118,118, 118 , 0  ,
10/01/15 00:00,Amador Water Agency,15-Oct,San Joaquin River,"23,347",Yes,2,1,1, 0  , 0  ,
10/01/15 00:00,California Water Service Company Oroville,15-Oct,Sacramento River,"10,840",Yes,3,0,0, 0  , 0  ,
10/01/15 00:00,Trabuco Canyon Water District,15-Oct,South Coast,"13,175",Yes,2,5,4, 4 , 0  ,
10/01/15 00:00,Otay Water District,15-Oct,South Coast,"217,800",Yes,2,65,45, 0  , 0  ,
10/01/15 00:00,San Diego  City of,15-Oct,South Coast,"1,314,290",Yes,2,494,494, 494 , 26 ,
10/01/15 00:00,Truckee-Donner Public Utilities District,15-Oct,North Lahontan,"32,776",Yes,2,1,2, 1 , 0  ,
10/01/15 00:00,"Modesto, City of",15-Oct,San Joaquin River,"220,918",Yes,2,385,1231," 1,231 ", 18 ,
10/01/15 00:00,Joshua Basin Water District,15-Oct,Colorado River,"9,514",Yes,3,0,0, 0  , 0  ,
10/01/15 00:00,Santa Barbara  City of,15-Oct,Central Coast,"93,091",Yes,7,58,50, 0  , 0  ,"If we have enough information about the complaint (location & issue) we follow up on every complaint with either a drive-by, phone call, door hanger, or in person contact."
10/01/15 00:00,Tuolumne Utilities District,15-Oct,San Joaquin River,"28,997",Yes,3,34,193, 34 , 1 ,
10/01/15 00:00,Sacramento County Water Agency,15-Oct,Sacramento River,"173,950",Yes,1,957,957, 957 , 0  ,
10/01/15 00:00,San Buenaventura  City of,15-Oct,South Coast,"113,478",Yes,2,19,19, 2 , 0  ,
10/01/15 00:00,Elk Grove Water Service,15-Oct,Sacramento River,"44,145",Yes,2,27,27, 566 , 5 ,
10/01/15 00:00,Newhall County Water District,15-Oct,South Coast,"45,036",Yes,3,122,122, 0  , 0  ,District sent out patrols on non 0water days.
10/01/15 00:00,Valencia Water Company,15-Oct,South Coast,"118,224",Yes,2,88,88, 0  , 0  ,
10/01/15 00:00,Castaic Lake Water Agency Santa Clarita Water Division,15-Oct,South Coast,"119,650",Yes,2,93,93, 103 , 1 ,"In Oct. 2015, we issued 103 warning/violation notices for the prohibited activities stated in SCWD Ordinance No. 43"
10/01/15 00:00,California Water Service Company East Los Angeles,15-Oct,South Coast,"159,054",Yes,3,2,2, 2 , 0  ,
10/01/15 00:00,Exeter  City of,15-Oct,Tulare Lake,"10,572",Yes,2,8,6, 2 , 4 ,
10/01/15 00:00,"Rio Vista, city of",15-Oct,Sacramento River,"8,324",Yes,2,18,9, 9 , 0  ,
10/01/15 00:00,Sweetwater Springs Water District,15-Oct,North Coast,"7,759",Yes,3,0,0, 0  , 0  ,
10/01/15 00:00,California Water Service Company Visalia,15-Oct,Tulare Lake,"139,188",Yes,2,121,121, 121 , 0  ,
10/01/15 00:00,California Water Service Company Selma,15-Oct,Tulare Lake,"25,065",Yes,2,23,23, 23 , 3 ,
10/01/15 00:00,California Water Service Company Chico District,15-Oct,Sacramento River,"103,012",Yes,3,227,227, 227 , 7 ,
10/01/15 00:00,Soquel Creek Water District,15-Oct,Central Coast,"39,049",Yes,7,35,35, 25 , 0  ,"Mandatory Restrictions: Our District has declared a Stage 3 Water Shortage Emergency with a curtailment target of 25% over 2013 consumption (Note that our State-mandated reduction target is 8%). In this Stage, we are actively enforcing compliance with all applicable restrictions including our Water Waste Ordinance (always in effect), Our Stage 3 requirements, and the State’s Emergency Regulations. We have a dedicated water waste enforcement staff member who responds to reports of water waste from the public as well as District field staff. Outdoor Irrigation: We do not have restrictions on watering days; however, we prohibit overhead spray irrigation seven days a week from 10 a.m. to 8 p.m. We encourage customers to irrigate efficiently and our large landscape accounts have been issued site-specific water budgets that reflect efficient irrigation. These accounts receive a monthly report showing how their irrigation compares to their budget. "
10/01/15 00:00,East Valley Water District,15-Oct,South Coast,"101,733",Yes,3,171,171, 171 , 0  ,
10/01/15 00:00,California Water Service Company Bear Gulch,15-Oct,San Francisco Bay,"71,868",Yes,2,12,12, 12 , 0  ,
10/01/15 00:00,Buena Park  City of,15-Oct,South Coast,"82,676",Yes,2,16,73, 73 , 0  ,
10/01/15 00:00,South Gate  City of,15-Oct,South Coast,"96,057",Yes,3,5,10, 5 , 0  ,
10/01/15 00:00,Hillsborough  Town of,15-Oct,San Francisco Bay,"10,850",Yes,2,21,21, 0  , 0  ,
10/01/15 00:00,"California Water Service Company Dixon, City of",15-Oct,Sacramento River,"9,993",Yes,3,0,0, 0  , 0  ,
10/01/15 00:00,Redlands  City of,15-Oct,South Coast,"77,852",Yes,3,253,242, 225 , 0  ,"Of the 225 formal warning actions, 3 were formal warning actions: Warning #2. 222 were first time warnings. Penalties are not implemented until the 3rd warning, which no customer has reached. Most first time offenders are strongly encouraged to contact us to assist them in any way to ensure they do not receive a 2nd or 3rd notice, which has been quite successful."
10/01/15 00:00,San Juan Water District,15-Oct,Sacramento River,"32,779",Yes,2,248,306, 300 , 0  ,San Juan Water District does not issue financial penalties.  San Juan will disconnect water service if compliance is not met. When water service is disconnected the customer must pay a reconnection fee and must prove that the violation has been remedied.  
10/01/15 00:00,California Water Service Company Dominguez,15-Oct,South Coast,"142,296",Yes,3,3,3, 3 , 0  ,
10/01/15 00:00,Hayward  City of,15-Oct,San Francisco Bay,"152,889",Yes,2,10,7, 7 , 0  ,
10/01/15 00:00,California Water Service Company Hermosa/Redondo,15-Oct,South Coast,"95,870",Yes,3,1,1, 1 , 0  ,
10/01/15 00:00,California Water Service Company King City,15-Oct,Central Coast,"14,999",Yes,3,0,0, 0  , 0  ,
10/01/15 00:00,Yucaipa Valley Water District,15-Oct,South Coast,"44,643",Yes,3,25,25, 25 , 0  ,The Yucaipa Valley Water District staff is in the process of reviewing our water conservation and enforcement program to adjust for fall/winter overwatering issues.  The revisions to our program are anticipated to involve an increased distribution of weather-based irrigation controllers for customers that are irrigating their property during cool/wet weather.
10/01/15 00:00,San Bernardino  City of,15-Oct,South Coast,"198,163",Yes,3,119,103, 70 , 0  ,
