Timestamp,Supplier_Name,Reporting_Month,Hydrologic_Region,Population_Served,Mandatory_Restrictions,Water_Days_Allowed/Week,Complaints_Received,Follow_up_Actions,Warnings_Issued,Penalties_Assessed,Enforcement_Comments
08/01/15 00:00,Dinuba  City of,15-Aug,Tulare Lake,"23,966",Yes,2,68,68, 68 , 0  ,
08/01/15 00:00,Casitas Municipal Water District,15-Aug,South Coast,"9,603",Yes,2,5,3, 2 , 0  ,
08/01/15 00:00,Sacramento Suburban Water District,15-Aug,Sacramento River,"174,784",Yes,2,189,606, 476 , 3 ,
08/01/15 00:00,San Jose Water Company,15-Aug,San Francisco Bay,"990,000",Yes,2,360,329, 329 , 0  ,
08/01/15 00:00,Rowland Water District,15-Aug,South Coast,"62,106",Yes,2,20,20, 20 , 0  ,
08/01/15 00:00,Folsom  City of,15-Aug,Sacramento River,"63,376",Yes,2,253,136, 80 , 0  ,Some of the Water Waste Complaints reported the same addresses multiple times.
08/01/15 00:00,Chino  City of,15-Aug,South Coast,"78,073",Yes,4,16,16, 16 , 0  ,
08/01/15 00:00,South Tahoe Public Utilities District,15-Aug,North Lahontan,"33,124",Yes,3,27,22, 45 , 0  ,
08/01/15 00:00,Hi-Desert Water District,15-Aug,Colorado River,"23,760",Yes,3,5,4, 4 , 1 ,Water Waste Complaints are directly related to non District personal complaints. Two of the five complaints were for the same violation. Three second warning violations were issued. One third violation was issued resulting in a fine. 
08/01/15 00:00,"Soledad, City of",15-Aug,Central Coast,"16,729",Yes,2,0,0, 0  , 0  ,
08/01/15 00:00,North Marin Water District,15-Aug,San Francisco Bay,"61,299",Yes,3,40,39, 36 , 0  ,
08/01/15 00:00,Marin Municipal Water District,15-Aug,San Francisco Bay,"188,200",Yes,3,61,35, 1 , 0  ,
08/01/15 00:00,Shafter  City of,15-Aug,Tulare Lake,"19,100",Yes,3,136,136, 31 , 0  ,
08/01/15 00:00,"Windsor, Town of",15-Aug,North Coast,"27,486",Yes,3,11,14, 9 , 0  ,"The Town received 11 notifications from customers about leaks, water waste, or violations of conservation rules, all of which receive follow up in one or more of the following ways: field visit; door tag; phone call; or written letter. The Town had additional contacts/follow-ups as a part of regular monthly notifications to customers with higher than average water use, or by field staff in the course of duty to respond to observed leaks, water waste, or rule violations."
08/01/15 00:00,Indian Wells Valley Water District,15-Aug,South Lahontan,"31,120",Yes,3,27,27, 16 , 1 ,"The Board of Directors approved Ordinance 97, Emergency Water Conservation Mandatory Restrictions, at the April 13th Board meeting. The Ordinance includes an even-odd watering schedule whereby houses with an address ending in an even number may irrigate landscaping on even numbered days and those with an address ending in an odd number may irrigate landscaping on odd numbered days. No landscape watering on Mondays. The time of day restrictions in Ordinance 93 remain in effect. Ordinance 93 restricts landscape watering to between the hours of 8:00 PM and 8:00 AM from May 1st to October 31st and requires leaks to be repaired in a timely manner. There is a four-step penalty process for repeated violations. The initial violation is a warning along with educational materials provided. A second violation can result in a fine of up to $50 added to the bill for the account. A third violation can result in a fine of up to $200 added to the bill and issuing a warning that service may be terminated within 30 days if the issue is not addressed. A fourth violation can result in a 48 hour notice of termination of service. "
08/01/15 00:00,San Francisco Public Utilities Commission,15-Aug,San Francisco Bay,"846,601",Yes,,134,159, 122 , 0  ,Please see actions described in the August 2014 report. The SFPUC did not establish any new enforcement policies or procedures in August 2015.
08/01/15 00:00,Brawley  City of,15-Aug,Colorado River,"27,743",No,7,7,0, 3 , 0  ,
08/01/15 00:00,Ontario  City of,15-Aug,South Coast,"168,777",Yes,2,100,100, 0  , 0  ,
08/01/15 00:00,Huntington Beach  City of,15-Aug,South Coast,"196,041",Yes,2,158,72, 114 , 0  ,
08/01/15 00:00,Calaveras County Water District,15-Aug,San Joaquin River,"48,630",Yes,2,20,20, 7 , 0  ,"CCWD will strive to educate and inform customers of conservation measures before taking enforcement action. If customers violate Ordinance 2015-01, which includes Stage 3.5 Mandatory Water Conservation Measures, they will first receive a written warning letter. If CCWD staff witnesses a second violation of the ordinance, the District may impose a $100 fine, install a flow-restricting device, or both. If CCWD staff witnesses a third violation, the District may impose a $200 fine. If CCWD staff witnesses any additional violations of the ordinance, a $500 fine may be imposed. The district may also pursue a misdemeanor violation of California Water Code Section 31029. If convicted of this crime, a person could be put in jail for up to 30 days, fined up to $600 or both."
08/01/15 00:00,Humboldt Bay Municipal Water District,15-Aug,North Coast,602,Yes,2,0,0, 0  , 0  ,
08/01/15 00:00,Santa Maria  City of,15-Aug,Central Coast,"102,087",Yes,7,20,33, 5 , 0  ,
08/01/15 00:00,Yuba City  City of,15-Aug,Sacramento River,"68,379",Yes,2,27,27, 310 , 103 ,"August 8, 2014  Name Address City, State, Zip  Dear Water Customer,  With the third consecutive year of drought, the City of Yuba City implemented emergency water restrictions in accordance with the City’s Water Shortage Contingency Plan per the Governor’s request in January.  On July 15, 2014, the State Water Resources Control Board approved an emergency regulation to ensure that water suppliers, their customers and state residents increase water conservation in urban settings.  The emergency regulations require that all Californians stop the following activities immediately:     • Washing down driveways and sidewalks • Watering of outdoor landscapes that cause excess runoff • Using a hose to wash a motor vehicle unless the hose is fitted with a shut-off nozzle  • Using potable water in a non-circulating fountain or decorative water feature  In addition, the emergency regulations specifically require that urban water suppliers implement water shortage contingency plans to a level where restrictions on outdoor watering are mandatory.  For Yuba City, that is Stage 3 of the City’s Water Shortage Contingency Plan.    Stage 3 of the City’s Water Shortage Contingency Plan and Municipal Code Section 6-6.19, “Emergency Water Restrictions”, permit lawn watering only as follows:  • EVEN numbered addresses: Wednesdays and Saturdays  • ODD numbered addresses: Thursdays and Sundays  • New lawns may be watered three (3) times each day for the first three (3) weeks after planting provided that notification is given to the City Public Works Department of the new planting either at the time of planting or as soon thereafter as is practicable. • Public agencies and/or commercial/industrial companies using City water to irrigate large turf areas greater than 0.5 acres, shall submit an irrigation schedule for approval by the Public Works Director. This schedule shall provide for a reduction of water use based on a percentage of previous usage. The actual percentage and base year of usage shall be established by the Public Works Director as approved by the City Council and will be in accordance with the severity of the water shortage declared by the City Council. It is recommended that watering take place during the coolest parts of the day in the evening and early morning hours. As part of the City’s continued effort to help water customers comply with these water restrictions, the City has started water patrols which are designed to provide residents with conservation education.  The City’s goal is to raise awareness to the mandatory restrictions, and issue penalties as a last resort.  For those that choose not to comply with the mandatory restrictions, the following penalty schedule will apply:  1st violation: Written warning 2nd violation:  $ 50.00 surcharge* 3rd violation:  $100.00 surcharge* 4+ violations: $250.00 surcharge* per violation *Surcharges shall appear on the next monthly water billing  The Public Works Department provides complimentary water audits and will assist with adjusting sprinkler timers upon request.  If you would like to schedule a water audit or need assistance adjusting a sprinkler timer, please call John Westhouse, Water Treatment Plant Supervisor, at 530-822-4637.  Also, the City has a rebate program for the installation of smart irrigation timers.  Information on the rebate program can be found at www.yubacityh2o.com.       The City appreciates the conservation efforts of our water customers.  If you have any questions, please do not hesitate to contact Public Works.    Sincerely,      Diana Langley City of Yuba City  Public Works Director "
08/01/15 00:00,Escondido  City of,15-Aug,South Coast,"134,053",Yes,3,15,14, 14 , 0  ,
08/01/15 00:00,Los Angeles County Public Works Waterworks District 29,15-Aug,South Coast,"22,219",Yes,3,0,0, 0  , 0  ,
08/01/15 00:00,Placer County Water Agency,15-Aug,Sacramento River,"95,717",Yes,2,105,43, 22 , 0  ,
08/01/15 00:00,Corona  City of,15-Aug,South Coast,"168,070",Yes,3,49,2101, 14 , 0  ,"937; In August 2015, a total of 485 customers had water usage charged in Tier 4 (Excessive Water Use) and 452 customers had water usage charged in Tier 5 (Wasteful Water Use). All customers with water usage falling into tier 4 and 5 are notified by postcard and contacted by phone to schedule an appointment to address the high water usage."
08/01/15 00:00,Burbank  City of,15-Aug,South Coast,"106,084",Yes,2,847,847, 847 , 38 ,"Every complaint was followed up with a letter, and every letter now mentions possible fines."
08/01/15 00:00,Camarillo  City of,15-Aug,South Coast,"47,183",Yes,3,15,45, 30 , 0  ,"Continued patrolling, issuing door tag reminders and ordinance summaries.  Conservation literature direct mailing to all water customers."
08/01/15 00:00,Blythe  City of,15-Aug,Colorado River,"13,839",Yes,3,1,1, 0  , 0  ,Per Ordinance No 871-15 First Violation – Written Notice; Second Violation (within 12 months of the first violation) – Final Written Notice; Third Violation (within 12 months of the first violation) 0$100 surcharge in customer water bill; Fourth Violation (within 12 months of the first violation) 0$150 surcharge in customer water bill; Fifth Violation or more violation (within 12 months of the first violation) 0$200 surcharge in customer water bill.
08/01/15 00:00,Roseville  City of,15-Aug,Sacramento River,"122,946",Yes,2,325,291, 48 , 8 ,
08/01/15 00:00,Vista Irrigation District,15-Aug,South Coast,"124,746",Yes,2,82,37, 45 , 0  ,
08/01/15 00:00,West Valley Water District,15-Aug,South Coast,"73,752",Yes,3,10,144, 132 , 0  ,
08/01/15 00:00,Napa  City of,15-Aug,San Francisco Bay,"86,051",Yes,3,29,29, 11 , 0  ,"The City of Napa continued its formalized Water Waste Reporting procedures, encouraging customers to report violations via phone or email (link on the City's web site).  Water Division field staff are tasked with reporting violations and educating customers in the course of their normal duties.  Four of the 29 complaints received in August were for issues other than the officially prohibited water waste items."
08/01/15 00:00,Mission Springs Water District,15-Aug,Colorado River,"37,600",Yes,4,3,8, 8 , 0  ,THERE WERE THREE CUSTOMER CALL IN VIOLATIONS AND FIVE STAFF IDENTIFIED VIOLATIONS IN AUGUST.
08/01/15 00:00,Los Angeles County Public Works Waterworks District 40,15-Aug,South Lahontan,"207,191",Yes,3,10,10, 0  , 0  ,
08/01/15 00:00,Nevada Irrigation District,15-Aug,Sacramento River,"44,761",Yes,2,21,21, 0  , 0  ,
08/01/15 00:00,Alameda County Water District,15-Aug,San Francisco Bay,"346,000",Yes,2,130,96, 0  , 0  ,Enforcement information provided with July 2014 report 0no updates at this time. Note: 34 of the 130 water waste reports listed above required no action (not violations or could not confirm information provided).
08/01/15 00:00,Hawthorne  City of,15-Aug,South Coast,"44,528",Yes, 3 , 0  ,0,0,0,
08/01/15 00:00,Nipomo Community Services District,15-Aug,Central Coast,"12,512",Yes,2,5,4, 3 , 0  ,
08/01/15 00:00,Rancho California Water District,15-Aug,South Coast,"168,972",Yes,7,119,57, 57 , 0  ,"RCWD maintains a Water Conservation Policy that includes fines of up to $500 per violation for water wasting. The District continues to inform its customers, personnel, and local agencies on reporting and responding to water waste, and is increasing awareness during the hotter months. "
08/01/15 00:00,Rainbow Municipal Water District,15-Aug,South Coast,"19,495",Yes,2,15,15, 15 , 1 ,
08/01/15 00:00,Oceanside  City of,15-Aug,South Coast,"171,183",Yes, 2 , 169 ,120,49,0,
08/01/15 00:00,Western Municipal Water District of Riverside,15-Aug,South Coast,"96,139",Yes,3,23,20, 10 , 0  ,"Western has allocation based water rates for more than 95% or our urban potable water users, including residential, commercial, and landscape accounts. Via Western Resolution 2910, adopted May 20, 2015, we recommend just 3 watering days per week. However, if a customer is within their individualized water allocation and there is no run-off, daytime irrigation, or other identifiable waste of water, the three-day recommendation will not be strictly enforced.   Western partners with the public and local code enforcement teams to monitor prohibited water uses and water saving progress in the community we serve. Western encourages the public to use a smart phone application called iEfficient. The app allows the public to report water waste and an email is automatically delivered to Western’s customer service team. Western’s field crews are also using the app to report and track water waste. Also, in partnership with the City of Riverside’s 311 dispatch, we reach out to residential or business customers that may have a problem with water waste. The first warning letter offers assistance through free efficiency evaluations for all customers. The second letter within a twelve month period reminds them of assistance and warns of monetary penalties. The third notice imposes daily penalties. "
08/01/15 00:00,Tahoe City Public Utilities District,15-Aug,North Lahontan,"13,998",Yes,3,2,1, 171 , 40 ,134 Leak Detection Letters Sent  171 Violation notices sent  40 penalties sent totaling $5250 
08/01/15 00:00,Calexico  City of,15-Aug,Colorado River,"41,033",Yes,3,23,23, 23 , 20 ,
08/01/15 00:00,Lompoc  City of,15-Aug,Central Coast,"41,541",Yes, 2 , 14 ,13,8,0,
08/01/15 00:00,California Water Service Company Bakersfield,15-Aug,Tulare Lake,"278,611",Yes,2,133,133, 133 , 3 ,
08/01/15 00:00,Amador Water Agency,15-Aug,San Joaquin River,"23,347",Yes,2,5,5, 2 , 0  ,
08/01/15 00:00,California Water Service Company Oroville,15-Aug,Sacramento River,"10,770",Yes,3,0,0, 0  , 0  ,
08/01/15 00:00,Trabuco Canyon Water District,15-Aug,South Coast,"13,175",Yes,2,3,21, 4 , 0  ,
08/01/15 00:00,Otay Water District,15-Aug,South Coast,"217,600",Yes,2,113,39, 0  , 0  ,
08/01/15 00:00,San Diego  City of,15-Aug,South Coast,"1,314,290",Yes,2,980,980, 980 , 29 ,
08/01/15 00:00,Truckee-Donner Public Utilities District,15-Aug,North Lahontan,"32,776",Yes,2,8,17, 8 , 0  ,
08/01/15 00:00,"Modesto, City of",15-Aug,San Joaquin River,"220,916",Yes,2,2633,2633," 2,633 ", 0  ,
08/01/15 00:00,Joshua Basin Water District,15-Aug,Colorado River,"9,514",Yes,3,2,2, 2 , 0  ,The first water waste complaint was with regards to watering plants after measurable rain fall.  The customer received a copy of the ordinance and was directed to the District's website for additional conservation tips.   The second water waste complaint the inspector left a door hanger indicating to customer that they needed to fix their leaky swamp cooler. 
08/01/15 00:00,Santa Barbara  City of,15-Aug,Central Coast,"93,091",Yes,7,91,89, 0  , 0  ,"If we have enough information about the complaint (location & issue) we follow up on every complaint with either a drive-by, phone call, door hanger, or in person contact."
08/01/15 00:00,Tuolumne Utilities District,15-Aug,San Joaquin River,"28,997",Yes,3,49,270, 49 , 2 ,
08/01/15 00:00,Sacramento County Water Agency,15-Aug,Sacramento River,"173,333",Yes,1,872,872, 872 , 0  ,
08/01/15 00:00,San Buenaventura  City of,15-Aug,South Coast,"113,478",Yes,2,57,57, 3 , 1 ,
08/01/15 00:00,Elk Grove Water Service,15-Aug,Sacramento River,"44,213",Yes,2,30,30, 628 , 9 ,
08/01/15 00:00,Newhall County Water District,15-Aug,South Coast,"45,036",Yes,3,370,370, 0  , 0  ,"1,101 letters were mailed to residential customers whose water budget exceeded 50 percent of their target allocation"
08/01/15 00:00,Valencia Water Company,15-Aug,South Coast,"118,224",Yes,2,190,194, 4 , 0  ,
08/01/15 00:00,Castaic Lake Water Agency Santa Clarita Water Division,15-Aug,South Coast,"121,688",Yes,2,189,189, 992 , 169 ,"In August 2015, we issued 992 warning/violation notices for the prohibited activities stated in SCWD Ordinance No.43."
08/01/15 00:00,California Water Service Company East Los Angeles,15-Aug,South Coast,"158,020",Yes,3,6,6, 6 , 0  ,
08/01/15 00:00,Exeter  City of,15-Aug,Tulare Lake,"10,572",Yes,2,15,10, 5 , 103 ,
08/01/15 00:00,"Rio Vista, city of",15-Aug,Sacramento River,"8,324",Yes,2,70,32, 11 , 0  ,
08/01/15 00:00,Sweetwater Springs Water District,15-Aug,North Coast,"7,743",Yes,3,0,0, 0  , 0  ,
08/01/15 00:00,California Water Service Company Visalia,15-Aug,Tulare Lake,"138,909",Yes,2,99,99, 99 , 0  ,
08/01/15 00:00,California Water Service Company Selma,15-Aug,Tulare Lake,"25,082",Yes,2,13,13, 13 , 0  ,
08/01/15 00:00,California Water Service Company Chico District,15-Aug,Sacramento River,"102,591",Yes,3,116,116, 116 , 1 ,
08/01/15 00:00,Soquel Creek Water District,15-Aug,Central Coast,"39,051",Yes,7,44,44, 100 , 0  ,"Mandatory Restrictions:  Our District has declared a Stage 3 Water Shortage Emergency with a curtailment target of 25% over 2013 consumption (Note that our State-mandated reduction target is 8%).  In this Stage, we are actively enforcing compliance with all applicable restrictions including our Water Waste Ordinance (always in effect), Our Stage 3 requirements, and the State’s Emergency Regulations.  We have a dedicated water waste enforcement staff member who responds to reports of water waste from the public as well as District field staff.  Outdoor Irrigation:  We do not have restrictions on watering days; however, we prohibit overhead spray irrigation seven days a week from 10 a.m. to 8 p.m.  We encourage customers to irrigate efficiently and our large landscape accounts have been issued site-specific water budgets that reflect efficient irrigation.  These accounts receive a monthly report showing how their irrigation compares to their budget. "
08/01/15 00:00,East Valley Water District,15-Aug,South Coast,"101,733",Yes,3,10,10, 10 , 0  ,
08/01/15 00:00,California Water Service Company Bear Gulch,15-Aug,San Francisco Bay,"64,914",Yes,2,24,24, 24 , 0  ,
08/01/15 00:00,Buena Park  City of,15-Aug,South Coast,"82,767",Yes,2,198,198, 179 , 0  ,
08/01/15 00:00,South Gate  City of,15-Aug,South Coast,"96,057",Yes,3,12,12, 6 , 0  ,
08/01/15 00:00,Hillsborough  Town of,15-Aug,San Francisco Bay,"10,850",Yes,2,23,23, 3 , 0  ,The Town continues to enforce water waste prohibitions
08/01/15 00:00,"California Water Service Company Dixon, City of",15-Aug,Sacramento River,"9,981",Yes,3,1,1, 1 , 0  ,
08/01/15 00:00,Redlands  City of,15-Aug,South Coast,"77,852",Yes,3,86,82, 37 , 0  ,"Customers will only receive a formal violation if the water waste investigator witnesses the violation themselves. All other reports submitted to the City of Redlands are given a door hanger notifying them that a report was submitted to the City for their address, and will provide them a list of the current restrictions. Additionally, the hiring of 2 water waste investigators has created roughly four times more water waste reports based on the number of August reports compared to previous months."
08/01/15 00:00,San Juan Water District,15-Aug,Sacramento River,"32,758",Yes,2,444,529, 383 , 0  ,San Juan Water District does not issue financial penalties. San Juan will disconnect water service if compliance is not met. When water service is disconnected the customer must pay a reconnection fee and must prove that the violation has been remedied. 
08/01/15 00:00,California Water Service Company Dominguez,15-Aug,South Coast,"142,289",Yes,3,1,1, 1 , 0  ,
08/01/15 00:00,Hayward  City of,15-Aug,San Francisco Bay,"152,889",Yes,2,32,24, 24 , 0  ,
08/01/15 00:00,California Water Service Company Hermosa/Redondo,15-Aug,South Coast,"95,829",Yes,3,7,7, 7 , 0  ,
08/01/15 00:00,California Water Service Company King City,15-Aug,Central Coast,"14,802",Yes,3,0,0, 0  , 0  ,
08/01/15 00:00,Yucaipa Valley Water District,15-Aug,South Coast,"44,468",Yes,3,14,14," 1,139 ", 0  ,"Please see the correspondence from Yucaipa Valley Water District sent to Christian Carrigan, Director, Office of Enforcement dated August 18, 2015, pursuant to the Notice of Violation for Failure to Meet Water Conservation Standard and Order for Additional Information."
08/01/15 00:00,San Bernardino  City of,15-Aug,South Coast,"198,163",Yes,3,213,179, 97 , 0  ,
08/01/15 00:00,Sacramento  City of,15-Aug,Sacramento River,"480,155",Yes,2,1346,950, 767 , 183 ,City is patrolling with increased staff 24-7.
08/01/15 00:00,California Water Service Company Kern River Valley,15-Aug,Tulare Lake,"5,598",Yes,3,1,1, 1 , 0  ,
