Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-Mar,03/01/2015 00:00,Orange Vale Water Company,3,Yes,230.64,403.08,AF,,14283,151.0,,,-99999,NULL,75154373,131344193,151.1,0.89,No Correction,Sacramento River,264.0
15-Mar,03/01/2015 00:00,Dublin San Ramon Services District,3,Yes,191.673,245.631,MG,,78164,44.4,,,9.924,MG,191673000,245631000,44.4,0.561,No Correction,San Francisco Bay,56.9
15-Mar,03/01/2015 00:00,Los Angeles Department of Water and Power,Phase 2,Yes,40712.0,42981.0,AF,"Total water production was re-submitted to include final supply volume instead of preliminary supply volume. Population was re-submitted to account for monthly projected increases in population change. LAs March 2015 temperature was nine degrees hotter than the long-term average, and precipitation was only one-third of the long-term average. ",3980202,73.1,"Our Water Conservation Response Unit (WCRU), a.k.a. Water Cops, actively patrol Los Angeles communities and enforce the Citys Emergency Water Conservation Ordinance. The WCRU investigates reports of wasteful water use and educates violators on the importance of complying with the Water Conservation Ordinance. The WCRU also catches additional violations that were not reported while patrolling neighborhoods. The first official penalty is a citation (warning) letter. Repeat violators are issued monetary fines ranging from $100-$600. Because LADWP has had an emergency water conservation ordinance with outdoor watering restrictions in effect since 2009, LADWPs customers have been well educated for some time now on ordinance requirements. Therefore, most customers who receive a contact from the WCRU and/or a warning letter respond very well and change their habits immediately. This explains why LADWP has not issued many fines in recent years. ","As of February 2015, 15 million square feet of turf has been removed in LADWPs service area since our turf removal rebate program started. LAs Mayor has set a goal for LADWP to accomplish 25 million total square feet of turf removed by the end of 2015. With only 10% of the states population, LA will meet half of the Governors goal to remove 50 million square feet of turf. LADWP is also in the process of revising its Emergency Water Conservation Ordinance to include additional irrigation restrictions.  ",443,AF,13266063296,14005420184,73.1,0.68,No Correction,South Coast,77.2
15-Mar,03/01/2015 00:00,Camrosa Water District,stage one,No,628.09,712.79,AF,NULL,35738,134.11,,,-99999,NULL,204664023,232263639,129.3,0.7,No Correction,South Coast,146.8
15-Mar,03/01/2015 00:00,El Dorado Irrigation District,2,Yes,1687.0,1966.0,AF,Monthly production includes estimated agricultural use of 8.8%. The estimated percentages for residential and agricultural use vary from month to month due to the Districts bi-monthly meter reading cycles. Monthly production includes wholesale deliveries to the City of Placerville because they are not an urban water supplier. Report does not include 121 acre-feet of recycled water produced for uses that would otherwise require potable water.,128500,104.0,,,-99999,NULL,549711357,640623905,104.3,0.7559999999999999,No Correction,Sacramento River,121.6
15-Mar,03/01/2015 00:00,El Centro  City of,None,Yes,179350000.0,197010000.0,G,,44311,78.0,,,-99999,NULL,179350000,197010000,78.3,0.6,No Correction,Colorado River,86.1
15-Mar,03/01/2015 00:00,Milpitas  City of,2,Yes,273517.0,307500.0,CCF,"2 month customer bill cycle, R GPCD is based on this month's customers' reads, not wholesaler  % residential is also based on bill cycle ",70817,50.0,,,-99999,NULL,204604925,230025974,46.6,0.5,No Correction,San Francisco Bay,52.4
15-Mar,03/01/2015 00:00,Santa Rosa  City of,1 - Mandatory,Yes,461404592.0,412723300.0,G,,170093,66.0,,"The City of Santa Rosa is working to make changes to it's Water Shortage Contingency Plan to comply with the forthcoming State Board Emergency Regulations associated with the Governor's April 1, 2015 Executive Order. The City is continuing to implement its ongoing conservations efforts.",-99999,NULL,461404592,412723300,65.6,0.75,No Correction,North Coast,58.7
15-Mar,03/01/2015 00:00,Westminster  City of,Level One Water Supply Shortage ,Yes,947.2,898.6,AF,,93322,78.5,,IPR R-GPCD (using February's IPR) = 64.1 R-GPCD,-99999,NULL,308646472,292810092,78.5,0.736,No Correction,South Coast,74.5
15-Mar,03/01/2015 00:00,Mid-Peninsula Water District,2,Yes,102961.0,106663.0,CCF,,26030,81.0,,,-99999,NULL,77020177,79789465,81.1,0.85,No Correction,San Francisco Bay,84.0
15-Mar,03/01/2015 00:00,Olivenhain Municipal Water District,2,Yes,1515.3,1451.2,AF,No revenue will be collected for 1.73 AF of water usage reported by water treatment plant and system operators.    68%-Usage by code (customer sector) is not available at the time of reporting so a three-year average of water used by residential customers in March is used.   Population is based on figures calculated by California Department of Finance  Recycled water totals are not available at time of reporting.,83368,130.0,"www.olivenhain.com/waste to report waste online  760-632-4238 Conservation line, to hear about drought or/and report water waste.  Revise Water Supply Shortage Ordinance to include new mandates. www.olivenhain.com/shortage",Revise Water Supply Shortage Ordinance to include new mandates. www.olivenhain.com/shortage  ,-99999,NULL,493762667,472875591,129.9,0.68,No Correction,South Coast,124.4
15-Mar,03/01/2015 00:00,Daly City  City of,II,No,232466.0,272877.0,CCF,Monthly Water (Production - Non Revenue) 8 % res use Divided by: (Population: DOF)(Days in month)  *Please note the R-GPD will be slightly lower when non revenue information becomes available as we bill bi-monthly.,105076,47.59,,,-99999,NULL,173896644,204126171,51.3,0.96,No Correction,San Francisco Bay,60.2
15-Mar,03/01/2015 00:00,Delano  City of,Stage 2,Yes,208.81,203.53,MG,"Used 2010 UWMP and 2013-2015 history data. The city is not 100% metered. The city is currently installing meters on all unmetered accounts, as funds are available. ",48957,87.0,The city will adjust to accommodate the required regulations. The city will install meters on any unmetered customers that do not follow these regulations.,The city will adjust the regulation as required or if supplies are short.,N/A,NULL,208810000,203530000,86.7,0.63,No Correction,Tulare Lake,84.5
15-Mar,03/01/2015 00:00,Anaheim  City of,N/A,Yes,4891.0,4872.0,AF,"The monthly production includes groundwater, imported water, and water from storage. The Residential Use Percentage excludes system water losses. Anaheims share of Indirect Potable Reuse (IPR) or GWRS water in March = 1,105.9 AF. Anaheims adjusted Total Potable Water Production (excluding IPR) = 3,785 AF. Anaheims adjusted GPCD (excluding IRP) = 62.1",358549,80.3,,,-99999,NULL,1593739329,1587548152,80.3,0.56,No Correction,South Coast,80.0
15-Mar,03/01/2015 00:00,Elsinore Valley Municipal Water District,Stage II,Yes,1776.3,1436.0,AF,"For March 2013, because of meter discrepancies, the production at one imported water meter was adjusted from 228.7 AF to 516.4 AF. For March 2015, there was one well meter that was adjusted because of a miss reading from 142.3 AF to 31.6 AF. Consequently, total water production for March 2013 was adjusted from 1,148.3 AF to 1,436.0 AF; and total water production for March 2015 was adjusted from 1,887.1 AF to 1,776.3 AF.",148587,97.6,,,549.1,AF,578809890,467922649,98.0,0.78,No Correction,South Coast,79.2
15-Mar,03/01/2015 00:00,Coachella Valley Water District,2,Yes,6783.4,7061.8,AF,"Data obtained from city planning departments within the Coachella Valley Water District service area indicated a ""snowbird"" or seasonal population of approximately 32.8%.  Total population for this report was adjusted from the original census data to include these residents who own homes and use potable water for landscape purposes in all months of the year.",318217,160.4,,,-99999,NULL,2210380570,2301097607,160.4,0.716,No Correction,Colorado River,167.0
15-Mar,03/01/2015 00:00,Lake Hemet Municipal Water District,3,Yes,597.24,668.9,AF,,52914,71.22,,,-99999,NULL,194611506,217962020,71.2,0.6,No Correction,South Coast,79.7
15-Mar,03/01/2015 00:00,Carmichael Water District,2,Yes,168.88,186.95,MG,Carmichael water District collects meter data on a bi-monthly basis.  The above residential use percentage is based on previous years data.,38354,114.0,,,-99999,NULL,168880000,186950000,123.6,0.87,No Correction,Sacramento River,136.8
15-Mar,03/01/2015 00:00,Monte Vista Water District,1,Yes,675.04,694.77,AF,"Service Area Population: The State Boards recommended methodology determines a non-municipal service area population by obtaining 2010 U.S. Census data and adjusting based on growth in combined single-family and multi-family residential connections. Using this method, the District has seen no population growth over the past five years. However, our records show that at least three multi-family residential complexes with 453 additional residential units have been developed in the District since 2010. Additionally, the Department of Finance estimates that the population of the city of Montclair, which is served entirely by the District and comprises two-thirds of the Districts retail service area, grew by 1.9% between 2010 and 2014. It is, therefore, more appropriate to calculate the Districts retail service area population based on known, proven, and documented growth rather than by changes in the number of residential connections. Calculation: 2010 US Census population = 53425 + 1.9% = 54460. Calculation can be cross-checked by multiplying added multi-family residential units from 2010 to 2014 (all in Montclair) by average persons per household and occupancy rate for Montclair in 2014 (Department of Finance estimates). Calculation: 453 x 3.86 = 1749 x 96.1% = 1680. Added to 2010 population of 53425 provides a 2014 est. population of 55105. As a result, 54460 appears to be a conservative estimate for District's service area population. This number is also consistent with the District's latest monitoring reports.         Percent Residential Use: The State Boards recommended methodology is to use billing data for the volume of water provided to residential customers from the previous year as a percentage of total monthly potable water production. The District originally interpreted this recommendation as taking the percentage of residential billing usage based on total billed usage and then applying this percentage to total production. However, the District has reviewed statewide reporting data and finds that other agencies have developed their residential use percentage based on total production rather than total billed usage. This method more accurately reflects the percentage of residential demand compared to all other demands in the given period, including non-revenue water uses. As we bill bimonthly, we are using discretion per the guidance in comparing total annual production to total residential consumption for Fiscal Year 2013-14. Calculation: 6628 Total Residential Consumption / 10304 Total Production = 64% Percent Residential Use. ",54460,84.0,,,-99999,NULL,219962747,226391796,83.4,0.64,No Correction,South Coast,85.8
15-Mar,03/01/2015 00:00,Pleasanton  City of,Stage 3,Yes,286.221,383.057,MG,,73067,89.5,,,1.403,MG,286221000,383057000,89.6,0.7090000000000001,No Correction,San Francisco Bay,119.9
15-Mar,03/01/2015 00:00,Santa Monica  City of,2,Yes,339.9,352.6,MG,,92185,82.1,Complaint figure includes 15 cases related to urban runoff. Written warnings were delivered to violators by hand or mail for all 52 violations.,,4.9,MG,339900000,352600000,82.1,0.69,No Correction,South Coast,85.1
15-Mar,03/01/2015 00:00,Riverside  City of,Stage 2,Yes,4961.0,4819.0,AF,"Through a more thorough evaluating of the population data for our service area, it has come to our attention that the students, which live on campus (or adjacent to), attending University of California Riverside, Cal Baptist University, and La Sierra University were not included in the original population estimates.  Between these three universities, about 35,000 students were not accounted for.  Therefore, we are resubmitting revised monthly reports that more accurately reflect the population served by Riverside Public Utilities.",333669,86.0,na,na,17,AF,1616548929,1570278027,86.0,0.55,No Correction,South Coast,83.5
15-Mar,03/01/2015 00:00,Contra Costa Water District,3,Yes,1659.0,1761.0,AF,Reported values are based on consumption data.,197536,72.0,"CCWD has increased its outreach to customers to improve water use efficiency, including:   Contacting customers regarding water waste through visits, phone calls, or door hangers.  Providing prominent information about the drought requirements on CCWDs website.   Providing a means for customers to report water waste through the website or phone.  Outreach to restaurants, hotels, cafes, cafeterias, bars, or other public places to prohibit serving of drinking water other than upon request.  Outreach to hotels and motels to provide guests with the option of choosing not to have towels and linens laundered daily, and prominently display a notice of this in each bathroom. ",,-99999,NULL,540587517,573824363,71.9,0.815,No Correction,San Francisco Bay,76.4
15-Mar,03/01/2015 00:00,"Imperial, City of",1,Yes,63866000.0,69124000.0,G,The original report submitted indicated our residential use was 100% and no Non-revenue Water was previously reported.  We are correcting this months report to reflect actual residential use.,18022,72.22,,,-99999,NULL,63866000,69124000,72.2,0.6318,No Correction,Colorado River,78.2
15-Mar,03/01/2015 00:00,California Water Service Company Antelope Valley,2,Yes,46.8,48.8,AF,,3387,132.7,,,-99999,NULL,15249847,15901550,132.8,0.914,No Correction,South Lahontan,138.4
15-Mar,03/01/2015 00:00,Irvine Ranch Water District,1,No,4841.7,4369.1,AF,"March 2015: 104278 total connections,  92143 residential connections.  March 2013:   98797 total connections, 87553 residential connections. ",385056,62.92,"Prohibitions in effect at all times regardless of whether shortage declared: Gutter flooding, leaks, washing down hard surface areas, waste, and run-off. Water waste is considered as above allocation use as determined by the allocation based conservation rate structure. Customers whose use exceeds their allocation are sent a strong price signal based on increasingly costly tiers.",IRWD is implementing an approved alternate plan.,1841.9,AF,1577674854,1423677470,63.4,0.48,No Correction,South Coast,57.2
15-Mar,03/01/2015 00:00,Watsonville  City of,Statewide Emergency Conservation,Yes,172301792.0,180828800.0,G,"6.8% of this month's water was delivered to one agricultural customer. The other 93.2% was delivered to a combination of Residential, Commercial/Institutional, Industrial, and Other accounts. PRU was determined using 2013 and 2014 data. Usage by Residential and Multi-residential accounts equaled 68.3% of total water usage.",65739,54.0,"City staff will follow up once a problem of water waste has been reported. We offer information about how to reduce water waste and schedule a free, one-time Water Conservation Consultation to help fix the problem. If water waste continues beyond the educational warning and Water Conservation Consultation, the City will begin fines to address further ongoing water waste violations.",,-99999,NULL,172301792,180828800,57.7,0.6829999999999999,No Correction,Central Coast,60.6
15-Mar,03/01/2015 00:00,San Jose  City of,1-in progress to invoke 2,Yes,433.0,466.0,MG,"Muni Water bills bimonthly, so % Residential Use is based on billing data for the volume of water provided to residential customers as a percentage of total potable water consumption for the reporting month and prior month of the previous year. Recycled water information is customer usage data, which is also billed bimonthly. Population for 2015 was recently estimated (reported as total population served and used to calculate Res GPCD). Population is based on the population estimated in our 2010 UWMP and projected annually consistent with the States simplified method for estimating service area population, but 2000 Census data was used when we estimated population for the 2010 UWMP. We are obtaining 2010 Census data for our service area and are working on updating the calculation to use the 2010 Census data.",117576,81.0,"Muni Water has also continued all enforcement efforts described in previous months. Enforcement data is estimated and based on data from the Access Valley Water database managed by Santa Clara Valley Water District, which receives, validates and dispatches the water waste service requests from the public in Santa Clara County. The number of formal warning actions is currently unavailable, and we are working to obtain this data for our service area.","Muni Water is scheduled to be on the San Jose City Council Agenda for Council on April 21 to declare a water shortage of 25%, which would trigger Stage 2 of Muni Waters Water Shortage Contingency Plan (WSCP). Because the WSCP, as currently written, does not contain mandatory restrictions limiting the number of days per week that outdoor irrigation can occur, Muni Water staff has also requested that Council amend the Municipal Code to add a provision allowing outdoor irrigation to be limited to a certain number of days of the week as set by Council resolution. For the April 21, Staff has also requested that Council adopt a resolution to set a two day a week mandatory watering schedule for outside irrigation. After April 21, if Council adopts Staff recommended actions, Muni Water will be notifying its customers of the mandatory watering schedule and water use restrictions, which are triggered by Stage 2.",15,MG,433000000,466000000,78.4,0.66,No Correction,San Francisco Bay,84.4
15-Mar,03/01/2015 00:00,Dinuba  City of,2,Yes,99.91,110.09,MG,,23966,68.36,,,-99999,MG,99910000,110090000,68.6,0.51,No Correction,Tulare Lake,75.6
15-Mar,03/01/2015 00:00,Casitas Municipal Water District,Stage 1,Yes,829.11,397.8,AF,Thought the calculation problem was related to incorrect % but it appears that the calculation problem was not from the district's calculations but from the State's calculations.,9603,104.0,,,-99999,NULL,270166677,129623698,104.0,0.11460000000000001,No Correction,South Coast,49.9
15-Mar,03/01/2015 00:00,Sacramento Suburban Water District,Stage 2 - Water Warning,Yes,692.221,703.965,MG,"Percentage Residential Use: The estimated percentage of residential water usage was calculated using the following formula:   Residential Water Use = (TMP * % NRW) - CII TMP  = Total Monthly Production (MG) %NRW = Net Residential Water, Percentage of TMP remaining after deducting water loss as calculated by the American Water Works Association (AWWA) Water Loss Software. CII = Metered water use by Commercial, Industrial, and Institutional customers  Total Population Served: The value in Item 7, Total Population Served, was changed from 170615, the figure taken from our 2010 Urban Water Management Plan, to 174,469. The new number is a calculated value for March 2015 based on an estimated 0.0.036% increase in population per month since 2010.   ",174469,100.1,,,-99999,NULL,692221000,703965000,101.1,0.79,No Correction,Sacramento River,102.8
15-Mar,03/01/2015 00:00,San Jose Water Company,2,Yes,2903.0,3143.0,MG,,990000,66.4,Note: We received 100 complaints in March.  We responded to 96.  The difference refers to those completed in early April.  All 96 received door hangers and 3 received formal letters.,,46625,CCF,2903000000,3143000000,66.2,0.7,No Correction,San Francisco Bay,71.7
15-Mar,03/01/2015 00:00,Rowland Water District,2,Yes,915.5,847.7,AF,,62106,79.0,,,80.5,AF,298316981,276224255,79.0,0.51,No Correction,South Coast,73.2
15-Mar,03/01/2015 00:00,Folsom  City of,3,Yes,1252.0,1407.0,AF,,61877,130.6,,,-99999,NULL,407965987,458472958,130.6,0.614,No Correction,Sacramento River,146.8
15-Mar,03/01/2015 00:00,Chino  City of,See qualifying statement below,Yes,1118.1,1115.14,AF,The City of Chino's Water Conservation Ordinance describes the elements of its Water Shortage Contingency Plan and it stipulates that water conservation is required at all times.  Enhanced conservation measures are required/implemented in an escalating fashion depending on water supply circumstances.,78073,150.0,,,-99999,NULL,364334481,363369960,69.2,0.46,No Correction,South Coast,69.1
15-Mar,03/01/2015 00:00,South Tahoe Public Utilities District,1,Yes,97.6,104.0,MG,"Second homes increase the residential population during certain seasons of the year and calculations were made based on data collected on number of residents per home, per visit, and are reflected in each monthly report. Documentation which captures the monthly residential population and water use, including permanent and second home owners, is available upon request. Calculations include an estimated % of non-revenue water. ",33124,34.5,,,-99999,NULL,97600000,104000000,34.2,0.36,No Correction,North Lahontan,36.5
15-Mar,03/01/2015 00:00,Hi-Desert Water District,1,Yes,216.86,223.08,AF,"Residential water use is calculated using consumption data by comparing residential water users (SFR, MHP, and MTF) to the remaining accounts such as irrigation, commercial, and public entities.",23760,57.34,Two first violation letters were given.,,-99999,NULL,70664140,72690936,57.3,0.5977,No Correction,Colorado River,59.0
15-Mar,03/01/2015 00:00,"Soledad, City of",Stage 3,Yes,54097700.0,60149200.0,G,,16729,73.0,,,-99999,NULL,54097700,60149200,73.0,0.7,No Correction,Central Coast,81.2
15-Mar,03/01/2015 00:00,North Marin Water District,2,Yes,195.0,211.0,MG,,61294,84.0,,,9.5,MG,195000000,211000000,84.2,0.82,No Correction,San Francisco Bay,91.1
15-Mar,03/01/2015 00:00,Marin Municipal Water District,1,Yes,1899.09,1902.17,AF,Residential based upon total water uses on an annual basis.,188200,79.5,,,10.89,AF,618821187,619824809,79.6,0.75,No Correction,San Francisco Bay,79.7
15-Mar,03/01/2015 00:00,Shafter  City of,3,Yes,107.0,108.0,MG,"City services are not fully-metered to date. To estimate residential usage and percentage of overall system use, the approximate number of residential connections (4,200) was multiplied by the typical March usage of 15,000 gallons per connection which was then divided by the metered citywide use.",18488,112.0,,,-99999,MG,107000000,108000000,108.3,0.58,No Correction,Tulare Lake,109.3
15-Mar,03/01/2015 00:00,"Windsor, Town of",Stage 2 Mandatory 20%  ,Yes,222.858,232.478,AF,"This is a revised report for March 2015.  Changes were made to correct the number complaints received and the number of follow ups to complaints, which were previously reported in the reverse order.  Additionally, changes were made to the Percent Residential Use and R-GPCD due to a meter misread that was detected after submission of the initial March report.  The meter misread was for a single account, but it was significant.  The corrected figures show a slightly higher percent residential use and higher R-GPCD than originally submitted.  All other data is as originally submitted. ",27391,63.0,"The Town received 42 notifications from customers about leaks, water waste, or violations of conservation rules, all of which receive follow up in one or more of the following ways: field visit; door tag; phone call; or written letter. The Town had additional contacts as a part of regular monthly notifications to customers with higher than average water use, or by field staff in the course of duty to respond to observed leaks, water waste, or rule violations.",,34.24,NULL,72618597,75753288,63.3,0.74,No Correction,North Coast,66.0
15-Mar,03/01/2015 00:00,Indian Wells Valley Water District,2,Yes,110575000.0,138748000.0,G,Total water produced minus commercial and public accounts.  Includes single family and multi-family residential usage.,31120,97.4,Ordinance 93 restricts landscape watering to between the hours of 8:00 PM and 8:00 AM from May 1st to October 31st and requires leaks to be repaired in a timely manner.  There is a four-step penalty process for repeated violations.  The initial violation is a warning along with educational materials provided.  A second violation can result in a fine of up to $50 added to the bill for the account.  A third violation can result in a fine of up to $200 added to the bill and issuing a warning that service may be terminated within 30 days if the issue is not addressed.  A fourth violation can result in a 48 hour notice of termination of service.  The Board of Directors will be considering an Emergency Conservation Ordinance at the April 13th meeting.  The Ordinance will include an even-odd watering schedule whereby houses with an address ending in an even number may irrigate landscaping on even numbered days and those with an address ending in an odd number may irrigate landscaping on odd numbered days.  The time of day restrictions in Ordinance 93 would remain in effect.,,-99999,NULL,110575000,138748000,97.4,0.85,No Correction,South Lahontan,122.2
15-Mar,03/01/2015 00:00,San Francisco Public Utilities Commission,Stage 1,Yes,2060.65,2134.05,MG,,846601,41.72,"The San Francisco Public Utilities Commission is scheduled to take action at their April 28th meeting to adopt various conservation measures, including limiting outdoor watering to two days per week.",Please see actions described in August 2014 report.  The SFPUC anticipates taking additional implementation actions in the coming months.,6.11,MG,2060650000,2134050000,41.7,0.5314,No Correction,San Francisco Bay,43.2
15-Mar,03/01/2015 00:00,Brawley  City of,2nd stage,Yes,102.15,210.2,MG,,27743,84.43,,,0,MG,102150000,210200000,84.3,0.71,No Correction,Colorado River,173.5
15-Mar,03/01/2015 00:00,Ontario  City of,Stage 1,Yes,2510.0,2564.0,AF,,166866,87.0,,,214,AF,817887082,835483059,87.0,0.55,No Correction,South Coast,88.8
15-Mar,03/01/2015 00:00,Huntington Beach  City of,Level 1,Yes,2211.9,2266.1,AF,,196041,82.62,,,-99999,NULL,720750771,738411919,80.6,0.68,No Correction,South Coast,82.6
