Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-Apr,04/01/2015 00:00,Orange Vale Water Company,3,Yes,241.99,320.21,AF,,14283,159,,,-99999,NULL,78852787,104340885,158.3,0.86,No Correction,Sacramento River,209.4
15-Apr,04/01/2015 00:00,Dublin San Ramon Services District,3,Yes,194.092,279.285,MG,,78301,62.1,,,40.206,MG,194092000,279285000,62.1,0.752,No Correction,San Francisco Bay,89.4
15-Apr,04/01/2015 00:00,Los Angeles Department of Water and Power,Phase 2,Yes,40522,45204,AF,"Total water production was re-submitted to include final supply volume instead of preliminary supply volume. Population was re-submitted to account for monthly projected increases in population change.  LAs April 2015 temperature was three degrees hotter than the long-term average, and precipitation was less than one-third of the long-term average.  ",3983412,75.1,"Our Water Conservation Response Unit (WCRU), a.k.a. Water Cops, actively patrol Los Angeles communities and enforce the Citys Emergency Water Conservation Ordinance. The WCRU investigates reports of wasteful water use and educates violators on the importance of complying with the Water Conservation Ordinance. The WCRU also catches additional violations that were not reported while patrolling neighborhoods. The first official penalty is a citation (warning) letter. Repeat violators are issued monetary fines ranging from $100-$600. Because LADWP has had an emergency water conservation ordinance with outdoor watering restrictions in effect since 2009, LADWPs customers have been well educated for some time now on ordinance requirements. Therefore, most customers who receive a contact from the WCRU and/or a warning letter respond very well and change their habits immediately. This explains why LADWP has not issued many fines in recent years. To date, the WCRU has issued over 9,000 letters and citations since January 2014. ","15.2 million square feet of turf has been removed in LADWPs service area since our turf removal rebate program started. LAs Mayor has set a goal for LADWP to accomplish 25 million total square feet of turf removed by the end of 2015. With only 10% of the states population, LA will meet half of the Governors goal to remove 50 million square feet of turf. LADWP is also in the process of revising its Emergency Water Conservation Ordinance to include additional irrigation restrictions. Revisions to the Ordinance will go to LAs City Council for final approval on May 20. On April 9th, LADWP partnered with the Mayors Office to launch the new Save the Drop promotion, which is LAs new focused water conservation outreach campaign. ",874,AF,13204151525,14729787906,75.1,0.68,No Correction,South Coast,83.8
15-Apr,04/01/2015 00:00,Camrosa Water District,stage one,No,713.6,798.77,AF,NULL,35738,136.76,,,-99999,NULL,232527578,260280344,136.6,0.63,No Correction,South Coast,152.9
15-Apr,04/01/2015 00:00,El Dorado Irrigation District,2,Yes,1871,2353,AF,Monthly production includes estimated agricultural use of 8.9%. The estimated percentages for residential and agricultural use vary from month to month due to the Districts bi-monthly meter reading cycles. Monthly production includes wholesale deliveries to the City of Placerville because they are not an urban water supplier. Report does not include 175 acre-feet of recycled water produced for uses that would otherwise require potable water.,128500,102,,,-99999,NULL,609668020,766728408,102.5,0.648,No Correction,Sacramento River,128.9
15-Apr,04/01/2015 00:00,El Centro  City of,None,Yes,203350000,225880000,G,residential includes apartments,44311,107,,,-99999,NULL,203350000,225880000,107.1,0.7,No Correction,Colorado River,118.9
15-Apr,04/01/2015 00:00,Milpitas  City of,2,Yes,317574,315271,CCF,2-month customer bill.  Record re-entered due to error in system recording during maintenance cycle.  //M. Emmerson,70817,49,,,-99999,NULL,237561849,235839086,68.2,0.61,No Correction,San Francisco Bay,67.7
15-Apr,04/01/2015 00:00,Santa Rosa  City of,Stage 1 - Mandatory,Yes,390258024,575718337,G,"Total Population Served updated to Jan.1, 2014 Department of Finance value = 170,974 people.",170974,56,"If multiple attempts to educate customers on water waste practices is unsuccessful and the water waste continues, the City will shut off the water supply to that customer.",The City continues to implement its multi-faceted conservation programs for all customer classes.,-99999,NULL,390258024,575718337,56.3,0.74,No Correction,North Coast,83.1
15-Apr,04/01/2015 00:00,Westminster  City of,Level Two Water Supply Shortage ,Yes,942,1049.1,AF,"942 af x 78% = 733.1 af x 325,851 gal/af = 238,875,102 gallons  238,875,102 gallons / 93322 cap / 30 days = 85.3 R-GPCD IPR = 68.5 R-GPCD",93322,85.32,,,-99999,NULL,306952044,341850732,85.5,0.78,No Correction,South Coast,95.2
15-Apr,04/01/2015 00:00,Mid-Peninsula Water District,2,Yes,91491,120265,CCF,,26730,72.54,Step 1 - Education  Step 2 - Written notice Step 3 - 48 hour on-site citation Step 4 - $500 fine issued Step 5 - Temporary termination of water service until compliant,,-99999,NULL,68440021,89964468,72.5,0.85,No Correction,San Francisco Bay,95.4
15-Apr,04/01/2015 00:00,Olivenhain Municipal Water District,2,Yes,1702.7,1737,AF,No revenue will be collected for 1.3 AF of water usage reported by water treatment plant and system operators.    65%-Usage by code (customer sector) is not available at the time of reporting due to OMWDs reading capabilities and billing cycle so a three-year average of actual water used by residential customers in this month is used.    Population is based on figures calculated by California Department of Finance.  Wholesale invoices are used for production data ,83368,144,"OMWD allows a 21-day grace period to allow customer to remedy violation.  Customer is not issued another violation if a report is received for the same violation.  If a report of a repeat violation is received during the 21-day grace period, the customer is called rather than issued another written violation.","Effective June 1, 2015, OMWDs will enforce all regulations adopted by Office of Administrative Law.    Effective July 1, 2015, OMWD Water Supply Shortage Level 2 Rates will be in effect.  Effective June 1, Full Moon Water Works, an independent contractor, will lead OMWDs drought enforcement.  OMWD utilizes California Landscape Technologies, an independent contractor, to perform water use evaluations and targets top potable water users in outreach efforts.  Beginning in May, OMWD will partner with California State San Marcos on a Graduate Study whereby interns will become water efficiency ambassadors throughout OMWDs service area, educating residents about mandatory water use restrictions and the Governors call for a 25% reduction statewide.  OMWD has streamlined its Enforcement Process in order to issue fines after one formal warning.  Bill inserts on simple steps to achieve water savings indoors and out were included in May 1 billing.   An insert explaining targets for a 32% reduction based on meter size is planned for the June 1 bills.  OMWD is championing the development of a Regional Alliance Agricultural Water Management Plan for San Diego County.  OMWD will certify commercial agricultural accounts and call for a 15% reduction beginning June1.  Water use efficiency workshops held monthly.  OMWD is the lead agency coordination a Drought Summit for North San Diego County on July 16, 2015.  OMWD continues to work with water wholesaler and neighboring agencies on regional planning, outreach and enforcement programs.     ",-99999,NULL,554827225,566003929,144.2,0.65,No Correction,South Coast,147.1
15-Apr,04/01/2015 00:00,Daly City  City of,Stage 2,Yes,247353,261220,CCF,,105810,52,First is warning.  Second and beyond is a fine to $10K annually.,,-99999,NULL,185032893,195406130,47.8,0.8195,No Correction,San Francisco Bay,50.4
15-Apr,04/01/2015 00:00,Delano  City of,Stage 2,Yes,243.607,265.279,MG,The revised residential numbers and population was taken from the 2010 UWMP and 2013-2015 history data. The original population numbers and data was not updated and incorrectly figured. The new data is available for review if needed from our Water Coordinator who prepared this information. ,54318,53,Meters are installed on any customers wasting water that are non metered. Additional restrictions and modifications to the city ordinance to limit the water waste is being performed at this time. ,"The city is revising the watering schedule, providing additional public notification and will be enforcing fines for customers that will not comply.",-99999,NULL,243607000,265279000,53.8,0.36,No Correction,Tulare Lake,58.6
15-Apr,04/01/2015 00:00,Anaheim  City of,N/A,Yes,4985,5449,AF,"The monthly production includes groundwater, imported water, and water from storage. The Residential Use Percentage excludes system water losses. Anaheims share of Indirect Potable Reuse (IPR) or GWRS water in April = 944.1 AF. Anaheims adjusted Total Potable Water Production (excluding IPR) = 4041AF. Anaheims adjusted GPCD (excluding IRP) = 68.6",358549,84.6,,,-99999,NULL,1624369364,1775564426,84.6,0.56,No Correction,South Coast,92.4
15-Apr,04/01/2015 00:00,Elsinore Valley Municipal Water District,Stage II,Yes,2016.2,2360.3,AF,"For April 2013, because of meter discrepancies, the production at one imported water meter was adjusted from 1,263.8 to 1,060.2. Consequently, total water production for April 2013 was adjusted from 2,563.9 AF to 2,360.3 AF.",148719,110.4,,,542.2,AF,656981647,769107123,110.4,0.75,No Correction,South Coast,129.3
15-Apr,04/01/2015 00:00,Coachella Valley Water District,3,Yes,8609.5,9997.9,AF,"Data obtained from city planning departments within the CVWD service area indicated a ""snowbird"" or seasonal population of approximately 32.8%.  Total population for this report was adjusted from the original census data to include these residents who own homes and use potable water for landscape purposes in all months of the year.",318217,212.5,"The Coachella Valley Water District is utilizing a water budget-based tiered rates system, rather than restricting days per week watering to help achieve its conservation goal.  Outdoor water budgets have been reduced 36%, and a drought penalty has been added for customers exceeding the reduced outdoor water budget.",,-99999,NULL,2805417861,3257829982,212.5,0.723,No Correction,Colorado River,246.7
15-Apr,04/01/2015 00:00,Lake Hemet Municipal Water District,3,Yes,657.7,962.1,AF,,52914,104.3,,,-99999,NULL,214312484,313501658,104.3,0.7725,No Correction,South Coast,152.6
15-Apr,04/01/2015 00:00,Carmichael Water District,2,Yes,175.83,233.28,MG,Carmichael Water District collects meter data on a bi-monthly basis.  The above residential use percentage is based on previous years data.,38354,126,,,-99999,NULL,175830000,233280000,126.1,0.825,No Correction,Sacramento River,167.3
15-Apr,04/01/2015 00:00,Monte Vista Water District,1,Yes,759.28,811.79,AF,"On May 13, 2015 the Monte Vista Water District Board of Directors declared a Significant Water Supply Shortage, consistent with Ordinance 33, and implemented enhanced water use restrictions, including limitations of outdoor watering to Tuesdays, Thursdays, and Saturdays, effective immediately.",54460,97,,,-99999,NULL,247412471,264522930,96.9,0.64,No Correction,South Coast,103.6
15-Apr,04/01/2015 00:00,Pleasanton  City of,Stage 3,Yes,289.814,469.913,MG,,73067,83.5,,,1.179,MG,289814000,469913000,83.4,0.631,No Correction,San Francisco Bay,135.3
15-Apr,04/01/2015 00:00,Santa Monica  City of,2,Yes,333.6,360.9,MG,Percentage for residential use changes from month to month. The reported percentage of 67 is the current running annual average.,92185,80.8,Voluntary compliance achieved through verbal and/or written warnings issued.,,4.8,MG,333600000,360900000,80.8,0.67,No Correction,South Coast,87.4
15-Apr,04/01/2015 00:00,Riverside  City of,Stage 2,Yes,5157,5854,AF,Based on sales information.,333829,92,,,17,AF,1680415809,1907534254,92.3,0.55,No Correction,South Coast,104.8
15-Apr,04/01/2015 00:00,Contra Costa Water District,3,Yes,1761,2069,AF,Reported values are based on consumption data.,197536,73,"CCWD has begun outreach to restaurants and hotels to address new prohibited water uses (and corresponding enforcement), such as: Serving of drinking water other than upon request in eating or drinking establishments, including but not limited to restaurants, hotels, cafes, cafeterias, bars, or other public places where food or drink are served and/or purchased.  Operators of hotels and motels shall provide guests with the option of choosing not to have towels and linens laundered daily. A notice shall be prominently displayed in each bathroom. ",,-99999,NULL,573824363,674186602,73.5,0.759,No Correction,San Francisco Bay,86.3
15-Apr,04/01/2015 00:00,"Imperial, City of",1,Yes,73089000,77807000,G,,18022,98.65,The original report submitted indicated our residential use was 100% and no Non-revenue Water was previously reported.  We are correcting this months report to reflect actual residential use.,,-99999,NULL,73089000,77807000,98.7,0.7298,No Correction,Colorado River,105
15-Apr,04/01/2015 00:00,California Water Service Company Antelope Valley,2,Yes,58.1,69.6,AF,,3391,170.3,,,-99999,NULL,18931968,22679259,170.3,0.915,No Correction,South Lahontan,204
15-Apr,04/01/2015 00:00,Irvine Ranch Water District,1,No,4784,5546.4,AF,"IRWD is implementing an approved Alternate Plan and recently made changes to its FY 2015/16 rates so that IRWD can meet its mandated 16% reduction in potable water use by February 2016.  April 2015: 104483 total connections,  92307 residential connections.  April 2013:   98859 total connections, 87617 residential connections.  ",385742,77.25,"Prohibitions in effect at all times regardless of whether shortage declared: Gutter flooding, leaks, washing down hard surface areas, waste, and run-off. Water waste is considered as above allocation use as determined by the allocation based conservation rate structure. Customers whose use exceeds their allocation are sent a strong price signal based on increasingly costly tiers.",IRWD is implementing an approved alternate plan.,1903.5,AF,1558873227,1807302355,76.8,0.57,No Correction,South Coast,89
15-Apr,04/01/2015 00:00,Watsonville  City of,Statewide Emergency Conservation,Yes,182086192,225293296,G,"10.1% of this month's water was delivered to one agricultural customer. The other 89.9% was delivered to a combination of Residential, Commercial/Institutional, Industrial, and Other accounts. PRU was determined using 2013 and 2014 data. Usage by Residential and Multi-residential accounts equaled 68.3% of total water usage",65739,57,"City staff will follow up once a problem of water waste has been reported. We offer information about how to reduce water waste and schedule a free, one-time Water Conservation Consultation to help fix the problem. If water waste continues beyond the educational warning and Water Conservation Consultation, the City will begin fines to address further ongoing water waste violations.",,-99999,NULL,182086192,225293296,63.1,0.683,No Correction,Central Coast,78
15-Apr,04/01/2015 00:00,San Jose  City of,3,Yes,441,592,MG,"Muni Water bills bimonthly, so % Residential Use is based on billing data for the volume of water provided to residential customers as a percentage of total potable water consumption for the reporting month and prior month of the previous year. Recycled water information is customer usage data, which is also billed bimonthly. Population for 2015 was recently estimated (reported as total population served and used to calculate Res GPCD). Population is based on the population estimated in our 2010 UWMP and projected annually consistent with the States simplified method for estimating service area population, but 2000 Census data was used when we estimated population for the 2010 UWMP. We are obtaining 2010 Census data for our service area and are working on updating the calculation to use the 2010 Census data.",117576,82,"San Jose City Council has approved an amendment of the Administrative Citation Schedule of Fines, to increase the fine amount for violations of water waste restrictions ($250 for first violation; $500 for subsequent violations). Muni Water has also continued all enforcement efforts described in previous months. Enforcement data is estimated and based on data from the Access Valley Water database managed by Santa Clara Valley Water District, which receives, validates and dispatches the water waste service requests from the public in Santa Clara County. The number of formal warning actions is currently unavailable, and we are working to obtain this data for our service area.","San Jose City Council on April 21 declared a water shortage of 30%, which triggered Stage 3 of Muni Waters Water Shortage Contingency Plan (WSCP). Outdoor irrigation is now limited by a two day a week mandatory watering schedule, Muni Water will continue to notifying its customers of the mandatory watering schedule and water use restrictions, which are triggered by Stage 3 of the WSCP.",196,MG,441000000,592000000,82.5,0.66,No Correction,San Francisco Bay,110.8
15-Apr,04/01/2015 00:00,Dinuba  City of,2,Yes,103.82,152.9,MG,,23966,94.91,,,-99999,MG,103820000,152900000,95.3,0.66,No Correction,Tulare Lake,140.4
15-Apr,04/01/2015 00:00,Casitas Municipal Water District,Stage 2,Yes,750,380,AF,This is a preliminary report because actual residential usage will not be known for two months. Starting in July reporting will be monthly so should be able to update more quickly.,9603,100,,,-99999,NULL,244388570,123823542,424.2,0.5,No Correction,South Coast,214.9
15-Apr,04/01/2015 00:00,Sacramento Suburban Water District,Stage 2 - Water Warning,Yes,702.405,916.576,MG,"This data was resubmitted due to a discrepancy between the reported and calculated R-GPCD on the previous submission. The Percentage Residential Use was mistakenly reported as 75% due to a calculation error found in the District's data. The correct value is 65%.  Percentage Residential Use:  The estimated percentage of residential water usage was calculated using the following formula:    Residential Water Use = (TMP * % NRW) - CII  TMP = Total Monthly Production (MG)  %NRW = Net Residential Water, Percentage of TMP remaining after deducting water loss as calculated by the American Water Works Association (AWWA) Water Loss Software.  CII = Metered water use by Commercial, Industrial, and Institutional customers  Total Population Served:  The value in Item 7, Total Population Served, was changed from 170,615, the figure taken from our 2010 Urban Water Management Plan, to 174,532.  The new number is a calculated value for April 2015 based on an estimated 0.0.036% increase in population per month since 2010.     ",174532,87.3,,,-99999,NULL,702405000,916576000,87.2,0.65,No Correction,Sacramento River,113.8
15-Apr,04/01/2015 00:00,San Jose Water Company,"2 in April, but 3 as of 5/11/2015",Yes,2893,3844,MG,,990000,68.2,,"Note: regarding the stage of our water shortage contingency plan and the days per week watering: During the month of April we were at Stage 2, which allowed up to 3 days per week watering. However, recently as of 5/11, we went to Stage 3 which limits watering to 2 days per week. ",62121,CCF,2893000000,3844000000,68.2,0.7,No Correction,San Francisco Bay,90.6
15-Apr,04/01/2015 00:00,Rowland Water District,2,Yes,873.9,914.3,AF,,62106,77.9,,,63.4,AF,284761562,297925960,77.9,0.51,No Correction,South Coast,81.5
15-Apr,04/01/2015 00:00,Folsom  City of,3,Yes,1348,1633,AF,,63376,139,Some complaints of water waste are duplicates for the same address or location. ,"City conducted leak and loss detection of all water lines in March 2015 and is currently bidding a leak and loss detection repair project. The City will begin a $7.6 million pipeline rehabilitation project that will repair approximately 22,000 lineal feet of concrete pipeline that is leaking. This pipeline delivers raw surface water from Folsom Lake (the City's only supply source and is accounted for in Statements of Diversion and Use) to non-potable water customers in the City's water service area. The City appropriated an additional $350,000 into the Water Conservation Program for the current Fiscal Year 2014-2015 budget specifically for customer rebates programs. After a majority of the $350,000 was accounted for in the first hour of the rebate offer time period, the City appropriated an additional $150,000 for these programs and is considering additional funding in the Fiscal Year 2015/2016 Budget. This includes cash for grass, irrigation efficiency upgrades, high efficiency toilet rebates, high efficiency clothes washer rebates, hot water recirculating system, and lighting and landscape turf removal and irrigation system upgrades. Median ornamental turf and side street ornamental turf has been cut off from potable water use. Additional outreach and public information funds include an additional $20,000 for direct mailers, new drought webpage, City newsletter, and local paper advertisements regarding drought updates, conservation mandates, conservation tips, and requirements of the Governor's Executive Order. Additional part-time staff will be hired to address water waste complaints and rebate programs. City staff from other Divisions will work overtime shifts and weekends to respond to the rebate programs and requirements. All of the funds described above are in a direct response to the Governor's Executive Order and the State Water Resources Control Board emergency conservation regulations. These funds were not budgeted in the current fiscal year.",-99999,NULL,439247724,532115380,138.6,0.6,No Correction,Sacramento River,167.9
15-Apr,04/01/2015 00:00,Chino  City of,See qualifying statement below,Yes,1280.32,1328.19,AF,,78073,127.6,,The City of Chino's Water Conservation Ordinance describes the elements of it Water Shortage Contingency Plan and it stipulates that water conservation is required at all times.  Enhanced conservation measures are required/implemented in an escalating fashion depending on water supply circumstances.,-99999,NULL,417194099,432792607,83.7,0.47,No Correction,South Coast,86.8
15-Apr,04/01/2015 00:00,South Tahoe Public Utilities District,1,Yes,101.9,114,MG,"Second homes increase the residential population during certain seasons of the year and calculations were made based on data collected on number of residents per home, per visit, and are reflected in each monthly report. Documentation which captures the monthly residential population and water use, including permanent and second home owners, is available upon request. Calculations include an estimated % of non-revenue water",33124,45.1,,,-99999,NULL,101900000,114000000,45.1,0.44,No Correction,North Lahontan,50.5
15-Apr,04/01/2015 00:00,Hi-Desert Water District,1,Yes,232.82,241.56,AF,"Residential water use is calculated using consumption data by comparing residential water users (SFR, MHP, and MTF) to the remaining accounts such as irrigation, commercial, and public entities.",23760,75.16,Water Waste Complaints are directly related to non District personnel complaints.  Three First Violation Warnings were issued. All there were District personnel generated..,,-99999,NULL,75864729,78712671,75.2,0.7063,No Correction,Colorado River,78
15-Apr,04/01/2015 00:00,"Soledad, City of",Stage 3,Yes,64378200,70137900,G,Looking at meter calibration on all production wells. Replacing all residential meters over ten years old in the next 6 months.,16729,98,,,-99999,NULL,64378200,70137900,98.8,0.77,No Correction,Central Coast,107.6
15-Apr,04/01/2015 00:00,North Marin Water District,2,Yes,200,240,MG,,61299,89,,,14,NULL,200000000,240000000,89.2,0.82,No Correction,San Francisco Bay,107
15-Apr,04/01/2015 00:00,Marin Municipal Water District,1,Yes,1803.19,2129.63,AF,Residential based upon total water use on an annual basis.,188200,78,,,12.31,AF,587572035,693942974,78.1,0.75,No Correction,San Francisco Bay,92.2
15-Apr,04/01/2015 00:00,Shafter  City of,3,Yes,152,197,MG,"City services are not fully-metered to date. To estimate residential usage and percentage of overall system use, the approximate number of residential connections (4,200) was multiplied by the typical April usage of 20,000 gallons per connection which was then divided by the metered citywide use. ",18488,151,,Online line to utility bill insert for May  http://www.shafter.com/DocumentCenter/View/3632  ,-99999,NULL,152000000,197000000,150.7,0.55,No Correction,Tulare Lake,195.4
15-Apr,04/01/2015 00:00,"Windsor, Town of",Stage 2 Mandatory 20%  ,Yes,241.514,296.19,AF,,27391,66,"The Town received 26 notifications from customers about leaks, water waste, or violations of conservation rules, all of which receive follow up in one or more of the following ways: field visit; door tag; phone call; or written letter.  The Town had additional contacts as a part of regular monthly notifications to customers with higher than average water use, or by field staff in the course of duty to respond to observed leaks, water waste, or rule violations.","If you are receiving this report for the second time, it is because I received an error notice after my first attempt to submit the data for April.",40.831,AF,78697682,96513934,66.1,0.69,No Correction,North Coast,81
15-Apr,04/01/2015 00:00,Indian Wells Valley Water District,2,Yes,162914458,201842000,G,Calculated by adding residential and multi-residential usage and dividing by total usage.  Does not include commercial or public use.,31120,144.2,"The Board of Directors approved Ordinance 97, Emergency Water Conservation Mandatory Restrictions, at the April 13th meeting.  The Ordinance includes an even-odd watering schedule whereby houses with an address ending in an even number may irrigate landscaping on even numbered days and those with an address ending in an odd number may irrigate landscaping on odd numbered days.  No landscape watering on Mondays. The time of day restrictions in Ordinance 93 remain in effect. Ordinance 93 restricts landscape watering to between the hours of 8:00 PM and 8:00 AM from May 1st to October 31st and requires leaks to be repaired in a timely manner.  There is a four-step penalty process for repeated violations.  The initial violation is a warning along with educational materials provided.  A second violation can result in a fine of up to $50 added to the bill for the account.  A third violation can result in a fine of up to $200 added to the bill and issuing a warning that service may be terminated within 30 days if the issue is not addressed.  A fourth violation can result in a 48 hour notice of termination of service.  ",,-99999,NULL,162914458,201842000,144.1,0.826,No Correction,South Lahontan,178.6
15-Apr,04/01/2015 00:00,San Francisco Public Utilities Commission,Stage 1,Yes,1937.98,2206.24,MG,,846601,44.12,Please see actions described in the August 2014 report. The SFPUC did not establish any new enforcement policies or procedures in April.,"On April 28, the SFPUC adopted water use restrictions consistent with those set forth in the State Water Resources Control Boards emergency regulations adopted on March 17. The SFPUC is scheduled to take action at its May 26 meeting to adopt a more rigorous drought program for 2015-2016. One of the proposed actions is to increase the current 10% mandatory reduction on outdoor irrigation of ornamental landscapes or turf with potable water by retail customers, to 25% effective July 1. Also proposed is adoption of the new prohibitions on outdoor irrigation per the State Water Resources Control Boards emergency regulations adopted on May 5.  The SFPUC has not imposed a restriction on the number of days per week watering is allowed for outside irrigation.  Instead, the SFPUC is targeting percent reductions in irrigation consistent with the States approach of allowing the end user to choose how to achieve the reduction.  ",0.5,MG,1937980000,2206240000,44.1,0.5782,No Correction,San Francisco Bay,50.2
