Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
14-Nov,11/01/2014 00:00,Santa Rosa  City of,1-Mandatory,Yes,343867098.0,486628234.0,G,"Due to the variation in the number of days in the billing cycle between Nov. 2013 (28) and Nov. 2014 (26), the daily average water production decreased 23.9% in November 2014 (compared to November 2013) as a result of Santa Rosa's conservation efforts.",170093,49.0,"The City has been conducting weekly water watch patrols three mornings per week, and also provides options for the community to report water waste and Stage 1 Mandatory violations through our website, hotline and MySantaRosa app. Water Use Efficiency staff and City field crews have been trained and can door tag any home or business for a violation. The City has a progressive enforcement program that starts with information and education and can ultimately lead to turning off the customers water. ","The City has implemented Stage 1 - Mandatory, which requires the following: -20% community-wide reduction in water use; -Compliance with the Citys water waste ordinance which prohibits runoff from irrigated areas and prohibits property side breaks and leaks; -Irrigation can only occur between the hours of 8 PM through 6 AM; -Prohibits washing down hardscapes unless required for public health and safety; -Prohibits using potable water for street washing; -Requires shut-off hose nozzles for all garden and utility hoses; and - Requires Water-on-request at all restaurants. The City is providing information to the community through bill inserts, bill face messages, social media, dedicated website, radio and newspaper ads. The City offers numerous rebates and incentive programs, including free home and commercial audits. The City continues to participate in the regional media campaign - ""There's a Drought On. Turn the Water Off."" The media campaign includes newspaper and radio ads, before the movie ads, dedicated website, and local cable channel video. Additional programs include a Green Exchange program where customers receive $1 per SF of turf removed, as well as a Recirculating Hot Water Pump Rebate.",-99999,NULL,343867098,486628234,48.5,0.72,No Correction,North Coast,68.7
14-Nov,11/01/2014 00:00,Westminster  City of,Level One Water Supply Shortage ,Yes,940.1,974.3,AF,"940.1 AF total production - 206.3 AF Indirect Potable Reuse (September) =  733.8 AF. 733.8 AF x 68% residential water use = 499 AF residential water use. 499 AF = 162,594,435 gallons. 162,594,435 gallons / 30 days / 93,322 capita = 58.1 R-GCPD",93322,58.1,,,-99999,NULL,306332927,317477045,74.4,0.68,No Correction,South Coast,77.1
14-Nov,11/01/2014 00:00,Mid-Peninsula Water District,2,No,86670.0,106535.0,CCF,,26030,70.57,,,-99999,NULL,64833662,79693714,70.6,0.85,No Correction,San Francisco Bay,86.7
14-Nov,11/01/2014 00:00,Olivenhain Municipal Water District,2,Yes,1523.9,1349.6,AF,No revenue will be collected for 2.83 AF of water usage reported by water treatment plant and system operators.    80%-Usage by code (customer sector) is not available at the time of reporting so a three-year average of water used by residential customers in November is used.   Population is based on figures calculated by California Department of Finance  Recycled water totals are not available at time of reporting.,83368,159.0,,,-99999,NULL,496564990,439769086,158.8,0.8,No Correction,South Coast,140.7
14-Nov,11/01/2014 00:00,Daly City  City of,II,Yes,220262.0,265484.0,CCF,,104462,44.0,,,-99999,NULL,164767418,198595823,49.9,0.95,No Correction,San Francisco Bay,60.2
14-Nov,11/01/2014 00:00,Delano  City of,Stage 2,Yes,185.3,199.9,MG,Used 2010 UWMP and 2013-14 history data. The City is not 100% metered.,48957,80.0,Will add as needed.,Will add as needed.,-99999,NULL,185300000,199900000,79.5,0.63,No Correction,Tulare Lake,85.7
14-Nov,11/01/2014 00:00,Anaheim  City of,N/A,Yes,4981.0,5191.0,AF,"The monthly production includes groundwater, imported water, and water from storage. The Residential Use Percentage excludes system water losses. Anaheims share of Indirect Potable Reuse (IPR) or GWRS water in October = 911.7 AF. Anaheims adjusted Total Potable Water Production (excluding IPR) = 4,069 AF. Anaheims adjusted GPCD (excluding IRP) = 69.4. ",356762,84.9,,,-99999,NULL,1623065958,1691494758,84.9,0.56,No Correction,South Coast,88.5
14-Nov,11/01/2014 00:00,Elsinore Valley Municipal Water District,II,Yes,1766.3,1718.6,AF,"This monthly report has been updated to reflect changes in R-GPCD values due to changes to the Percent Residential Use (PRU) factor and updated population values.  For all monthly submissions until December 2015, Elsinore Valley Municipal Water District (EVMWD) assumed that all water (residential and commercial) utilized for landscape irrigation would be considered in the estimation of the PRU.  Based on discussions with SWRCB, it became clear to EVMWD that commercial customers with irrigation demands should not be included in the estimation of the PRU. EVMWD also submitted a memorandum to Eric Oppenheimer documenting these changes.  For all the monthly submissions, EVMWD was using an old population value  from prior Electronic Annual Reports (EAR). However, during the review process, it was found out that EVMWD could use updated population values by applying SWRCB suggested methodology to estimate population (Simplified California Urban Water Service Area Population Methodology).  EVMWD submitted an email to Mark Emmerson documenting these changes. SWRCB staff advised EVMWD to send updated R-GPCD numbers. ",147755,94.6,,,569,AF,575551376,560008262,94.8,0.73,No Correction,South Coast,92.2
14-Nov,11/01/2014 00:00,Coachella Valley Water District,2,Yes,9409.2,9918.6,AF,"Data obtained from city planning departments within the Coachella Valley Water District service area indicated a ""snowbird"" or seasonal population of approximately 32.8%.  Total population for this report was adjusted from the original census data to include these residents who own homes and use potable water for landscape purposes in all months of the year.",301633,235.5,,,-99999,NULL,3066001247,3231989964,235.5,0.695,No Correction,Colorado River,248.2
14-Nov,11/01/2014 00:00,Lake Hemet Municipal Water District,3,Yes,806.7,884.0,AF,,52914,113.5,,,-99999,NULL,262864346,288052661,113.4,0.685,No Correction,South Coast,124.3
14-Nov,11/01/2014 00:00,Carmichael Water District,2,Yes,153.63,212.49,MG,Carmichael Water District collects meter data on a bimonthly basis.  The above percentage is based on previous year data.,38354,107.0,,,-99999,NULL,153630000,212490000,116.2,0.87,No Correction,Sacramento River,160.7
14-Nov,11/01/2014 00:00,Monte Vista Water District,1,Yes,640.09,748.48,AF,"Service Area Population: The State Boards recommended methodology determines a non-municipal service area population by obtaining 2010 U.S. Census data and adjusting based on growth in combined single-family and multi-family residential connections. Using this method, the District has seen no population growth over the past five years. However, our records show that at least three multi-family residential complexes with 453 additional residential units have been developed in the District since 2010. Additionally, the Department of Finance estimates that the population of the city of Montclair, which is served entirely by the District and comprises two-thirds of the Districts retail service area, grew by 1.9% between 2010 and 2014. It is, therefore, more appropriate to calculate the Districts retail service area population based on known, proven, and documented growth rather than by changes in the number of residential connections. Calculation: 2010 US Census population = 53425 + 1.9% = 54460. Calculation can be cross-checked by multiplying added multi-family residential units from 2010 to 2014 (all in Montclair) by average persons per household and occupancy rate for Montclair in 2014 (Department of Finance estimates). Calculation: 453 x 3.86 = 1749 x 96.1% = 1680. Added to 2010 population of 53425 provides a 2014 est. population of 55105. As a result, 54460 appears to be a conservative estimate for District's service area population. This number is also consistent with the District's latest monitoring reports.         Percent Residential Use: The State Boards recommended methodology is to use billing data for the volume of water provided to residential customers from the previous year as a percentage of total monthly potable water production. The District originally interpreted this recommendation as taking the percentage of residential billing usage based on total billed usage and then applying this percentage to total production. However, the District has reviewed statewide reporting data and finds that other agencies have developed their residential use percentage based on total production rather than total billed usage. This method more accurately reflects the percentage of residential demand compared to all other demands in the given period, including non-revenue water uses. As we bill bimonthly, we are using discretion per the guidance in comparing total annual production to total residential consumption for Fiscal Year 2013-14. Calculation: 6628 Total Residential Consumption / 10304 Total Production = 64% Percent Residential Use. ",54460,82.0,,,-99999,NULL,208574240,243893276,81.7,0.64,No Correction,South Coast,95.5
14-Nov,11/01/2014 00:00,Pleasanton  City of,Stage 3,Yes,276.765,367.471,MG,"Commercial: 12.2% Irrigation: 25.2 % Multi-Family Residential: 7.6% Single Family Residential: 55.0%  City of Pleasanton bills bi-monthly in arrears so this data reflects most recent consumption data per all accounts, broken into percentage by revenue class. ",71871,80.4,,,4.903,MG,276765000,367471000,80.4,0.626,No Correction,San Francisco Bay,106.7
14-Nov,11/01/2014 00:00,Santa Monica  City of,2,Yes,344.7,370.4,MG,,92185,87.3,,,3.5,MG,344700000,370400000,87.2,0.7,No Correction,South Coast,93.8
14-Nov,11/01/2014 00:00,Riverside  City of,Stage 2,Yes,5069.0,4953.0,AF,"Through a more thorough evaluating of the population data for our service area, it has come to our attention that the students, which live on campus (or adjacent to), attending University of California Riverside, Cal Baptist University, and La Sierra University were not included in the original population estimates.  Between these three universities, about 35,000 students were not accounted for.  Therefore, we are resubmitting revised monthly reports that more accurately reflect the population served by Riverside Public Utilities.",333033,91.0,na,na,17,AF,1651740883,1613942118,90.9,0.55,No Correction,South Coast,88.8
14-Nov,11/01/2014 00:00,Contra Costa Water District,2,Yes,2509.0,2815.0,AF,Reported values are based on consumption data.,197536,112.0,,,-99999,NULL,817561230,917271767,111.7,0.81,No Correction,San Francisco Bay,125.4
14-Nov,11/01/2014 00:00,"Imperial, City of",1,Yes,65380000.0,65648000.0,G,The original report submitted indicated our residential use was 100% and no Non-revenue Water was previously reported.  We are correcting this months report to reflect actual residential use.,17354,91.78,,,-99999,NULL,65380000,65648000,91.8,0.7308,No Correction,Colorado River,92.2
14-Nov,11/01/2014 00:00,California Water Service Company Antelope Valley,2,Yes,45.4,55.6,AF,2013 production resubmitted  due to faulty meter. Production provided is based on metered sales amount.,3385,132.0,,,-99999,NULL,14793655,18117339,131.5,0.903,No Correction,South Lahontan,161.1
14-Nov,11/01/2014 00:00,Irvine Ranch Water District,1,No,4481.7,4586.6,AF,"IRWD is implementing an approved Alternate Plan.  November 2014:   103502 total connections, 91383 residential connections.  Novemberr 2013: 100012 total connections,   88593 residential connections. 3% growth over last year. ",381880,73.0,"Prohibitions in effect at all times regardless of whether shortage declared: Gutter flooding, leaks, washing down hard surface areas, waste, and run-off. ",,2391.2,AF,1460368340,1494550155,73.9,0.58,No Correction,South Coast,75.7
14-Nov,11/01/2014 00:00,Watsonville  City of,Statewide Emergency Conservation,Yes,158331748.0,205814012.0,G,"7.1% of this month's water was delivered to one agricultural customer. The other 92.9% was delivered to a combination of Residential, Commercial/Institutional, Industrial, and Other accounts. PRU was determined using 2013 data. Usage by Residential and Multi-residential accounts equaled 68.3% of total water usage.",65739,55.0,"City staff will follow up once a problem of water waste has been reported. We offer information about how to reduce water waste and schedule a free, one-time Water Conservation Consultation to help fix the problem. If water waste continues beyond the educational warning and Water Conservation Consultation, the City will begin fines to address further ongoing water waste violations.",,-99999,NULL,158331748,205814012,74.6,0.929,No Correction,Central Coast,96.9
14-Nov,11/01/2014 00:00,San Jose  City of,1,Yes,403.0,493.0,MG,"Muni Water bills bimonthly, so % Residential Use is based on billing data for the volume of water provided to residential customers as a percentage of total potable water consumption for the reporting month and prior month of the previous year (November and October of 2013). Recycled water information (reported in #11) is customer usage data, which is also billed bimonthly. Population is based on the population estimated in our 2010 UWMP and projected annually consistent with the States simplified method for estimating service area population, but 2000 Census data was used when we estimated population for the 2010 UWMP. We are obtaining 2010 Census data for our service area and are working on updating the calculation to use the 2010 Census data.",116697,69.0,Muni Water continued all efforts described in previous months.,"Muni Water continued efforts to reduce by 20% and continued implementing its Stage 1 actions and outreach efforts described in previous reporting. In addition, Muni Water conducted a direct mail targeting its Top Irrigation Users in the North San Jose service area to request they reduce their irrigation by at least 20%.",54,MG,403000000,493000000,69.1,0.6,No Correction,San Francisco Bay,84.5
14-Nov,11/01/2014 00:00,Dinuba  City of,2,Yes,108.73,139.94,MG,,23666,153.15,,,-99999,NULL,108730000,139940000,110.3,0.72,No Correction,Tulare Lake,141.9
14-Nov,11/01/2014 00:00,Casitas Municipal Water District,Stage 1,Yes,733.83,932.6,AF,Usage now includes agriculture water.,9603,104.62,,,-99999,NULL,239119553,303889041,104.7,0.1261,No Correction,South Coast,133.0
14-Nov,11/01/2014 00:00,Sacramento Suburban Water District,Stage 2 - Water Warning,Yes,574.261,666.319,MG,"Percentage Residential Use: The estimated percentage of residential water usage was calculated using the following formula:   Residential Water Use = (TMP * % NRW) - CII TMP  = Total Monthly Production (MG) %NRW = Net Residential Water, Percentage of TMP remaining after deducting water loss as calculated by the American Water Works Association (AWWA) Water Loss Software. CII = Metered water use by Commercial, Industrial, and Institutional customers  Total Population Served: The value in Item 7, Total Population Served, was changed from 170615, the figure taken from our 2010 Urban Water Management Plan, to 174,218. The new number is a calculated value for November 2014 based on an estimated 0.0.036% increase in population per month since 2010.   ",174218,90.4,,,-99999,NULL,574261000,666319000,90.1,0.82,No Correction,Sacramento River,104.5
14-Nov,11/01/2014 00:00,San Jose Water Company,2,Yes,2838.0,3460.0,MG,,990000,67.0,,,39071,CCF,2838000000,3460000000,66.9,0.7,No Correction,San Francisco Bay,81.5
14-Nov,11/01/2014 00:00,Rowland Water District,Level 2 Water Supply Shortage,Yes,861.2,881.6,AF,,62106,76.8,,,66,AF,280623249,287270618,76.8,0.51,No Correction,South Coast,78.6
14-Nov,11/01/2014 00:00,Folsom  City of,3,Yes,1145.0,1446.0,AF,,60347,129.0,,,-99999,NULL,373099884,471181163,129.8,0.63,No Correction,Sacramento River,164.0
14-Nov,11/01/2014 00:00,Chino  City of,refer to qualifying statement below,Yes,1143.59,1207.34,AF,"the City of Chino's Water Conservation Ordinance describes the elements of its Water Shortage Contingency Plan and it stipulates that water conservation is required (i.e., mandatory) at all times.  Enhanced conservation measures are required/implemented in an escalating fashion depending on water supply circumstances.",76618,119.4,,,-99999,NULL,372640433,393413462,120.0,0.74,No Correction,South Coast,126.7
14-Nov,11/01/2014 00:00,South Tahoe Public Utilities District,1,Yes,97.3,98.5,MG,"Second homes increase the residential population during certain seasons of the year and calculations were made based on data collected on number of residents per home, per visit, and are reflected in each monthly report. Documentation which captures the monthly residential population and water use, including permanent and second home owners, is available upon request. Calculations include an estimated % of non-revenue water. ",33124,42.5,,,-99999,NULL,97300000,98500000,42.1,0.43,No Correction,North Lahontan,42.6
14-Nov,11/01/2014 00:00,Hi-Desert Water District,1,Yes,221.1,209.75,AF,"Residential water use is calculated using consumption data by comparing residential water users (SFR, MHP, and MTF) to the remaining accounts such as irrigation, commercial, and public entities.",24601,68.52,No violation letters were delivered for the month of November.,,-99999,NULL,72045751,68347337,68.5,0.7020000000000001,No Correction,Colorado River,65.0
14-Nov,11/01/2014 00:00,"Soledad, City of",Satge 1,No,47223400.0,54569700.0,G,,16729,73.0,,,-99999,NULL,47223400,54569700,73.4,0.78,No Correction,Central Coast,84.8
14-Nov,11/01/2014 00:00,North Marin Water District,2,Yes,139.0,229.0,MG,,61309,62.0,,,4,MG,139000000,229000000,62.0,0.82,No Correction,San Francisco Bay,102.1
14-Nov,11/01/2014 00:00,Marin Municipal Water District,1,No,1641.0,2090.0,AF,75% average annual:  residential percentage is based upon total water use on an annual basis,187500,71.0,,,23,AF,534722192,681029482,71.3,0.75,No Correction,San Francisco Bay,90.8
14-Nov,11/01/2014 00:00,Shafter  City of,3,No,91.0,96.0,MG,"City services are not fully-metered to date. To estimate residential usage and its percentage of the overall system use, the approximate number of residential connections of 4,200 was multiplied by the typical November usage of 15,000 gallons per connection which was then divided by the metered citywide use.",18488,114.0,,,-99999,NULL,91000000,96000000,114.8,0.7,No Correction,Tulare Lake,121.2
14-Nov,11/01/2014 00:00,"Windsor, Town of",Stage 2 Mandatory 20%  ,Yes,198.471,274.15,AF,,28234,53.0,,,10.452,AF,64672059,89332169,53.4,0.7,DATA CORRECTION,North Coast,73.8
14-Nov,11/01/2014 00:00,Indian Wells Valley Water District,2,Yes,138644000.0,138507000.0,G,Total water from the system consumed minus the public and commercial use.,31120,170.0,"The Board of Directors of the Indian Wells Valley Water District adopted Ordinance 93 in May 2010.  The emergency actions issued by the State Water Resources Control Board July 15th mirror the restrictions contained in this ordinance.  In addition, Ordinance 93 restricts landscape watering to between the hours of 8:00 PM and 8:00 AM from May 1st to October 31st and requires leaks to be repaired in a timely manner.  There is a four-step penalty process for repeated violations.  The initial violation is a warning along with educational materials provided.  A second violation can result in a fine of up to $50 added to the bill for the account.  A third violation can result in a fine of up to $200 added to the bill and issuing a warning that service may be terminated within 30 days if the issue is not addressed.  A fourth violation can result in a 48 hour notice of termination of service.",,-99999,NULL,138644000,138507000,124.4,0.838,No Correction,South Lahontan,124.3
14-Nov,11/01/2014 00:00,San Francisco Public Utilities Commission,Stage 1,Yes,1953.67,2118.07,MG,,846601,44.76,See previous reports.,See previous reports.,2.62,MG,1953670000,2118070000,44.8,0.5820000000000001,No Correction,San Francisco Bay,48.5
14-Nov,11/01/2014 00:00,Brawley  City of,2nd stage,Yes,104.98,198.64,MG,,27743,132.26,,,0,MG,104980000,198640000,113.5,0.9,No Correction,Colorado River,214.8
14-Nov,11/01/2014 00:00,Ontario  City of,Stage 1,Yes,2487.0,2641.0,AF,,166866,87.0,,,283,AF,810392499,860573619,87.4,0.54,No Correction,South Coast,92.8
14-Nov,11/01/2014 00:00,Huntington Beach  City of,Level 1,Yes,2154.7,2437.5,AF,,196041,81.2,,,-99999,NULL,702112070,794262853,81.2,0.68,No Correction,South Coast,91.8
14-Nov,11/01/2014 00:00,Calaveras County Water District,Stage III,Yes,92.571,116.368,MG,"In accordance with guidance from the State Water Resources Control Board (SWRCB), the Calaveras County Water District has excluded water used by commercial accounts, non-revenue water and wholesale accounts from Percentage Residential Use. These adjustments are reflected in CCWD's report of Percentage Residential Use. A detailed staff report substantiating these changes has been provided to SWRCB staff via hard copy and email. Please note that a peak population multiplier is no longer being applied, because the population influx of tourists & large groups of vacationing second homeowners is between June & September in Calaveras County. CCWD is using the population reported in its Urban Water Management Plan for the months of October through May.",31750,73.86,"CCWD will strive to educate and inform customers of conservation measures before taking enforcement action. If customers violate the conservation order, they will first receive a written warning letter. If the problem persists, those in violation could have their water governed by a flow-restricting device for a period of 30 days, or until the CCWD Board of Directors repeals the state of emergency. Those in violation could be fined up to $500/day. The district may also pursue a misdemeanor violation of California Water Code Section 31029. If convicted of this crime, a person could be put in jail for up to 30 days, fined up to $600 or both.","All irrigation is prohibited between 10 a.m. and 6 p.m. Residential landscaping can only be watered on an odd/even day watering cycle Odd-numbered addresses: Tuesdays, Thursdays and Saturdays. Even-numbered addresses: Mondays, Wednesdays and Thursdays No outdoors watering on Sundays Filling of new or existing pools and spas is prohibited, however topping off pools and spas is allowed. Customers are encouraged to use pool and spa covers. Pressure-washing/cleaning hardscape (e.g. houses, patios, driveways and sidewalks) is prohibited Use of water in decorative fountains and ponds is prohibited unless used to preserve aquatic life, if present No wasteful or negligent use of water (e.g. allowing water to run off property into the street) Irrigation water for commercial landscaping, schools and parks shall be reduced by 35% Treated effluent will be used for dust control.",-99999,NULL,92571000,116368000,73.9,0.76,No Correction,San Joaquin River,92.9
14-Nov,11/01/2014 00:00,Humboldt Bay Municipal Water District,2,No,24.15,15.58,MG,Last year's production number was erroneously entered using December 2013 data instead of November 2013. The number has been revised to reflect the 2013 production number for November. ,602,71.44,,"Our original submission used total Humboldt County census average population per household in the R-GCPD calculation. The revised R-GCPD has been calculated using ""Method No. 2 ""PERSONS PER RESIDENTIAL CONNECTION"" POPULATION METHOD. ",-99999,NULL,24150000,15580000,93.6,0.07,No Correction,North Coast,60.4
