Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-Aug,08/01/15 00:00,Orange Vale Water Company,4,Yes,426.23,684.12,AF,,14283,267,,,-99999,NULL,"138,887,654","222,921,478",266.6,85,No Correction,Sacramento River,427.90604
15-Aug,08/01/15 00:00,Dublin San Ramon Services District,2,Yes,232.158,403.864,MG,,79348,66.9,,,200.223,MG,"232,158,000","403,864,000",67.9,71.9,No Correction,San Francisco Bay,118.1194083
15-Aug,08/01/15 00:00,Los Angeles Department of Water and Power,Phase 2,Yes,45504,55107,AF,,4012509,81.1,"To date, our Water Conservation Response Unit (WCRU), a.k.a. _Water Cops, has issued over 10,000 letters and citations since January 2014. WCRU actively patrol Los Angeles communities and enforce the Citys Emergency Water Conservation Ordinance. The WCRU investigates reports of wasteful water use and educates violators on the importance of complying with the Water Conservation Ordinance. The WCRU also catches additional violations that were not reported while patrolling neighborhoods. The first official penalty is a citation (warning) letter. Repeat violators are issued monetary fines ranging from $100-$600. Because LADWP has had an emergency water conservation ordinance with outdoor watering restrictions in effect since 2009, LADWPs customers have been well educated for some time now on ordinance requirements. Therefore, most customers who receive a contact from the WCRU and/or a warning letter respond very well and change their habits immediately. This explains why LADWP has not issued many fines in recent years. ","The LA Mayor and City Council approved amendments to the Citys Emergency Water Conservation Ordinance Plan on June 17, 2015 to include the following new and/or stricter restrictions: no irrigation 48 hours after a rain event; 2 days per week watering schedule; requirements for the use of pool covers and restrictions on filling residential pools; and restrictions on filling decorative fountains or ponds used solely for aesthetic purposes. In December 2014, LADWP started its WaterSmart Pilot Study, which is a behavior efficiency program that aims to educate customers on their water use and the need to conserve through focused outreach through bi-monthly Home Water Reports. These Home Water Reports detail how much water the customer is using, how they compare to homes of similar size and climate, the water reduction required to get to efficient levels, and provide customized water saving tips and rebate recommendations.  LADWP started an AMI pilot program in April 2015 which will ultimately include the installation of around 600 smart meters on targeted customers within the next 18 months.  LADWP started a Water Loss Task Force recently to evaluate various options for improving water loss control and reducing water losses in LADWPs water distribution system. The report is planned for completion in Fall 2015 and will be presented to management for approval of cost-effective actions. LADWP also has an annual pipe replacement program to reduce leaks in LADWPs water distribution system. Staffing for both our WCRU enforcement unit and conservation group has increased in recent months. LADWP has also doubled funding for public outreach and education on the drought. ",1111,AF,"14,827,543,334","17,956,694,588",81.1,68,No Correction,South Coast,98.21505143
15-Aug,08/01/15 00:00,Camrosa Water District,stage three,Yes,784,1021,AF,,35783,147,,,-99999,NULL,"231,680,365","292,288,730",161.7,70.22,No Correction,South Coast,204.0012655
15-Aug,08/01/15 00:00,El Dorado Irrigation District,2,Yes,3840,5480,AF,Monthly production includes estimated agricultural use of 32%. The estimated percentages for residential and agricultural use vary from month to month due to the Districts bi-monthly meter reading cycles. Monthly production includes wholesale deliveries to the City of Placerville because they are not an urban water supplier. The District has elected not to exclude commercial agriculture deliveries from total potable water production at this time. The District's population has been updated based on an annual review and update of all customer accounts.,118500,169,,,402,AF,"1,251,269,480","1,785,665,820",166.9,49,No Correction,Sacramento River,238.1802083
15-Aug,08/01/15 00:00,El Centro  City of,2,Yes,241472000,275070000,G,,44311,115.7,,,-99999,NULL,"241,472,000","275,070,000",123.1,70,No Correction,Colorado River,140.2279229
15-Aug,08/01/15 00:00,Milpitas  City of,2,Yes,341767,496901,CCF,,70817,59.9,Issued 25 informal notification via door hanger.,,-99999,NULL,"255,659,470","371,707,761",59.4,51,No Correction,San Francisco Bay,86.36269567
15-Aug,08/01/15 00:00,Santa Rosa  City of,1 - Mandatory,Yes,536278801,701906695,G,"Santa Rosa obtains its production data on a billing cycle basis (Santa Rosa has no control over this) which fluctuates between 27-35 days each month.  Consequently, the State's method of reporting using a calendar month basis skews the data for agencies such as Santa Rosa that have a billing period cycle that fluctuates.  For example, the City had 29 days in the August 2015 billing cycle vs. 28 days in August 2013.  Using the State's calendar month method resulted in a calculated savings of 23.6% (comparing Aug 2015 to Aug 2013), whereas using the actual number of billing cycle days results in a normalized calculated savings of 26.2% for that same period.  ",170974,70,,"The City of Santa Rosa is continuing to provide leadership in the conservation arena by maintaining strong outreach to the community through the hosting of DIY Conservation and Drought Drive Up events, bill insert messaging, multiple rebate programs and media presence on the web including facebook.",-99999,NULL,"536,278,801","701,906,695",69.8,69,No Correction,North Coast,91.35749394
15-Aug,08/01/15 00:00,Westminster  City of,Level 2,Yes,1086.2,1219.4,AF,,93322,91.39,"The Westminster Water Division issued warnings on 445 violations as well as followed up with 52 last chance before a fine letters in an effort to make multiple points of contact to stop water wasting. Fines were sent to 6 businesses and residents, via written notification, as well as in person follow-ups at sites to help address water wasting issues.","The City of Westminster has greatly increased water saving efforts. In addition to enacting a level 2 Emergency Ordinance which will decrease watering days to one day per week starting in November, staff is working on rotating shifts to find early morning water wasters from 4:00 - 8:30 AM. Hundreds of violations are being logged, fines are being implemented and one-on-one meetings and phone calls are being held to work with water wasters.",0,AF,"353,939,820","397,343,230",91.4,74.7,No Correction,South Coast,102.6083226
15-Aug,08/01/15 00:00,Mid-Peninsula Water District,2,Yes,106832,155788,CCF,,26730,82,,,0,CCF,"79,915,886","116,537,517",82,85,No Correction,San Francisco Bay,119.5766808
15-Aug,08/01/15 00:00,Olivenhain Municipal Water District,2,Yes,1747.7,2412.4,AF,"Wholesale invoices are used for production data. Population is based on figures calculated by California Department of Finance. 64%-Usage by code (customer sector) is not available at the time of reporting so a three-year average of water used by residential customers in this month is used. If the reports where due at the end of the following month, more accurate usage data would be available. No revenue will be collected for 1.35 AF of water usage reported by water treatment plant and system operators.   ",84351,139,"Meter readers investigate accounts with increase in usage of 200%, or any pattern of usage that is out of the ordinary.  Customers are called in an effort to prevent water waste from potential leaks.   Budget increased to hire contractor dedicated to enforcement and water conservation monitoring, who patrols service area.  Contractor assisted by drought intern from wholesaler.   Enforcement of mandatory water use restrictions is a responsibility of each employee and mandatory training has been implemented.  Waste complaints via hotline, wholesaler mobile application, state reporting tool, and online form increase monthly.  Warning letters offer free water use evaluation, restrictions and drought information, and tips to reduce usage by 32%.  OMWD allows a 21-day grace period to allow customer to remedy violation.  Customer is not issued another violation if a report is received for the same violation during this time.  If a report of a repeat violation is received during the 21-day grace period, the customer is called rather than issued another written violation. ","Revised Water Supply Shortage Ordinance to include new mandates and move to a 2-day watering week as of June 1. Implement drought Level 2 rates effective July 1.  www.olivenhain.com/shortage.  Customers have been responsive to outreach and enforcement actions, taking advantage of water audits to irrigate more efficiently, and researching high-efficiency watering devices as well as sustainable landscape techniques. Restrictions announced on each hardcopy bill and eBill notification, in each hardcopy and electronic newsletter, on website, in social media, in lobby displays, in handouts and poster boards at community events, and in target marketing to top 200+ residential users and Top 20 + commercial users. OMWD is transitioning to AMI technologies. Partnered with California State University San Marcos on behavioral study whereby interns walk neighborhoods educating customers on good water habits and water use restrictions. ",95.2,AF,"537,882,951","753,498,840",139.4,64,No Correction,South Coast,195.2799175
15-Aug,08/01/15 00:00,Daly City  City of,II,Yes,255345,276867,CCF,,105810,54.7,,Preparing for recycled water give away for residential customers starting in Sept 15,-99999,NULL,"191,011,325","207,110,899",54.7,94,No Correction,San Francisco Bay,59.31044233
15-Aug,08/01/15 00:00,Delano  City of,2,Yes,284.978,367.627,MG,The population was taken from the 2010 UWMP and residential numbers were taken from 2013-2015 history data supplied from our Finance Dept.,54318,96,The city has hired or assigned an additional employee to patrol and issue official warnings and citations if required. The city is concentrating on education and notification as the primary enforcement. Meters are being installed on all non-metered customers that do not comply with the requirements. Additional meters are being installed in areas of projected high use.,The city has implemented the required regulations and is monitoring all usages to assist in staying in compliance.,0,MG,"284,978,000","367,627,000",96.5,57,No Correction,Tulare Lake,124.4868218
15-Aug,08/01/15 00:00,Anaheim  City of,III,Yes,5133,6802,AF,"The monthly productions represent the water demand in the 31 days of August 2013 and 2015.  The production includes groundwater, imported water, and water from storage less untreated water delivery to Anaheim Hills Golf Course.  The Residential Use Percentage excludes system water losses. Anaheims share of Indirect Potable Reuse (IPR) or GWRS water in June = 1,564 AF. Anaheims adjusted Total Potable Water Production (excluding IPR) = 3569 AF. Anaheims adjusted GPCD (excluding IRP) = 60.5.",360142,87.1,The complaints of 814 included 169 Anaheim Anytime +601Water Savers Log + 2 Customer Log + 2 OMS + 40 CSRs.  The follow-ups of 814 included 169 Anaheim Anytime +601 Water Savers Follow-ups + 2 Customer Log + 2 OMS+ 40 CSRs.  Warnings of 770 included 169 door hangers and 601Water Savers Log.,Added 2 water conservation specialists.,9.9,AF,"1,672,595,375","2,216,441,406",87,58.1,No Correction,South Coast,115.2881356
15-Aug,08/01/15 00:00,Elsinore Valley Municipal Water District,Stage 4a,Yes,2172.7,2976.9,AF,,149468,111.6,,"In response to the State Water Boards Notice of Violation for failure to meet water conservation standards on August 10, 2015, EVMWD has provided the requested information. To comply with the State Mandate, EVMWD implementated a comprehensive Drought Action Plan, at a cost of nearly $1.4 million. The Drought Action Plan includes enforcement fines, drought water and surcharge rates, and a variety of conservation programs. The letter included several attached documents, which demonstrate EVMWDs commitment to water conservation and to achieving the water conservation target: Water Waste Warning Door Hanger, Water Budget/Drought Bill Stuffer, Water Commodity Rates, Special Edition Water Log Customer Newsletter, Ordinance No. 225 (Water Shortage Contingency Plan), Resolution No. 15-05-05 (Water Efficient Landscape Standards), Resolution No. 15-07-03 (Revising Various Water, Recycled Water, and Wastewater Rates, Fees, and Charges), Resolution No. 5-05-06 (Water Shortage Contingency Plan).",543.1,AF,"707,977,395","970,027,113",111.5,73,No Correction,South Coast,152.770447
15-Aug,08/01/15 00:00,Coachella Valley Water District,3,Yes,9604.1,13071.6,AF,Data obtained from city planning departments within the CVWD service area indicated a snowbird or seasonal population of approximately 32.8%. Total population for this report was adjusted from the original census data to include these residents who own homes and use potable water for landscape purposes in all months of the year. ,318217,223,,"The Coachella Valley Water District is utilizing a water budget-based tiered rates system, rather than restricting days per week watering to help achieve its conservation goal. Outdoor water budgets have been reduced 36%, and a drought penalty has been added for customers exceeding the reduced outdoor water budget. ",-99999,NULL,"3,129,509,690","4,259,399,513",223,70.3,No Correction,Colorado River,303.5127498
15-Aug,08/01/15 00:00,Lake Hemet Municipal Water District,3,Yes,822.9,1271.2,AF,,52914,113,,,-99999,NULL,"268,143,139","414,222,334",113,69.1,No Correction,South Coast,174.5602141
15-Aug,08/01/15 00:00,Carmichael Water District,2,Yes,283.68,434.57,MG,Carmichael Water District collects meter data on a bi-monthly basis. Residential use is based on previous years data.  CII use is based on best estimate. ,38354,200,,,-99999,NULL,"283,680,000","434,570,000",200.4,84,No Correction,Sacramento River,306.9931895
15-Aug,08/01/15 00:00,Monte Vista Water District,Significant Water Supply Shortage,Yes,796,1061.85,AF,"Commercial, Industrial, and Institutional Water: CII monthly consumption reflects bimonthly usage of accounts labeled commercial, institutional, manufacturing, or nursery and billed during the reporting month. ",56039,100,,,39.32,AF,"259,377,736","346,005,338",100,67,No Correction,South Coast,133.3982412
15-Aug,08/01/15 00:00,Pleasanton  City of,Stage 3,Yes,427.91,717.614,MG,,73067,115.1,,,3.766,MG,"427,910,000","717,614,000",115.1,60.9,No Correction,San Francisco Bay,193.025102
15-Aug,08/01/15 00:00,Santa Monica  City of,2,Yes,346.6,436.9,MG,"Please note that the value for Commercial, Industrial, and Institutional Water (CII) usage for August 2015 is the average of CII billing for July and August 2015 and should be considered an estimate. We are not able to discern exact consumption for a segment of customers for a single month because our meter reading is bi-monthly.",93283,79.1,,Instituted rationing;increased leak detection and repair actions.,5,MG,"346,600,000","436,900,000",79.1,66,No Correction,South Coast,99.70799192
15-Aug,08/01/15 00:00,Riverside  City of,Stage 3,Yes,5974,7807,AF,,299467,126,,,17,AF,"1,946,636,425","2,543,922,091",125.8,60,No Correction,South Coast,164.3991631
15-Aug,08/01/15 00:00,Contra Costa Water District,3,Yes,2328,3901,AF,Reported values are based on consumption data.,199680,89,"CCWDs 2015 Drought Management Program includes  a temporary pricing adjustment on the unit cost of water and a fine for violations of the water use prohibitions. CCWD is performing ongoing outreach to its customers, including communication on prohibited uses such as outdoor watering more than 2 times per week and washing down pavement. CCWD has also performed outreach to restaurants and hotels to address new prohibited water uses (and corresponding enforcement).",,-99999,NULL,"758,582,122","1,271,146,417",88.7,72.4,No Correction,San Francisco Bay,148.6334622
15-Aug,08/01/15 00:00,"Imperial, City of",1,Yes,85224000,93355000,G,,18022,108.79,The City has allocated an additional staff member to assist Code Enforcement with warning actions beginning this month.,,-99999,NULL,"85,224,000","93,355,000",108.8,71.32,No Correction,Colorado River,119.1803248
15-Aug,08/01/15 00:00,California Water Service Company Antelope Valley,2,Yes,68.6,110.7,AF,CII quantity of water includes all non-residential sales,3391,191.6,,,-99999,NULL,"22,353,408","36,071,753",191.6,90.1,No Correction,South Lahontan,309.1854215
15-Aug,08/01/15 00:00,Irvine Ranch Water District,2,Yes,4917.9,6084.4,AF,"  IRWD has been experiencing significant 7% growth in service area population since the 2013 baseline year. To account for the effects of population growth on potable water production, IRWD was able to determine a growth-adjusted potable water production amount for August 2013 of 6,510 AF. The percent difference between this number and the current August 2015 production is 24%. The officially reported reduction of 19% from August 2013 does not take into account population growth and the related effects on potable water production; however, since the intent of Executive Order B-29-15 is not to hinder economic growth, it is valuable to additionally report a growth-corrected savings figure. ",386026,69.79,,IRWD is implementing an approved Alternate Plan and recently made changes to its FY 2015/16 rates so that IRWD can meet its mandated 16% reduction in potable water use by February 2016. IRWD has also expanded its conservation activities and drought messaging (see actions list above).,2519.3,AF,"1,602,504,733","1,982,610,422",69.6,52,No Correction,South Coast,86.10875371
15-Aug,08/01/15 00:00,Watsonville  City of,Statewide Emergency Conservation,Yes,226867640,274378724,G,,65739,61,"City staff will follow up once a problem of water waste has been reported. We offer information about how to reduce water waste and schedule a free, one-time Water Conservation Consultation to help fix the problem. If water waste continues beyond the educational warning and Water Conservation Consultation, the City will begin fines to address further ongoing water waste violations.",,-99999,NULL,"181,866,910","234,161,864",76,68.3,No Correction,Central Coast,97.85343394
15-Aug,08/01/15 00:00,San Jose  City of,3,Yes,520,791,MG,"Muni Water bills bimonthly, so % Residential Use and Commercial, Industrial, and Institutional (CII) use are based on billing data for the volume of water provided to residential customers and to CII customers, respectively, as a percentage of total water consumption for the reporting month and prior month of the previous year. The % Residential Use and CII Use will be revised to reflect the current years data when billing is finalized. Also, CII data may not include all outdoor usages since dedicated landscape irrigation meters cannot be easily separated by use type with the current billing system. We are looking into methodologies to update the calculation for CII usage. Recycled water information is customer usage data, which is also billed bimonthly.  For July 2015 this data was manually summed due to a recent change in the billing system.  Staff are looking to develop and establish a query report that produces data more consistently and accurately.  Population for 2015 was recently estimated (reported as total population served and used to calculate Res GPCD). Population is based on the population estimated in our 2010 UWMP and projected annually consistent with the States simplified method for estimating service area population, but 2000 Census data was used when we estimated population for the 2010 UWMP. We are obtaining 2010 Census data for our service area and are working on updating the calculation to use the 2010 Census data. ",117576,87,"San Jose City Council has approved an amendment of the Administrative Citation Schedule of Fines, to increase the fine amount for violations of water waste restrictions ($250 for first violation; $500 for subsequent violations). Muni Water has also continued all enforcement efforts described in previous months. Enforcement data is estimated and based on data from reports received from the State Water Waste reports and the Access Valley Water database managed by Santa Clara Valley Water District, which receives, validates and dispatches the water waste service requests from the public in Santa Clara County. ","San Jose City Council on April 21 declared a water shortage of 30%, which triggered Stage 3 of Muni Waters Water Shortage Contingency Plan (WSCP). Outdoor irrigation is now limited by a two day a week mandatory watering schedule not before 10am and after 8pm.  Muni Water will continue to notifying its customers of the mandatory watering schedule and water use restrictions, which are triggered by Stage 3 of the WSCP.",134,MG,"520,000,000","791,000,000",84.2,59,No Correction,San Francisco Bay,128.0811538
15-Aug,08/01/15 00:00,Casitas Municipal Water District,2,Yes,1169,2327,AF,Previous information was based on estimated data. This information is based on actual meter reads.,9603,148,,,-99999,NULL,"380,920,318","758,256,271",133.1,10.4,No Correction,South Coast,264.9475623
15-Aug,08/01/15 00:00,Sacramento Suburban Water District,Modified Stage 3 - Water Crisis,Yes,1057.321,1545.284,MG,"Percentage Residential Use: The estimated percentage of residential water usage was calculated using the following formula:   Residential Water Use = (TMP * % NRW) - CII TMP  = Total Monthly Production (MG) %NRW = Net Residential Water, Percentage of TMP remaining after deducting water loss as calculated by the American Water Works Association (AWWA) Water Loss Software. CII = Metered water use by Commercial, Industrial, and Institutional customers   Total Population Served: The value in Item 7, Total Population Served, is a calculated value for August 2015 based on an estimated 0.036% increase in population per month since 2010, the date of the Districts last UWMP.   Note: 1.151 MG of water was used by Cal-Fire to fight fires outside of SSWDs service area in August 2015.    ",174784,141.4,,"Sacramento Suburban Water District (District) has implemented a very aggressive Water Conservation Program in response to the State Water Resources Control Boards (SWRCB) mandatory water reduction targets.  In response to the assigned water reduction target of 32%, the District has taken the following Demand Management Measures (DMM) approach to meet the SWRCB reduction target.    DMM 1 _ Water Loss Control Reduce pressure system wide.    DMM 2 _ Water Metering Completed a project to install AMI on all metered accounts > 3.    DMM 3 _ Community Outreach 20+ outreach efforts, including: post card messaging, door hangers, newspaper Post It messages, conservation material hand-outs, media press releases, banners, lawn signs, magnetic vehicle signs, custom send envelopes, Evening/late night water waste patrols, social media, CII Outreach, etc.  DMM 4 _ Education Programs Provide or helps provide landscape workshops, Regional Water School classes, education materials, etc.   DMM 6 _ Residential Programs Provide numerous rebate programs, Water-Wise House Calls, Indoor & outdoor water efficient devices.   DMM 7 _ CII Programs The District provides CII Water-Wise Business Calls & indoor water efficient devices.  DMM 8 _ Large Landscape Irrigation Customers Many local school and park districts have implemented alternate compliance agreements to meet water reduction goals.   State Grant Update Received a grant from the DWR and the CUWCC for Outdoor Water Use Workshop Sponsorship program. ",0,MG,"1,057,321,000","1,545,284,000",140.5,72,No Correction,Sacramento River,205.3419936
15-Aug,08/01/15 00:00,San Jose Water Company,3,Yes,3350.2,5204.2,MG,,990000,76.4,,"San Jose Water Company instituted an allocation program for residential customers and for dedicated landscape accounts that began June 15, 2015. We plan to begin a program with WaterSmart software in October or November.",90,MG,"3,350,200,000","5,204,200,000",76.4,70,No Correction,San Francisco Bay,118.6797445
15-Aug,08/01/15 00:00,Rowland Water District,2,Yes,946.2,1166.3,AF,,62106,81.6,,Rowland has place water conservation signs around the District area to promote conservation.  A digital message board was purchased and move around the District area to promote water conservation. ,179.6,AF,"308,320,620","380,040,519",81.7,51,No Correction,South Coast,100.7046185
