Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-Jul,07/01/15 00:00,Orange Vale Water Company,4,Yes,423.13,737.1,AF,,14283,269,,,0,AF,"137,877,514","240,185,087",267.8,86,No Correction,Sacramento River,466.5123734
15-Jul,07/01/15 00:00,Dublin San Ramon Services District,3,Yes,226.626,409.069,MG,,79107,59.3,,,0,MG,"226,626,000","409,069,000",59.3,64.2,No Correction,San Francisco Bay,107.0388733
15-Jul,07/01/15 00:00,Los Angeles Department of Water and Power,Phase 2,Yes,43231,54764,AF,,4008954,77.1,"To date, our Water Conservation Response Unit (WCRU), a.k.a. ÐWater CopsÓ, has issued over 10,000 letters and citations since January 2014. WCRU actively patrol Los Angeles communities and enforce the Citys Emergency Water Conservation Ordinance. The WCRU investigates reports of wasteful water use and educates violators on the importance of complying with the Water Conservation Ordinance. The WCRU also catches additional violations that were not reported while patrolling neighborhoods. The first official penalty is a citation (warning) letter. Repeat violators are issued monetary fines ranging from $100-$600. Because LADWP has had an emergency water conservation ordinance with outdoor watering restrictions in effect since 2009, LADWPs customers have been well educated for some time now on ordinance requirements. Therefore, most customers who receive a contact from the WCRU and/or a warning letter respond very well and change their habits immediately. This explains why LADWP has not issued many fines in recent years.","The LA Mayor and City Council approved amendments to the Citys Emergency Water Conservation Ordinance Plan on June 17, 2015 to include the following new and/or stricter restrictions: no irrigation 48 hours after a rain event; 2 days per week watering schedule; requirements for the use of pool covers and restrictions on filling residential pools; and restrictions on filling decorative fountains or ponds used solely for aesthetic purposes. In December 2014, LADWP started its WaterSmart Pilot Study, which is a behavior efficiency program that aims to educate customers on their water use and the need to conserve through focused outreach through bi-monthly Home Water Reports. These Home Water Reports detail how much water the customer is using, how they compare to homes of similar size and climate, the water reduction required to get to efficient levels, and provide customized water saving tips and rebate recommendations.  LADWP started an AMI pilot program in April 2015 which will ultimately include the installation of around 600 smart meters on targeted customers within the next 18 months.  LADWP started a Water Loss Task Force recently to evaluate various options for improving water loss control and reducing water losses in LADWPs water distribution system. The report is planned for completion in Fall 2015 and will be presented to management for approval of cost-effective actions. LADWP also has an annual pipe replacement program to reduce leaks in LADWPs water distribution system. Staffing for both our WCRU enforcement unit and conservation group has increased in recent months. LADWP has also doubled funding for public outreach and education on the drought.",822,AF,"14,086,883,041","17,844,927,548",77.1,68,No Correction,South Coast,97.66844162
15-Jul,07/01/15 00:00,Camrosa Water District,stage three,Yes,678,1008,AF,"Changing 2013 water production, from 939 to 1,008, to correct an error (last month, June 2013 was submitted as July's number, which you can see in the June DRINC report). Otherwise, the report is the same. ",35783,119,,,-99999,NULL,"193,229,896","287,726,810",135.6,68.09,No Correction,South Coast,201.9136596
15-Jul,07/01/15 00:00,El Dorado Irrigation District,2,Yes,3860,5840,AF,Monthly production includes estimated agricultural use of 15%. The estimated percentages for residential and agricultural use vary from month to month due to the Districts bi-monthly meter reading cycles. Monthly production includes wholesale deliveries to the City of Placerville because they are not an urban water supplier. The District has elected not to exclude commercial agriculture deliveries from total potable water production at this time. The District's population has been updated based on an annual review and update of all customer accounts.,118500,231,,,416,AF,"1,257,786,508","1,902,972,334",232.8,68,No Correction,Sacramento River,352.2155442
15-Jul,07/01/15 00:00,El Centro  City of,2,Yes,227610000,292870000,G,Revised report. Original report had incorrect flow data for July 30 which resulted in monthly flow being incorrect.  This has been corrected.,44311,116,,,-99999,NULL,"227,610,000","292,870,000",116,70,No Correction,Colorado River,149.2593471
15-Jul,07/01/15 00:00,Milpitas  City of,2,Yes,371612,496901,CCF,,70817,56,Issued 29 informal notifications via door hanger.,,-99999,NULL,"277,985,081","371,707,761",55.7,44,No Correction,San Francisco Bay,74.47925699
15-Jul,07/01/15 00:00,Santa Rosa  City of,1 - Mandatory,Yes,485853115,864389151,G,,170974,64,,"The City continues to implement its robust conservation program and outreach.  The City recently staffed a booth at the Sonoma County Fair along with the Sonoma Marin Saving Water Partnership, coordinated and attended the Water Smart Expo, partnered with business to conduct a Drought Drive Up event, and additional events are planned for August and September.",-99999,NULL,"485,853,115","864,389,151",64.2,70,No Correction,North Coast,114.2192605
15-Jul,07/01/15 00:00,Westminster  City of,Level 2,Yes,828.6,1204.9,AF,,93322,68.4,"The Westminster Water Division issued warnings on 283 violations as well as followed up with 23 last chance before a fine letters in an effort to make multiple points of contact to stop water wasting. Fines will be reported in August, as they will be applied to August water bills.","Fines have been in existence in Westminster in Ordinance No. 2449 since 2009 and are now eligible to use since increasing to Level 2 Alert. Six fines have been issued, but due to the mandatory wait times for appeals process (if the resident so chooses,) fines will not be enacted until August and will be accounted for on that report.   The water conservation program has increased dramatically and is seeing great reduction in water use.",0,AF,"270,000,492","392,618,384",68.4,73.3,No Correction,South Coast,99.4631427
15-Jul,07/01/15 00:00,Mid-Peninsula Water District,2,Yes,105639,156081,CCF,,26730,82.3,,,0,CCF,"79,023,460","116,756,696",81.1,85,No Correction,San Francisco Bay,119.8247716
15-Jul,07/01/15 00:00,Olivenhain Municipal Water District,2,Yes,1452.4,2355.9,AF,"No revenue will be collected for 3.47 AF of water usage reported by water treatment plant and system operators.    65%-Usage by code (customer sector) is not available at the time of reporting so a three-year average of water used by residential customers in this month is used. If the reports where due at the end of the following month, more accurate usage data would be available.  Population is based on figures calculated by California Department of Finance.  Wholesale invoices are used for production data. ",84351,118,"Budget increased to hire contractor dedicated to enforcement and water conservation monitoring.  Contractor assisted by drought intern from wholesaler.    Note: Customers are given a 21-day grace period to correct violations other than leaks, letters are not sent for reports received within that window.  OMWD calls customers with exceptionally high usage to prevent water waste from potential leaks.  Enforcement of mandatory water use restrictions is a responsibility of each employee and mandatory training has been implemented. ",Target marketing to top 200 * residential users and Top 20 + commercial users. Drought Level 2 rates effective July 1.  www.olivenhain.com/shortage OMWD is transitioning to AMI technologies. Partnered with California State University San Marcos on behavioral study whereby interns walk neighborhoods educating customers on good water habits and water use restrictions. ,79,AF,"443,614,133","737,369,194",117.6,65,No Correction,South Coast,195.4730717
15-Jul,07/01/15 00:00,Daly City  City of,II,Yes,258323,301828,CCF,,105810,55,3 were given warnings as they either were unsubstantiated or were address immediately.,,-99999,NULL,"193,239,023","225,783,023",55.4,94,No Correction,San Francisco Bay,64.73009064
15-Jul,07/01/15 00:00,Delano  City of,2,Yes,283.01,386.29,MG,The population was taken from the 2010 UWMP and residential numbers were taken from 2013-2015 history data supplied from our Finance Dept. ,54318,91,The city has hired or assigned extra employees to patrol and issue official warnings and citations if required. The city is concentrating on education and notification as the primary enforcement. Meters are installed on non-metered customers that do not comply with the regulations.   ,The city has implemented the required regulations and is monitoring all usages to make sure we comply as required. Additional measures will be taken if necessary to stay in compliance. ,0,MG,"283,010,000","386,290,000",90.8,54,No Correction,Tulare Lake,123.9360164
15-Jul,07/01/15 00:00,Anaheim  City of,III,Yes,4625,6396,AF,"The monthly productions represent the water demand in the 31 days of July 2013 and 2015.  The production includes groundwater, imported water, and water from storage less untreated water delivery to Anaheim Hills Golf Course.  The Residential Use Percentage excludes system water losses. Anaheims share of Indirect Potable Reuse (IPR) or GWRS water in June = 1,061 AF. Anaheims adjusted Total Potable Water Production (excluding IPR) = 3,564 AF. Anaheims adjusted GPCD (excluding IRP) = 60.4.",360142,78.4,"The complaints of 1.313 included 236 Anaheim Anytime +891 Water Savers Log + 4 Customer Log + 3 OMS + 179 CSRs.  The follow-ups of 1,313 included 236 Anaheim Anytime +891 Water Savers Follow-ups + 4 Customer Log + 3 OMS+ 179 CSRs.  Warning of 1,127 included 236 door hangers and 891Water Savers Log.",Added 2 water conservation specialists.,5.2,AF,"1,507,062,850","2,084,145,727",78.4,58.1,No Correction,South Coast,108.4208432
15-Jul,07/01/15 00:00,Elsinore Valley Municipal Water District,Stage 4A,Yes,2150.2,3242.9,AF,,149273,110.22,,"EVMWD has not increased leak detection but EVMWD has increased repair priorities and have taken other  actions. To date, EVMWD has done the following: Ç Declared all leaks emergencies to facilitate immediate excavation and repair. Ç Ceased all routine flushing. Ç Estimating water loss on all leaks to separate known vs. unknown losses. Ç Tested all large meters and replaced many that did not read within standard accuracy parameters. Ç Started a pilot AMI meter project that has leak detection capabilities. With plans to begin a system wide  transition to this system in the next few years. Ç EVMWD has proactively taken measures to prevent water loss through increasing reservoir transducer  maintenance to reduce false level reads that cause tank spills. Ç Aggressively repaired corroded booster station piping and fittings to reduce the potential for leaks. Ç EVMWD has reduced the use of PVC pipe on new projects to only 6Ó-8Ó pipe. This will eliminate the source of  many future leaks in our system.",602,AF,"700,645,738","1,056,703,593",110.5,73,No Correction,South Coast,166.6544741
15-Jul,07/01/15 00:00,Coachella Valley Water District,3,Yes,8013.9,13502.5,AF,Data obtained from city planning departments within the CVWD service area indicated a snowbird or seasonal population of approximately 32.8%. Total population for this report was adjusted from the original census data to include these residents who own homes and use potable water for landscape purposes in all months of the year.             ,318217,185.3,,"The Coachella Valley Water District is utilizing a water budget-based tiered rates system, rather than restricting days per week watering to help achieve its conservation goal. Outdoor water budgets have been reduced 36%, and a drought penalty has been added for customers exceeding the reduced outdoor water budget.             ",-99999,NULL,"2,611,340,751","4,399,808,893",185.3,70,No Correction,Colorado River,312.2091928
15-Jul,07/01/15 00:00,Lake Hemet Municipal Water District,3,Yes,709.1,1316.3,AF,,52914,118.7,,,-99999,NULL,"231,061,247","428,918,233",118.7,84.3,No Correction,South Coast,220.3424197
15-Jul,07/01/15 00:00,Carmichael Water District,2,Yes,287.66,470.97,MG,Carmichael Water District collects meter data on a bi-monthly basis.  Residential use is based on previous years data.  CII is based on best estimate. ,38354,192.8,,,-99999,NULL,"287,660,000","470,970,000",192.8,79.7,No Correction,Sacramento River,315.6609052
15-Jul,07/01/15 00:00,Monte Vista Water District,Significant Water Supply Shortage,Yes,728.56,1184.8,AF,"Commercial, Industrial, and Institutional Water: CII monthly consumption reflects bimonthly usage of accounts labeled commercial, institutional, manufacturing, or nursery and billed during the reporting month.   Percent Residential Use: As we bill bimonthly, we are using discretion per the State Board's guidance in comparing total annual production to total residential consumption. We have updated this calculation for Fiscal Year 2014-15. Calculation: 6094 Total Residential Consumption / 9110 Total Production = 67% Percent Residential Use.  Population: We have updated our service area population calculation to incorporate Department of Finance 2015 population estimate for the City of Montclair (3% increase from 2014).",56039,91,,,37.19,AF,"237,402,316","386,068,771",91.6,67,No Correction,South Coast,148.9618973
15-Jul,07/01/15 00:00,Pleasanton  City of,Stage 3,Yes,410.218,771.776,MG,,73067,112.4,,,6.149,MG,"410,218,000","771,776,000",112.5,62.1,No Correction,San Francisco Bay,211.6552662
15-Jul,07/01/15 00:00,Santa Monica  City of,2,Yes,328.2,436,MG,"Please note that the new population estimate from DOF will be used starting this month.  Also note that the value for Commercial, Industrial, and Institutional Water (CII) usage for July 2015 is the average of CII billing for June and July 2015 and should be considered an estimate. We are not able to discern exact consumption for a segment of customers for a single month because our meter reading is bi-monthly.",93283,76,,,4.9,MG,"328,200,000","436,000,000",76,67,No Correction,South Coast,100.9628275
15-Jul,07/01/15 00:00,Riverside  City of,Stage 3,Yes,5463,7879,AF,,299307,115,,,17,AF,"1,780,126,346","2,567,383,393",115.1,60,No Correction,South Coast,166.0027274
15-Jul,07/01/15 00:00,Contra Costa Water District,3,Yes,2311,3831,AF,Reported values are based on consumption data.,199680,97,"CCWDs 2015 Drought Management Program includes  a temporary pricing adjustment on the unit cost of water and a fine for violations of the water use prohibitions. CCWD is performing ongoing outreach to its customers, including communication on prohibited uses such as outdoor watering more than 2 times per week and washing down pavement. CCWD has also performed outreach to restaurants and hotels to address new prohibited water uses (and corresponding enforcement).",,-99999,NULL,"753,042,648","1,248,336,817",97.3,80,No Correction,San Francisco Bay,161.2965383
15-Jul,07/01/15 00:00,"Imperial, City of",1,Yes,78781000,100347000,G,,18022,111.88,,,-99999,NULL,"78,781,000","100,347,000",111.9,79.34,No Correction,Colorado River,142.5322007
15-Jul,07/01/15 00:00,California Water Service Company Antelope Valley,2,Yes,62.3,115.2,AF,CII quantity of water includes all non-residential sales.,3385,176.8,,,-99999,NULL,"20,300,544","37,538,084",176.8,91.4,No Correction,South Lahontan,326.9239116
15-Jul,07/01/15 00:00,Irvine Ranch Water District,2,Yes,4730.6,6074.3,AF,"IRWD has been experiencing significant 7% growth in service area population since the 2013 baseline year. To account for the effects of population growth on potable water production, IRWD was able to determine a growth-adjusted potable water production amount for July 2013 of 6,499 AF. The percent difference between this number and the current July 2015 production is 27%. The officially reported reduction of 22% from July 2013 does not take into account population growth and the related effects on potable water production; however, since the intent of Executive Order B-29-15 is not to hinder economic growth, it is valuable to additionally report a growth-corrected savings figure. ",387501,72.86,,IRWD is implementing an approved Alternate Plan and recently made changes to its FY 2015/16 rates so that IRWD can meet its mandated 16% reduction in potable water use by February 2016. IRWD has also expanded its conservation activities and drought messaging (see actions list above).,2465.6,AF,"1,541,472,761","1,979,319,323",73.1,57,No Correction,South Coast,93.86363883
15-Jul,07/01/15 00:00,Watsonville  City of,Statewide Emergency Conservation,Yes,234653580,282616728,G,,65739,62,"City staff will follow up once a problem of water waste has been reported. We offer information about how to reduce water waste and schedule a free, one-time Water Conservation Consultation to help fix the problem. If water waste continues beyond the educational warning and Water Conservation Consultation, the City will begin fines to address further ongoing water waste violations.",,-99999,NULL,"184,125,310","244,835,988",78.6,68.3,No Correction,Central Coast,104.516368
15-Jul,07/01/15 00:00,San Jose  City of,3,Yes,528,818,MG,"Muni Water bills bimonthly, so % Residential Use and Commercial, Industrial, and Institutional (CII) use are based on billing data for the volume of water provided to residential customers and to CII customers, respectively, as a percentage of total water consumption for the reporting month and prior month of the previous year. The % Residential Use and CII Use will be revised to reflect the current years data when billing is finalized. Also, CII data may not include all outdoor usages since dedicated landscape irrigation meters cannot be easily separated by use type with the current billing system. We are looking into methodologies to update the calculation for CII usage. Recycled water information is customer usage data, which is also billed bimonthly.  For July 2015 this data was manually summed due to a recent change in the billing system.  Staff are looking to develop and establish a query report that produces data more consistently and accurately.  Population for 2015 was recently estimated (reported as total population served and used to calculate Res GPCD). Population is based on the population estimated in our 2010 UWMP and projected annually consistent with the States simplified method for estimating service area population, but 2000 Census data was used when we estimated population for the 2010 UWMP. We are obtaining 2010 Census data for our service area and are working on updating the calculation to use the 2010 Census data. ",117576,87,"San Jose City Council has approved an amendment of the Administrative Citation Schedule of Fines, to increase the fine amount for violations of water waste restrictions ($250 for first violation; $500 for subsequent violations). Muni Water has also continued all enforcement efforts described in previous months. Enforcement data is estimated and based on data from the Access Valley Water database managed by Santa Clara Valley Water District, which receives, validates and dispatches the water waste service requests from the public in Santa Clara County. The number of formal warning actions is currently unavailable, and we are working to obtain this data for our service area.","San Jose City Council on April 21 declared a water shortage of 30%, which triggered Stage 3 of Muni Waters Water Shortage Contingency Plan (WSCP). Outdoor irrigation is now limited by a two day a week mandatory watering schedule, Muni Water will continue to notifying its customers of the mandatory watering schedule and water use restrictions, which are triggered by Stage 3 of the WSCP.",301,MG,"528,000,000","818,000,000",84,58,No Correction,San Francisco Bay,130.1363636
15-Jul,07/01/15 00:00,Dinuba  City of,3,Yes,136.07,222.83,MG,,23966,121,,,-99999,NULL,"136,070,000","222,830,000",120.9,66,No Correction,Tulare Lake,197.9874109
15-Jul,07/01/15 00:00,Casitas Municipal Water District,Stage 2,Yes,905.31,1532.36,AF,The previous report was preliminary because meter read information was not available. This report was able to include that information.,9603,116,,,-99999,NULL,"294,996,555","499,321,693",122.4,12.35,No Correction,South Coast,207.1786066
15-Jul,07/01/15 00:00,Sacramento Suburban Water District,Modified Stage 3 - Water Crisis,Yes,1024.698,1787.915,MG,"Percentage Residential Use: The estimated percentage of residential water usage was calculated using the following formula:   Residential Water Use = (TMP * % NRW) - CII TMP  = Total Monthly Production (MG) %NRW = Net Residential Water, Percentage of TMP remaining after deducting water loss as calculated by the American Water Works Association (AWWA) Water Loss Software. CII = Metered water use by Commercial, Industrial, and Institutional customers  Total Population Served:  (Revised for July 2015 Submission)  The value in Item 7, Total Population Served, is a calculated value for July 2015 based on an estimated 0.036% increase in population per month since 2010, the date of the Districts last UWMP.   ",174721,131.8,,"In response to the assigned water reduction target of 32%, the District has taken the following Demand Management Measures (DMM) approach to meet the SWRCB reduction target.    DMM 1 _ Water Loss Control Reduce pressure system wide.    DMM 2 _ Water Metering Completed a project to install AMI on all metered accounts > 3Ó.    DMM 3 _ Community Outreach 20+ outreach efforts, including: post card messaging, door hangers, newspaper Post It messages, conservation material hand-outs, media press releases, banners, lawn signs, magnetic vehicle signs, custom send envelopes, Evening/late night water waste patrols, social media, CII Outreach, etc.  DMM 4 _ Education Programs Provide or helps provide landscape workshops, Regional Water School classes, education materials, etc.   DMM 6 _ Residential Programs Provide numerous rebate programs, Water-Wise House Calls, Indoor & outdoor water efficient devices.   DMM 7 _ CII Programs The District provides CII Water-Wise Business Calls & indoor water efficient devices.  DMM 8 _ Large Landscape Irrigation Customers Many local school and park districts have implemented alternate compliance agreements to meet water reduction goals.   State Grant Update Received a grant from the DWR and the CUWCC for Outdoor Water Use Workshop Sponsorship program. ",0,MG,"1,024,698,000","1,787,915,000",132.4,70,No Correction,Sacramento River,231.0143535
15-Jul,07/01/15 00:00,San Jose Water Company,3,Yes,3295,5352,MG,"San Jose Water Company instituted an allocation program for residential customers and for dedicated landscape accounts that began June 15, 2015.",990000,75,,,85,MG,"3,295,000,000","5,352,000,000",75.2,70,No Correction,San Francisco Bay,122.1457967
15-Jul,07/01/15 00:00,Rowland Water District,2,Yes,922.7,1134.4,AF,"The recycled usage was updated from 134.9 to 137.9, an increase of 4 AF.",62106,79.6,,,137.9,AF,"300,663,112","369,645,859",79.6,51,No Correction,South Coast,97.86305404
15-Jul,07/01/15 00:00,Folsom  City of,3,Yes,1959,2914,AF,"City conducted leak and loss detection of all water lines in March 2015, bid the project in May 2015 and will began repairs on June 15, 2015 for approximately 100 water service lines. On June 8, 2015 the City began a $7.6 million pipeline rehabilitation project that will repair approximately 22,000 lineal feet of concrete pipeline that is leaking. This pipeline delivers raw surface water from Folsom Lake (the City's only supply source and is accounted for in Statements of Diversion and Use) to non-potable water customers in the City's water service area. The City appropriated an additional $350,000 into the Water Conservation Program for the Fiscal Year 2014-2015 budget specifically for customer rebates programs. After a majority of the $350,000 was accounted for in the first hour of the rebate offer time period, the City appropriated an additional $150,000 for these programs in the Fiscal Year 2015/2016 Budget. On June 23, 2015 City Council approved an additional appropriation of $300,000 to the customer rebate programs.towards rebate programs and City facility grass retrofit programs (for medians, parks, and City Hall), bringing the total to $800,000 since May 2015. This includes cash for grass, irrigation efficiency upgrades, high efficiency toilet rebates, high efficiency clothes washer rebates, hot water recirculating system, and lighting and landscape turf removal and irrigation system upgrades. Median ornamental turf and side street ornamental turf has been cut off from potable water use. Additional outreach and public information funds include an additional $20,000 for direct mailers, new drought webpage, City newsletter, and local paper advertisements regarding drought updates, conservation mandates, conservation tips, regional outreach thru the Regional Water Authority, and requirements of the Governor's Executive Order. Additional part-time staff was hired on June 1, 2015 to address water waste complaints and rebate programs. City staff from other Divisions will work overtime shifts and weekends to respond to the rebate programs and requirements. In the middle of June 2015, the City mailed a 2015 Drought Guide to all water customers. All of the funds described above are in a direct response to the Governor's Executive Order and the State Water Resources Control Board emergency conservation regulations. These funds, approximately $850,000, were not budgeted in fiscal year 2014/2015 and 2015/2016 and only cover the months of May and June 2015. The City believes that state funding should be provided to those agencies that received higher conservation targets since those agencies have to carry a higher burden of the overall conservation for the state.",63376,195,,"The State Board should give consideration to non-potable water the City conserves from Folsom Lake. As the City's primary water supply source for all water customers (potable and non-potable), the City should be able to include non-potable water savings (as opposed to potable water only) in meeting its required conservation target. The water conserved by the City (potable or non-potable) all comes from the same source and provides a direct benefit to Folsom Reservoir and the water available to the state. The City only draws water from one bucket (Folsom Reservoir) through two different taps (potable and non-potable) and should be able to receive credit for reducing water use from this bucket, whether through potable or non-potable reductions. All the savings come from the same source. ",0,AF,"638,342,945","949,531,058",194.9,60,No Correction,Sacramento River,289.9125065
15-Jul,07/01/15 00:00,Chino  City of,See Qualification Statement Below,Yes,1247.07,1677.22,AF,The City of Chino's Water Conservation Ordinance describes the elements of its Water Shortage Contingency Plan and it stipulates the water conservation is required at all times.  Enhanced conservation measures are required/implemented in an escalating fashion depending on water supply circumstances.  ,78073,88.7,None,,-99999,NULL,"406,359,539","546,524,530",88.7,52.8,No Correction,South Coast,119.295159
