Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-Oct,10/01/15 00:00,Orange Vale Water Company,4,Yes,298.65,444.14,AF,,14283,189,,,,AF,"97,315,529","144,723,653",186.8,85,No Correction,Sacramento River,277.83
15-Oct,10/01/15 00:00,Dublin San Ramon Services District,Stage 2,Yes,225.994,333.483,MG,,79951,66.1,,,211.868,MG,"225,994,000","333,483,000",66.1,72.5,No Correction,San Francisco Bay,97.55
15-Oct,10/01/15 00:00,Los Angeles Department of Water and Power,2,Yes,42238,49619,AF,"LADWP continues with the implementation of water conservation efforts to meet its 16% cumulative reduction mandate according to SWRCB Emergency Drought Regulations. Despite extremely hot weather during the month of October, LADWP is meeting the required 16% cumulative reduction. Compared to October 2013, this October was on average 7.7 degrees hotter (nearly a historic record for October). ",4019619,75.1,"To date, our Water Conservation Response Unit (WCRU), a.k.a. ÒWater CopsÓ, has issued over 10,000 letters and citations since January 2014. WCRU actively patrol Los Angeles communities and enforce the CityÕs Emergency Water Conservation Ordinance. The WCRU investigates reports of wasteful water use and educates violators on the importance of complying with the Water Conservation Ordinance. The WCRU also catches additional violations that were not reported while patrolling neighborhoods. The first official penalty is a citation (warning) letter. Repeat violators are issued monetary fines ranging from $100-$600. Because LADWP has had an emergency water conservation ordinance with outdoor watering restrictions in effect since 2009, LADWPÕs customers have been well educated for some time now on ordinance requirements. Therefore, most customers who receive a contact from the WCRU and/or a warning letter respond very well and change their habits immediately. This explains why LADWP has not issued many fines in recent years. ","The LA Mayor and City Council approved amendments to the CityÕs Emergency Water Conservation Ordinance Plan on June 17, 2015 to include the following new and/or stricter restrictions: no irrigation 48 hours after a rain event; 2 days per week watering schedule; requirements for the use of pool covers and restrictions on filling residential pools; and restrictions on filling decorative fountains or ponds used solely for aesthetic purposes. In December 2014, LADWP started its WaterSmart Pilot Study, which is a behavior efficiency program that aims to educate customers on their water use and the need to conserve through focused outreach through bi-monthly Home Water Reports. These Home Water Reports detail how much water the customer is using, how they compare to homes of similar size and climate, the water reduction required to get to efficient levels, and provide customized water saving tips and rebate recommendations.  LADWP started an AMI pilot program in April 2015 which will ultimately include the installation of around 600 smart meters on targeted customers within the next 18 months.  LADWP started a Water Loss Task Force recently to evaluate various options for improving water loss control and reducing water losses in LADWPÕs water distribution system. The report is planned for completion in Fall 2015 and will be presented to management for approval of cost-effective actions. LADWP also has an annual pipe replacement program to reduce leaks in LADWPÕs water distribution system. Staffing for both our WCRU enforcement unit and conservation group has increased in recent months. LADWP has also doubled funding for public outreach and education on the drought. ",833,AF,"13,763,312,574","16,168,421,956",75.1,68,No Correction,South Coast,88.23
15-Oct,10/01/15 00:00,Camrosa Water District,stage three,Yes,732,913,AF,,35783,142,,,,AF,"205,286,399","256,119,222",141.8,65.95,No Correction,South Coast,176.92
15-Oct,10/01/15 00:00,El Dorado Irrigation District,2,Yes,2497,3368,AF,Monthly production includes estimated agricultural use of 27%. The estimated percentages for residential and agricultural use vary from month to month due to the DistrictÕs bi-monthly meter reading cycles. Monthly production includes wholesale deliveries to the City of Placerville because they are not an urban water supplier. The District has elected not to exclude commercial agriculture deliveries from total potable water production at this time. The District's population has been updated based on an annual review and update of all customer accounts.,118500,117,,"El Dorado Irrigation District participated in a regional effort to collect $150,000 in additional funding to expand the regionÕs public outreach program, which includes television, radio, online and social media water conservation messaging. The program, managed by the Regional Water Authority, represents a collaboration of 20 water agencies in the Sacramento region and will be active from September 2015 through February 2016.",245,AF,"813,651,013","1,097,467,606",117.4,53,No Correction,Sacramento River,158.34
15-Oct,10/01/15 00:00,El Centro  City of,2,Yes,197260000,232030000,G,,44311,100.5,,,,G,"197,260,000","232,030,000",100.5,70,No Correction,Colorado River,118.24
15-Oct,10/01/15 00:00,Milpitas  City of,2,Yes,352439,424419,CCF,,70817,,,,,CCF,"263,642,681","317,487,460",56.4,47,No Correction,San Francisco Bay,67.97
15-Oct,10/01/15 00:00,Santa Rosa  City of,1 - Mandatory,Yes,572190037,725805260,G,"Santa Rosa obtains its production data on a billing cycle basis (Santa Rosa has no control over this) which fluctuates between 27-35 days each month. Consequently, the State's method of reporting using a calendar month basis skews the data for agencies such as Santa Rosa that have a billing period cycle that fluctuates. For example, the City had 35 days in the October 2015 billing cycle vs. 34 days in October 2013. Using the State's calendar month method resulted in a calculated savings of 21.2% (comparing Oct 2015 to Oct 2013), whereas using the actual number of billing cycle days results in a normalized calculated savings of 23.4% for that same period. ",170974,74,,"The City of Santa Rosa is continuing to provide leadership in the conservation arena by maintaining strong outreach to the community via bill insert messaging, multiple rebate programs and media presence on the web including facebook.",,G,"572,190,037","725,805,260",74.5,69,No Correction,North Coast,94.49
15-Oct,10/01/15 00:00,Westminster  City of,Level 2,Yes,890.6,1111.4,AF,"890.6 A/F *325,851= 290,202,900 (Gallons) *69.8%=202561624 /93,322 (Population)= 2170.5667/ 31 days= 70.01 R-GPCD   890.6 A/F-331.4 (Allocated GWRS) = 559.2 A/F *325,851(Gallons) *69.8%=127,186,683.7 (Gallons)/93,322 (Population)= 1362.9/ 31 days= 44 R-GPCD IPR",93322,70.01,"The Westminster Water Division issued warnings on 298 violations as well as followed up with 28 last chance before a fine letters in an effort to make multiple points of contact to stop water wasting. Fines were sent to 1 resident, via written notification, as well as in person follow-ups at sites to help address water wasting issues.","The Westminster Water Division reallocated one personnel to be a Water Conservation Assistant in September and has been hard at work contacting our biggest water wasters, working with over 32 residents, apartment buildings, HOAs, schools and businesses. Not only does our Assistant explain the severity of the drought, but he also finds leaks, adjusts timers and sprinklers, creates relationships with landscaping companies to resolve water wasting citywide and generally trouble shoots any water wasting issues we find.   The Water Division is also making a concerted effort to connect with our Vietnamese community. We participated in the first Community Expo at the Asian Garden Mall: a hub for our Vietnamese community. We had several employees attend to speak Vietnamese with our residents and talk about the new water restrictions and upcoming one day a week watering (beginning November 1.) We educated hundreds of Westminster attendees on our water restrictions, the drought and how they can save water.",0,AF,"290,203,281","362,151,276",70,69.8,No Correction,South Coast,87.38
15-Oct,10/01/15 00:00,Mid-Peninsula Water District,2,Yes,98345,122117,CCF,,26730,75,,,0,CCF,"73,567,169","91,349,860",75.5,85,No Correction,San Francisco Bay,93.71
15-Oct,10/01/15 00:00,Olivenhain Municipal Water District,2,Yes,1426.3,1870.3,AF,Wholesale invoices are used for production data. Population is based on figures calculated by California Department of Finance. % Residential-Usage by code (customer sector) is not available at the time of reporting so a three-year average of water used by residential customers in this month is used. ,84351,121,"Meter readers investigate accounts with increase in usage of 200%, or any pattern of usage that is out of the ordinary.  Customers are called in an effort to prevent water waste from potential leaks.   Budget increased to hire contractor dedicated to enforcement and water conservation monitoring, who patrols service area.  Contractor assisted by drought intern from wholesaler.   Enforcement of mandatory water use restrictions is a responsibility of each employee and mandatory training has been implemented.  Waste complaints via hotline, wholesaler mobile application, state reporting tool, and online form increase monthly.  Warning letters offer free water use evaluation, restrictions and drought information, and tips to reduce usage by 32%.  OMWD allows a 21-day grace period to allow customer to remedy violation.  Customer is not issued another violation if a report is received for the same violation during this time.  If a report of a repeat violation is received during the 21-day grace period, the customer is called rather than issued another written violation. ","Revised Water Supply Shortage Ordinance to include new mandates and move to a 2-day watering week as of June 1. Implement drought Level 2 rates effective July 1.  www.olivenhain.com/shortage.  Customers have been responsive to outreach and enforcement actions, taking advantage of water audits to irrigate more efficiently, and researching high-efficiency watering devices as well as sustainable landscape techniques. Restrictions announced on each hardcopy bill and eBill notification, in each hardcopy and electronic newsletter, on website, in social media, in lobby displays, in handouts and poster boards at community events, and in target marketing to top 200+ residential users and Top 20 + commercial users. OMWD is transitioning to AMI technologies. Partnered with California State University San Marcos on behavioral study whereby interns walk neighborhoods educating customers on good water habits and water use restrictions. Target marketing campaigns to top 20 potable commercial users, and top 200+ residential customers. ",108,AF,"441,300,588","587,933,730",120.9,68,No Correction,South Coast,161.02
15-Oct,10/01/15 00:00,Daly City  City of,II,Yes,266113,298666,CCF,,105810,57,A 2 million gallon spill (hydrant and main breaks) at a private shopping center has inflated the gpcpd.,,,CCF,"199,066,348","223,417,683",57,94,No Correction,San Francisco Bay,64.03
15-Oct,10/01/15 00:00,Delano  City of,2,,212.734,259.255,MG,The population was taken from the 2010 UWMP and residential numbers were taken from 2013-2015 history data supplied from our Finance Department.,54318,61,The city has hired or assigned an additional employee to patrol and issue warnings and citations if required. The city is concentrating on education and notification as the primary enforcement. Meters are being installed on all non-metered customers that due not comply with the requirements. Additional meters are being installed in areas of projected high usage.,The city has implemented the required regulations and is monitoring all usages to assist in staying in compliance.,0,MG,"212,734,000","259,255,000",60.6,48,No Correction,Tulare Lake,73.9
15-Oct,10/01/15 00:00,Anaheim  City of,III,Yes,4760,5961,AF,"The monthly productions represent the water demand in the 31 days of October 2013 and 2015. The production includes groundwater, imported water, and water from storage less untreated water delivery to Anaheim Hills Golf Course. The Residential Use Percentage excludes system water losses. AnaheimÕs share of Indirect Potable Reuse (IPR) or GWRS water in June = 1,488 AF. AnaheimÕs adjusted Total Potable Water Production (excluding IPR) = 3,272 AF. AnaheimÕs adjusted GPCD (excluding IRP) = 55.5.",360142,80.7,"The complaints of 417 included 68 Anaheim Anytime +329 Water Savers Log + 4 Customer Log + 1 OMS + 15 CSRs. The follow-ups of 417 included 68 Anaheim Anytime +329 Water Savers Follow-ups + 4 Customer Log + 1 OMS+ 15 CSRs. Warnings of 412 included 68 door hangers, 329 Water Savers Log, and 15 Code Enforcement notices.",Added 2 water conservation specialists.,8,AF,"1,551,052,793","1,942,400,356",80.7,58.1,No Correction,South Coast,101.08
15-Oct,10/01/15 00:00,Elsinore Valley Municipal Water District,Stage 4A,Yes,1648.4,2314.1,AF,,133360,86.99,,"In response to the State Water BoardÕs Notice of Violation for failure to meet water conservation standards on August 10, 2015, EVMWD has provided the requested information. To comply with the State Mandate, EVMWD implementated a comprehensive Drought Action Plan, at a cost of nearly $1.4 million. The Drought Action Plan includes enforcement fines, drought water and surcharge rates, and a variety of conservation programs. The letter included several attached documents, which demonstrate EVMWDÕs commitment to water conservation and to achieving the water conservation target: Water Waste Warning Door Hanger, Water Budget/Drought Bill Stuffer, Water Commodity Rates, Special Edition Water Log Customer Newsletter, Ordinance No. 225 (Water Shortage Contingency Plan), Resolution No. 15-05-05 (Water Efficient Landscape Standards), Resolution No. 15-07-03 (Revising Various Water, Recycled Water, and Wastewater Rates, Fees, and Charges), Resolution No. 5-05-06 (Water Shortage Contingency Plan).",493.8,AF,"537,133,492","754,052,787",97.4,75,No Correction,South Coast,136.8
15-Oct,10/01/15 00:00,Coachella Valley Water District,3,Yes,6790.8,9387.2,AF,Data obtained from city planning departments within the CVWD service area indicated a snowbird or seasonal population of approximately 32.8%. Total population for this report was adjusted from the original census data to include these residents who own homes and use potable water for landscape purposes in all months of the year.,318217,162.2,,"The Coachella Valley Water District is utilizing a  water budget-based tiered rates system, rather than restricting days per week watering to help achieve its conservation goal. Outdoor water budgets have been reduced 36%, and a drought penalty has been added for customers exceeding the reduced outdoor water budget.",,AF,"2,212,791,870","3,058,832,516",162.2,72.3,No Correction,Colorado River,224.19
15-Oct,10/01/15 00:00,Lake Hemet Municipal Water District,3,Yes,662.4,1091.7,AF,,52914,97.8,,,,AF,"215,843,985","355,732,003",97.8,74.3,No Correction,South Coast,161.13
15-Oct,10/01/15 00:00,Carmichael Water District,2,Yes,213.09,306.94,MG,Carmichael Water District collects meter data on a bi-monthly basis.  Residential use is based on previous years data.  CII use is based on best estimate.,38354,172,,The District is reducing allowed outdoor watering days to one day per week.,,MG,"213,090,000","306,940,000",172.1,96,No Correction,Sacramento River,247.83
15-Oct,10/01/15 00:00,Monte Vista Water District,Significant Water Supply Shortage,Yes,732.39,885.51,AF,"Please note the following:  October 2015 was our lowest October production month in 20 years and 25% below the prior 15-year average for the month.  October 2013 was already 20% below usage in the same month in 2007 (when current drought began).  October 2015 was much hotter than a typical October (6 degrees higher than 10-year average temperature) and hotter still than October 2013 (7 degrees higher than 2013 average temperature).  Commercial, Industrial, and Institutional Water: CII monthly consumption reflects bimonthly usage of accounts labeled commercial, institutional, manufacturing, or nursery and billed during the reporting month. ",56039,92,,,27,AF,"238,650,327","288,544,697",92,67,No Correction,South Coast,111.28
15-Oct,10/01/15 00:00,Pleasanton  City of,Stage 3,Yes,358.6,529.401,MG,,73067,95,,,2.762,MG,"358,600,000","529,401,000",95,60,No Correction,San Francisco Bay,140.23
15-Oct,10/01/15 00:00,Santa Monica  City of,2,Yes,314.2,409.9,MG,"This is a Revised report for Oct 2015 correcting a mistaken entry for the 2013 Oct production.  The number for Oct 2014 was inadvertently entered in the original submission.  Original Qualification: Please note that the value for Commercial, Industrial, and Institutional Water (CII) usage for October 2015 is the average of CII billing for September and October 2015 and should be considered an estimate. We are not able to discern exact consumption for a segment of customers for a single month because our meter reading is bimonthly. ",93283,71.7,,,4.8,MG,"314,200,000","409,900,000",71.7,66,No Correction,South Coast,93.55
15-Oct,10/01/15 00:00,Riverside  City of,Stage 3,Yes,4929,6104,AF,,299786,98,,,17,AF,"1,606,121,684","1,988,997,110",98.5,57,No Correction,South Coast,121.99
15-Oct,10/01/15 00:00,Contra Costa Water District,3,Yes,2312,3546,AF,Reported values are based on consumption data.,199680,88,"CCWDÕs 2015 Drought Management Program includes  a temporary pricing adjustment on the unit cost of water and a fine for violations of the water use prohibitions. CCWD is performing ongoing outreach to its customers, including communication on prohibited uses such as outdoor watering more than 2 times per week and washing down pavement. CCWD has also performed outreach to restaurants and hotels to address new prohibited water uses (and corresponding enforcement).",,,AF,"753,368,499","1,155,469,160",88,72.3,No Correction,San Francisco Bay,134.96
15-Oct,10/01/15 00:00,"Imperial, City of",1,Yes,72590000,80412000,G,,18022,93.77,"The City has allocated an additional staff member to assist Code Enforcement with warning actions beginning August 2015.  Also, beginning October 2015 the City had a Water Conservation Booth at the City sponsored Farmer's Market to promote water conservation.  Low flow shower heads, toilet flappers, toilet tank banks, shower timers, water nozzles, leak detection tables, and other items were given away.",,,G,"72,590,000","80,412,000",93.8,72.17,No Correction,Colorado River,103.88
15-Oct,10/01/15 00:00,California Water Service Company Antelope Valley,2,Yes,37.3,84.7,AF,CII quantity of water included all non-residential sales.,3387,104.5,,,,AF,"12,154,258","27,599,616",104.4,90.2,No Correction,South Lahontan,237.1
15-Oct,10/01/15 00:00,Irvine Ranch Water District,2,Yes,4596.7,6022.1,AF,"IRWD has been experiencing significant 7% growth in service area population since the 2013 baseline year. To account for the effects of population growth on potable water production, IRWD was able to determine a growth-adjusted potable water production amount for October 2013 of 6,444 AF. The percent difference between this number and the current October 2015 production is 29%. The officially reported reduction of 24% from October 2013 does not take into account population growth and the related effects on potable water production; however, since the intent of Executive Order B-29-15 is not to hinder economic growth, it is valuable to additionally report a growth-corrected savings figure. ",389177,68.37,,IRWD is implementing an approved Alternate Plan and recently made changes to its FY 2015/16 rates so that IRWD can meet its mandated 16% reduction in potable water use by February 2016. IRWD has also expanded its conservation activities and drought messaging (see actions list above).,2262.9,AF,"1,497,841,254","1,962,309,879",68.3,55,No Correction,South Coast,89.46
15-Oct,10/01/15 00:00,Watsonville  City of,Statewide Emergency Conservation,Yes,183784460,238111800,G,,65739,59,"City staff will follow up once a problem of water waste has been reported. We offer information about how to reduce water waste and schedule a free, one-time Water Conservation Consultation to help fix the problem. If water waste continues beyond the educational warning and Water Conservation Consultation, the City will begin fines to address further ongoing water waste violations.",,,G,"175,853,830","219,663,500",61.6,68.3,No Correction,Central Coast,76.94
15-Oct,10/01/15 00:00,San Jose  City of,3,Yes,475,630,MG,"Muni Water bills bimonthly, so % Residential Use and Commercial, Industrial, and Institutional (CII) use are based on billing data for the volume of water provided to residential customers and to CII customers, respectively, as a percentage of total water consumption for the reporting month and prior month of the previous year. The % Residential Use and CII Use will be revised to reflect the current yearsÕ data when billing is finalized. Also, CII data may not include all outdoor usages since dedicated landscape irrigation meters cannot be easily separated by use type with the current billing system. We are looking into methodologies to update the calculation for CII usage. Recycled water information is customer usage data, which is also billed bimonthly.  In July 2015 this data was manually summed due to a change in the billing system.  As of October 2015 a data query report has been created so data will be reported consistently and accurately for October 2015 and future months.  Population for 2015 was recently estimated (reported as total population served and used to calculate Res GPCD). Population is based on the population estimated in our 2010 UWMP and projected annually consistent with the StateÕs simplified method for estimating service area population, but 2000 Census data was used when we estimated population for the 2010 UWMP. We are obtaining 2010 Census data for our service area and are working on updating the calculation to use the 2010 Census data.",117576,73,"San Jose City Council has approved an amendment of the Administrative Citation Schedule of Fines, to increase the fine amount for violations of water waste restrictions ($250 for first violation; $500 for subsequent violations). Muni Water has also continued all enforcement efforts described in previous months. Enforcement data is estimated and based on data from reports received from the State Water Waste reports and the Access Valley Water database managed by Santa Clara Valley Water District, which receives, validates and dispatches the water waste service requests from the public in Santa Clara County.","San Jose City Council on April 21 declared a water shortage of 30%, which triggered Stage 3 of Muni WaterÕs Water Shortage Contingency Plan (WSCP). Outdoor irrigation is now limited by a two day a week mandatory watering schedule not before 10am and after 8pm.  Muni Water will continue to notifying its customers of the mandatory watering schedule and water use restrictions, which are triggered by Stage 3 of the WSCP.",130,MG,"475,000,000","630,000,000",70.4,54,No Correction,San Francisco Bay,93.34
15-Oct,10/01/15 00:00,Casitas Municipal Water District,Stage 2,Yes,1159,1239,AF,This is a preliminary report. No meter information was available. All data is estimated.,9603,140,,,,AF,"377,661,804","403,729,918",138.3,10.9,No Correction,South Coast,147.83
