Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
15-May,05/01/2015 00:00,Orange Vale Water Company,4,Yes,280.87,557.1,AF,,14283,179.0,,,-99999,NULL,91521890,181531830,177.8,0.86,No Correction,Sacramento River,352.6
15-May,05/01/2015 00:00,Dublin San Ramon Services District,3,Yes,204.487,354.99,MG,,78546,61.3,,,19.755,NULL,204487000,354990000,61.3,0.73,No Correction,San Francisco Bay,106.4
15-May,05/01/2015 00:00,Los Angeles Department of Water and Power,Phase 2,Yes,40364.0,49271.0,AF,,3986622,72.4,"To date, our Water Conservation Response Unit (WCRU), a.k.a. Water Cops, has issued over 10,000 letters and citations since January 2014. WCRU actively patrol Los Angeles communities and enforce the Citys Emergency Water Conservation Ordinance. The WCRU investigates reports of wasteful water use and educates violators on the importance of complying with the Water Conservation Ordinance. The WCRU also catches additional violations that were not reported while patrolling neighborhoods. The first official penalty is a citation (warning) letter. Repeat violators are issued monetary fines ranging from $100-$600. Because LADWP has had an emergency water conservation ordinance with outdoor watering restrictions in effect since 2009, LADWPs customers have been well educated for some time now on ordinance requirements. Therefore, most customers who receive a contact from the WCRU and/or a warning letter respond very well and change their habits immediately. This explains why LADWP has not issued many fines in recent years.","17.2 million square feet of turf has been removed in LADWPs service area since our turf removal rebate program started. LAs Mayor has set a goal for LADWP to accomplish 25 million total square feet of turf removed by the end of 2015. With only 10% of the states population, LA will meet half of the Governors goal to remove 50 million square feet of turf. On June 5th, the Save the Drop Campaign announced its partnership with celebrities Steve Carell, Jaime Camil, and Moby. Steve and Jaime will be narrating for Save the Drop public service announcements which will air on TV, cinema, and radio.",1006,NULL,13152666999,16055025660,72.4,0.68,No Correction,South Coast,88.3
15-May,05/01/2015 00:00,Camrosa Water District,Stage Three,Yes,708.4,943.05,AF,,35738,137.51,,,123.8,NULL,230833151,307294188,137.5,0.66,No Correction,South Coast,183.1
15-May,05/01/2015 00:00,El Dorado Irrigation District,2,Yes,2206.0,3801.0,AF,Monthly production includes estimated agricultural use of 9.9%. The estimated percentages for residential and agricultural use vary from month to month due to the Districts bi-monthly meter reading cycles. Monthly production includes wholesale deliveries to the City of Placerville because they are not an urban water supplier. The District has elected not to exclude commercial agricultural deliveries from total potable water production at this time.,128500,134.0,,,230,NULL,718828248,1238561274,134.1,0.743,No Correction,Sacramento River,231.0
15-May,05/01/2015 00:00,El Centro  City of,2,Yes,213390000.0,275498000.0,G,,44847,107.0,,,-99999,NULL,213390000,275498000,107.4,0.7,No Correction,Colorado River,138.7
15-May,05/01/2015 00:00,Milpitas  City of,2,Yes,329506.0,476367.0,CCF,,70817,52.0,,,-99999,NULL,246487605,356347262,51.6,0.46,No Correction,San Francisco Bay,74.7
15-May,05/01/2015 00:00,Santa Rosa  City of,1-Mandatory,Yes,450353160.0,668278920.0,G,,170974,60.0,"If multiple attempts to educate customers on water waste practices is unsuccessful and the water waste continues, the City will shut off the water supply to that customer.","The City continues to implement its multi-faceted conservation programs for all customer classes.  In May 2015, the City held its annual Water Smart Expo - educating hundreds of citizens on water saving tips, City conservation rebate programs, and providing hose shut off nozzles and sink aerators at no charge.",-99999,NULL,450353160,668278920,60.3,0.71,No Correction,North Coast,89.5
15-May,05/01/2015 00:00,Westminster  City of,Level 2,Yes,920.0,1141.0,AF,"920 A/F*325,851=299,782,920 (Gallons)*72.2%=215843702.4/93,322 (population)= 2312.891948/31 days= 74.6 R-GPCD  920 A/F-173.7=746.3 A/F*325,851 (Gallons)=243,182,601.3 (Gallons)/93,322 (Population)= 2605.8/31 days= 60.7 R-GPCD IPR    ",93322,74.6,"First offense: Written warning Second offense: Written warning WARNING LETTER: Letting residents know that a fine will happen at the next violation Third offense: up to $50 fine Fourth offense: up to $150 fine Fifth and additional offenses: up to $250 fine, possible flow restrictor or discontinuation of service",,0,NULL,299783313,371796478,74.8,0.722,No Correction,South Coast,92.8
15-May,05/01/2015 00:00,Mid-Peninsula Water District,2,Yes,97806.0,155736.0,CCF,,26730,75.0,Step 1 - Education Step 2 - Written notice Step 3 - 48 hour on-site citation Step 4 - $500 fine issued Step 5 - Temporary termination of water service until compliant,,-99999,NULL,73163969,116498618,75.1,0.85,No Correction,San Francisco Bay,119.5
15-May,05/01/2015 00:00,Olivenhain Municipal Water District,2,Yes,1315.5,2072.1,AF,No revenue will be collected for 7.62 AF of water usage reported by water treatment plant and system operators.    66%-Usage by code (customer sector) is not available at the time of reporting so a three-year average of water used by residential customers in this month is used.   Population is based on figures calculated by California Department of Finance.  Wholesale invoices are used for production data.,83368,109.0,"Revised Water Supply Shortage Ordinance to include new mandates, move to a 2-day watering week as of June 1 and implement drought Level 2 rates effective July 1.  www.olivenhain.com/shortage  Customers given 21 days to correct violation, reports of same violation on account within 21 days do not count as a second violation and are not formally noticed. Customers have been responsive and are taking advantage of water audits to irrigate more efficiently.",,100.5,NULL,428657552,675196742,109.5,0.66,No Correction,South Coast,172.4
15-May,05/01/2015 00:00,Delano  City of,2,Yes,253.23,318.28,MG,Revised residential population numbers are from the 2010 UWMP. Commercial and Residential usage numbers are from 2013-2015 history data supplied by Finance. We are currently 66 percent metered.,54318,76.74,Meters are installed on any non-metered customer wasting water. Additional restrictions and modifications to the city ordinance to limit the water use and waste will be implemented in June 2015.,"The city is changing the watering schedule, providing additional notifications and will enforce the fines as needed.",N/A,NULL,253230000,318280000,76.7,0.51,No Correction,Tulare Lake,96.4
15-May,05/01/2015 00:00,Anaheim  City of,III,Yes,4555.0,6081.0,AF,"The monthly production includes groundwater, imported water, and water from storage. The Residential Use Percentage excludes system water losses. Anaheims share of Indirect Potable Reuse (IPR) or GWRS water in May = 1,029.9 AF. Anaheims adjusted Total Potable Water Production (excluding IPR) = 3,525 AF. Anaheims adjusted GPCD (excluding IRP) = 57.9",358549,74.8,The complaints and follow-ups of 301 included 119 Anaheim Anytime +119 Anaheim Anytime Follow-ups + 26 Customer Log + 4 OMS + 33 CSRs.,,-99999,NULL,1484253250,1981502528,74.8,0.56,No Correction,South Coast,99.8
15-May,05/01/2015 00:00,Elsinore Valley Municipal Water District,Stage 4a,Yes,1846.2,2482.4,AF,,148874,95.1,"On May 28th, Elsinore Valley Municipal Water District (EVMWD)s Board of Directors adopted a Water Supply Shortage Contingency Program (WSCP) and declared to move from drought Stage 2 to Stage 4a. The adoption of WSCP is part of a comprehensive drought action plan, which also includes drought water and surcharge rates, and a variety of conservation programs (turf removal, landscape ordinance, AMI conversion, etc.). By instrumenting this drought action plan, EVMWD is planning to comply with the State mandate to decrease water consumption by 28% for the enforcement period June/2015-February/2016. The following abbreviated list outlines some of the prohibitions associated with Stage 4a.               Washing down sidewalks or driveways.              Watering during or within 48 hours after a rain event.              Washing your vehicle on your property.              Filling, refilling or adding water to your pool.              Watering on windy days.              Providing water at restaurants or food establishments unless requested. ",,557.8,NULL,601586905,808893582,95.2,0.73,No Correction,South Coast,127.9
15-May,05/01/2015 00:00,Elsinore Valley Municipal Water District,Stage 4a,Yes,1846.2,2482.4,AF,,148874,95.1,"On May 28th, Elsinore Valley Municipal Water District (EVMWD)s Board of Directors adopted a Water Supply Shortage Contingency Program (WSCP) and declared to move from drought Stage 2 to Stage 4a. The adoption of WSCP is part of a comprehensive drought action plan, which also includes drought water and surcharge rates, and a variety of conservation programs (turf removal, landscape ordinance, AMI conversion, etc.). By instrumenting this drought action plan, EVMWD is planning to comply with the State mandate to decrease water consumption by 28% for the enforcement period June/2015-February/2016. The following abbreviated list outlines some of the prohibitions associated with Stage 4a.               Washing down sidewalks or driveways.              Watering during or within 48 hours after a rain event.              Washing your vehicle on your property.              Filling, refilling or adding water to your pool.              Watering on windy days.              Providing water at restaurants or food establishments unless requested. ",,557.8,NULL,601586905,808893582,95.2,0.73,No Correction,South Coast,127.9
15-May,05/01/2015 00:00,Coachella Valley Water District,3,Yes,9107.2,10956.9,AF,"Data obtained from city planning departments within the CVWD service area indicated a ""snowbird"" or seasonal population of approximately 32.8%. Total population for this report was adjusted from the original census data to include these residents who own homes and use potable water for landscape purposes in all months of the year.             ",318217,215.1,"The Coachella Valley Water District is utilizing a water budget-based tiered rates system, rather than restricting days per week watering to help achieve its conservation goal. Outdoor water budgets have been reduced 36%, and a drought penalty has been added for customers exceeding the reduced outdoor water budget.",,-99999,NULL,2967594116,3570321500,215.1,0.715,No Correction,Colorado River,258.8
15-May,05/01/2015 00:00,Lake Hemet Municipal Water District,3,Yes,584.2,1151.5,AF,,52914,97.0,,,-99999,NULL,190362404,375217918,97.0,0.836,No Correction,South Coast,191.2
15-May,05/01/2015 00:00,Carmichael Water District,2,Yes,214.05,370.15,MG,Carmichael Water District collects meter data on a bi-monthly basis.  The above number is based on previous years data.,38354,162.0,,,-99999,NULL,214050000,370150000,162.0,0.9,No Correction,Sacramento River,280.2
15-May,05/01/2015 00:00,Monte Vista Water District,Significant Water Supply Shortage,Yes,690.77,937.39,AF,"Commercial, industrial, and institutional water use includes dedicated irrigation and nursery customers. ",54460,86.0,,,36.74,NULL,225088390,305449869,85.3,0.64,No Correction,South Coast,115.8
15-May,05/01/2015 00:00,Pleasanton  City of,Stage 3,Yes,342.856,633.215,MG,,73067,94.0,,,1.869,NULL,342856000,633215000,94.0,0.621,No Correction,San Francisco Bay,173.6
15-May,05/01/2015 00:00,Santa Monica  City of,2,Yes,331.7,394.3,MG,"Please note that the value for Commercial, Industrial, and Institutional Water (CII) usage for May 2015 is the average of CII billing for April and May 2015 and should be considered an estimate. We are not able to discern consumption for a segment of customers for a single month because our meter reading is bi-monthly.",92185,77.8,,,4.6,NULL,331700000,394300000,77.8,0.67,No Correction,South Coast,92.4
15-May,05/01/2015 00:00,Riverside  City of,Stage 2,Yes,4901.0,6982.0,AF,,298988,95.0,,,17,NULL,1596997844,2275094663,94.8,0.55,No Correction,South Coast,135.0
15-May,05/01/2015 00:00,Contra Costa Water District,3,Yes,2016.0,2764.0,AF,Reported values are based on consumption data.,199680,86.0,"CCWDs 2015 Drought Management Program includes  a temporary pricing adjustment on the unit cost of water and a fine for violations of the water use prohibitions. CCWD is performing ongoing outreach to its customers, including communication on prohibited uses such as outdoor watering more than 2 times per week and washing down pavement. CCWD has also performed outreach to restaurants and hotels to address new prohibited water uses (and corresponding enforcement).",,-99999,NULL,656916477,900653344,85.9,0.809,No Correction,San Francisco Bay,117.7
15-May,05/01/2015 00:00,"Imperial, City of",1,Yes,76.191,94.47,MG,,18022,97.77,,,-99999,NULL,76191000,94470000,97.8,0.7169,No Correction,Colorado River,121.2
15-May,05/01/2015 00:00,California Water Service Company Antelope Valley,2,Yes,54.3,89.6,AF,CII quantity of water includes all non-residential sales,3395,149.7,,,-99999,NULL,17693732,29196288,149.6,0.89,No Correction,South Lahontan,246.9
15-May,05/01/2015 00:00,Irvine Ranch Water District,1,No,4341.2,5501.3,AF,IRWD is implementing an approved Alternate Plan and recently made changes to its FY 2015/16 rates so that IRWD can meet its mandated 16% reduction in potable water use by February 2016.,386669,67.11,"Prohibitions in effect at all times regardless of whether shortage declared: Gutter flooding, leaks, washing down hard surface areas, waste, and run-off. Water waste is considered as above allocation use as determined by the allocation based conservation rate structure. Customers whose use exceeds their allocation are sent a strong price signal based on increasingly costly tiers.",IRWD is implementing an approved alternate plan.,2181.9,NULL,1414586215,1792606455,67.3,0.57,No Correction,South Coast,85.2
15-May,05/01/2015 00:00,Watsonville  City of,Statewide Emergency Conservation,Yes,209757572.0,271006220.0,G,,65739,59.0,"City staff will follow up once a problem of water waste has been reported. We offer information about how to reduce water waste and schedule a free, one-time Water Conservation Consultation to help fix the problem. If water waste continues beyond the educational warning and Water Conservation Consultation, the City will begin fines to address further ongoing water waste violations.",,-99999,NULL,209757572,271006220,70.3,0.6829999999999999,No Correction,Central Coast,90.8
15-May,05/01/2015 00:00,San Jose  City of,3,Yes,451.0,737.0,MG,"Muni Water bills bimonthly, so % Residential Use and Commercial, Industrial, and Institutional (CII) use are based on billing data for the volume of water provided to residential customers and to CII customers, respectively, as a percentage of total potable water consumption for the reporting month and prior month of the previous year.  Recycled water information is customer usage data, which is also billed bimonthly. Population for 2015 was recently estimated (reported as total population served and used to calculate Res GPCD). Population is based on the population estimated in our 2010 UWMP and projected annually consistent with the States simplified method for estimating service area population, but 2000 Census data was used when we estimated population for the 2010 UWMP. We are obtaining 2010 Census data for our service area and are working on updating the calculation to use the 2010 Census data. ",117576,77.0,"San Jose City Council has approved an amendment of the Administrative Citation Schedule of Fines, to increase the fine amount for violations of water waste restrictions ($250 for first violation; $500 for subsequent violations). Muni Water has also continued all enforcement efforts described in previous months. Enforcement data is estimated and based on data from the Access Valley Water database managed by Santa Clara Valley Water District, which receives, validates and dispatches the water waste service requests from the public in Santa Clara County. The number of formal warning actions is currently unavailable, and we are working to obtain this data for our service area.","San Jose City Council on April 21 declared a water shortage of 30%, which triggered Stage 3 of Muni Waters Water Shortage Contingency Plan (WSCP). Outdoor irrigation is now limited by a two day a week mandatory watering schedule, Muni Water will continue to notifying its customers of the mandatory watering schedule and water use restrictions, which are triggered by Stage 3 of the WSCP.",62,NULL,451000000,737000000,74.2,0.6,No Correction,San Francisco Bay,121.3
15-May,05/01/2015 00:00,Casitas Municipal Water District,Stage 2,Yes,900.0,716.85,AF,Most of the entered data is not yet available so these numbers are gestimates. This is a preliminary report.,9603,100.0,,,-99999,NULL,293266284,233586595,197.0,0.2,No Correction,South Coast,156.9
15-May,05/01/2015 00:00,Sacramento Suburban Water District,Modified Stage 3 - Water Crisis,Yes,722.95,1311.587,MG,"Percentage Residential Use: The estimated percentage of residential water usage was calculated using the following formula:   Residential Water Use = (TMP * % NRW) - CII TMP  = Total Monthly Production (MG) %NRW = Net Residential Water, Percentage of TMP remaining after deducting water loss as calculated by the American Water Works Association (AWWA) Water Loss Software. CII = Metered water use by Commercial, Industrial, and Institutional customers  Total Population Served:  (Revised for May 2015 Submission) The value in Item 7, Total Population Served, is a calculated value for May 2015 based on an estimated 0.036% increase in population per month since 2010, the date of the Districts last UWMP.   ",174595,94.3,,NULL,0,NULL,722950000,1311587000,94.8,0.71,No Correction,Sacramento River,172.1
15-May,05/01/2015 00:00,San Jose Water Company,3,Yes,3079.0,4792.0,MG,,990000,70.0,,,43,NULL,3079000000,4792000000,76.2,0.76,No Correction,San Francisco Bay,118.7
15-May,05/01/2015 00:00,Rowland Water District,2,Yes,861.8,1054.3,AF,,62106,74.4,,,97.1,NULL,280818760,343545159,74.4,0.51,No Correction,South Coast,91.0
15-May,05/01/2015 00:00,Folsom  City of,3,Yes,1434.0,2330.0,AF,,63376,142.7,"Some water waste complaints are duplicates and some could not be verified by City staff, therefore the number of contacts and formal actions do not match the number of complaints. ","City conducted leak and loss detection of all water lines in March 2015, bid the project in May 2015 and will begin repairs on June 15, 2015 for approximately 100 water service lines. On June 8, 2015 the City began a $7.6 million pipeline rehabilitation project that will repair approximately 22,000 lineal feet of concrete pipeline that is leaking. This pipeline delivers raw surface water from Folsom Lake (the City's only supply source and is accounted for in Statements of Diversion and Use) to non-potable water customers in the City's water service area. The City appropriated an additional $350,000 into the Water Conservation Program for the current Fiscal Year 2014-2015 budget specifically for customer rebates programs. After a majority of the $350,000 was accounted for in the first hour of the rebate offer time period, the City appropriated an additional $150,000 for these programs and is considering additional funding in the Fiscal Year 2015/2016 Budget. This includes cash for grass, irrigation efficiency upgrades, high efficiency toilet rebates, high efficiency clothes washer rebates, hot water recirculating system, and lighting and landscape turf removal and irrigation system upgrades. Median ornamental turf and side street ornamental turf has been cut off from potable water use. Additional outreach and public information funds include an additional $20,000 for direct mailers, new drought webpage, City newsletter, and local paper advertisements regarding drought updates, conservation mandates, conservation tips, and requirements of the Governor's Executive Order. Additional part-time staff was hired on June 1, 2015 to address water waste complaints and rebate programs. City staff from other Divisions will work overtime shifts and weekends to respond to the rebate programs and requirements. In the middle of June 2015, the City will mail a ""2015 Drought Guide"" to all water customers. On June 23, 2015 City Council will take action to appropriate an additional $300,000 to the customer rebate programs. All of the funds described above are in a direct response to the Governor's Executive Order and the State Water Resources Control Board emergency conservation regulations. These funds, approximately $850,000, were not budgeted in the current fiscal year and only cover the months of May and June 2015. The City believes that state funding should be provided to those agencies that received higher conservation targets since those agencies have to carry a higher burden of the overall conservation for the state.",-99999,NULL,467270946,759233825,142.7,0.6,No Correction,Sacramento River,231.9
15-May,05/01/2015 00:00,Chino  City of,See Qualification Statement Below,Yes,1066.61,1449.63,AF,The City of Chino's Water Conservation Ordinance describes the elements of its Water Shortage Contingency Plan and it stipulates that water conservation is required at all times.  Enhanced conservation measures are required/implemented in an escalating fashion depending on water supply circumstances. ,78073,85.28,,,-99999,NULL,347556391,472364004,84.7,0.59,No Correction,South Coast,115.2
15-May,05/01/2015 00:00,South Tahoe Public Utilities District,1,Yes,129.1,198.2,MG,"Second homes increase the residential population during certain seasons of the year and calculations were made based on data collected on number of residents per home, per visit, and are reflected in each monthly report. Documentation which captures the monthly residential population and water use, including permanent and second home owners, is available upon request. Calculations include an estimated % of non-revenue water ",33124,49.4,,,-99999,NULL,129100000,198200000,67.9,0.54,No Correction,North Lahontan,104.2
15-May,05/01/2015 00:00,Hi-Desert Water District,1,Yes,249.14,285.41,AF,"Residential water use is calculated using consumption data by comparing residential water users (SFR, MHP, and MTF) to the remaining accounts such as irrigation, commercial, and public entities.",23760,70.37,Water Waste Complaints are directly related to non District personnel complaints. Three First Violation Warnings were issued. All three were a result of Water Waste Complaints. ,,0,NULL,81182625,93001256,70.4,0.6385000000000001,No Correction,Colorado River,80.6
15-May,05/01/2015 00:00,"Soledad, City of",Stage 3,Yes,56067900.0,76282700.0,G,,16729,76.0,,,-99999,NULL,56067900,76282700,85.4,0.79,No Correction,Central Coast,116.2
15-May,05/01/2015 00:00,North Marin Water District,2,Yes,176.0,346.0,MG,"Water Waste Complaints - NMWD did not formally track the number of complaints in May 2015, but will in future.  Estimate 25-50% complaints more than the 25 actions taken and reported here. Warning Actions - 15 phone calls, 7 door hangers, 3 in person notifications. CII Water - NMWD bills every 2 months & the reported figure covers CII consumption ranging from early March through late May 2015.",61299,76.0,,,21,NULL,176000000,346000000,75.9,0.82,No Correction,San Francisco Bay,149.3
15-May,05/01/2015 00:00,Marin Municipal Water District,1,Yes,2036.3,2818.85,AF,Residential based upon total water use on an annual basis.,188200,85.3,,,61.32,NULL,663531261,918526295,85.3,0.75,No Correction,San Francisco Bay,118.1
15-May,05/01/2015 00:00,Shafter  City of,3,Yes,123.0,196.0,MG,"City services are not fully-metered to date. To estimate residential usage and percentage of overall system use, the approximate number of residential connections (4,200) was multiplied by the typical May usage of 18,500 gallons per connection which was then divided by the metered citywide use.",18488,138.0,,City online public outreach...http://www.shafter.com/322/Water-Conservation-Information ,-99999,NULL,123000000,196000000,137.4,0.64,No Correction,Tulare Lake,218.9
15-May,05/01/2015 00:00,"Windsor, Town of",Stage 2 Mandatory 20%  ,Yes,283.035,425.259,AF,,27391,75.0,"The Town received 30 notifications from customers about leaks, water waste, or violations of conservation rules, all of which receive follow up in one or more of the following ways: field visit; door tag; phone call; or written letter. The Town had additional contacts as a part of regular monthly notifications to customers with higher than average water use, or by field staff in the course of duty to respond to observed leaks, water waste, or rule violations.",,59.508,NULL,92227359,138571252,74.9,0.69,No Correction,North Coast,112.6
15-May,05/01/2015 00:00,Indian Wells Valley Water District,2,Yes,193037000.0,242263000.0,G,Total water production minus single residential and multi-residential accounts.,31120,140.0,"The Board of Directors approved Ordinance 97, Emergency Water Conservation Mandatory Restrictions, at the April 13th meeting.  The Ordinance includes an even-odd watering schedule whereby houses with an address ending in an even number may irrigate landscaping on even numbered days and those with an address ending in an odd number may irrigate landscaping on odd numbered days.  No landscape watering on Mondays. The time of day restrictions in Ordinance 93 remain in effect. Ordinance 93 restricts landscape watering to between the hours of 8:00 PM and 8:00 AM from May 1st to October 31st and requires leaks to be repaired in a timely manner.  There is a four-step penalty process for repeated violations.  The initial violation results in contact to advise of a non-compliance issue.  A second violation results in a formal letter outlining progressive actions for continued violations along with educational materials.  A third violation can result in a fine of up to $50 added to the bill for the account.  A fourth violation can result in a fine of up to $200 added to the bill and issuing a warning that service may be terminated within 30 days if the issue is not addressed.  A fifth violation can result in a 48 hour notice of termination of service.  ",,-99999,NULL,193037000,242263000,140.7,0.703,No Correction,South Lahontan,176.5
