Reporting_Month,Timestamp,Supplier_Name,Stage_Invoked,Mandatory_Restrictions,Total_Monthly_Potable_Water_Production_2014_2015,Total_Monthly_Potable_Water_Production_2013,Units,Qualification,Total_Population_Served,REPORTED_Residential_Gallons_per_Capita_Day,Optional_Enforcement_Actions,Optional_Implementation,Optional_Recycled_Water,Recycled_Water_Units,CALCULATED_Production_Monthly_Gallons_Month_2014_2015,CALCULATED_Production_Monthly_Gallons_Month_2013,CALCULATED_R_GPCD_2014_2015,Percent_Residential_Use,Comments_Corrections,Hydrologic_Region,CALCULATED_R_GPCD_2013
14-Jun,06/01/2014 00:00,Santa Rosa  City of,Stage 1 - Mandatory,Yes,599410818.0,655669334.0,G,,170093,83.4,"The City has implemented Stage 1 - Mandatory.   The City has implemented weekly water watch patrols and also provides options for the community to report water waste and Stage 1 Mandatory violations through our website, hotline and MySantaRosa app.  Water Use Efficiency staff and City field crews have been trained and can door tag any home or business for a violation.  The City has a progressive enforcement program that starts with information and education and can ultimately lead to turning off the customer's water.","The City has implemented Stage 1 - Mandatory, which requires the following: -20% community-wide reduction in water use; -Compliance with the Citys water waste ordinance which prohibits runoff from irrigated areas and prohibits property side breaks and leaks; -Irrigation can only occur between the hours of 8 PM through 6 AM;   -Prohibits washing down hardscapes unless required for public health and safety; -Prohibits using potable water for street washing;  -Requires shut-off hose nozzles for all garden and utility hoses; and - Requires Water-on-request at all restaurants. The City is providing information to the community through bill inserts, bill face messages, social media, dedicated website, radio and newspaper ads.  The City is providing education and information to all City employees. The City offers numerous rebates and incentive programs, including free home and commercial audits. The City continues to participate in the regional media campaign - ""There's a Drought On. Turn the Water Off.""  The media campaign includes newspaper and radio ads, before the movie ads, dedicated website, and local cable channel video. In addition, a DIY Outdoor Drought Solutions event will be held August 23rd from 10AM - 4PM to educate the community about outdoor efficiency, rebates and incentive programs.",-99999,NULL,599410818,655669334,83.4,0.71,No Correction,North Coast,91.2
14-Jun,06/01/2014 00:00,Westminster  City of,Permanent Water Limitations,Yes,1171.7,1157.1,AF,76% is the actual percentage of residential water from the EAR report in June 2013. Percentage for June 2014 will be available in September 2014. R-GPCD 103.64,93322,103.6,,,-99999,NULL,381800117,377042686,103.6,0.76,No Correction,South Coast,102.4
14-Jun,06/01/2014 00:00,Mid-Peninsula Water District,None,No,139729.0,150614.0,CCF,,26030,113.8,,,-99999,NULL,104524551,112667096,113.8,0.85,No Correction,San Francisco Bay,122.6
14-Jun,06/01/2014 00:00,Olivenhain Municipal Water District,1,No,2358.6,2278.3,AF,No revenue will be collected for 11.97 AF of water usage reported by water treatment plant and system operators.    65%-Usage by code (customer sector) is not available at the time of reporting so a three-year average of water used by residential customers in this month is used.   Population is based on figures calculated by California Department of Finance.  Wholesale invoices are used for production data.  Recycled water totals are not available at time of reporting.,82355,202.0,,,-99999,NULL,768553176,742387306,202.2,0.65,No Correction,South Coast,195.3
14-Jun,06/01/2014 00:00,Daly City  City of,II,Yes,259982.0,272821.0,CCF,"Total Accts 22,417 SF+MF                 21,623 % Other                  3.54% % residential  96.46% ",103347,48.0,,,-99999,NULL,194480042,204084281,60.2,0.96,No Correction,San Francisco Bay,63.2
14-Jun,06/01/2014 00:00,Delano  City of,Stage 2,Yes,337.04,351.26,MG,Residential base off of latest Urban Water Managment Plan.,48957,119.3,At this time we are working at educating the customers that are not following the guidelines.,The City of Delano has had a water conservation plan in place for several years. There was a considerable drop in usage when this was implmented.,-99999,NULL,337040000,351260000,119.3,0.52,No Correction,Tulare Lake,124.4
14-Jun,06/01/2014 00:00,Anaheim  City of,N/A,Yes,6328.0,6295.0,AF,"The monthly production includes groundwater, imported water, and water from storage.  The Residential Use Percentage excludes system water losses. ",356762,107.9,,,-99999,NULL,2061987830,2051234733,107.9,0.56,No Correction,South Coast,107.3
14-Jun,06/01/2014 00:00,Elsinore Valley Municipal Water District,II,Yes,2818.4,2371.9,AF,"This monthly report has been updated to reflect changes in R-GPCD values due to changes to the Percent Residential Use (PRU) factor and updated population values.  For all monthly submissions until December 2015, Elsinore Valley Municipal Water District (EVMWD) assumed that all water (residential and commercial) utilized for landscape irrigation would be considered in the estimation of the PRU.  Based on discussions with SWRCB, it became clear to EVMWD that commercial customers with irrigation demands should not be included in the estimation of the PRU. EVMWD also submitted a memorandum to Eric Oppenheimer documenting these changes.  For all the monthly submissions, EVMWD was using an old population value  from prior Electronic Annual Reports (EAR). However, during the review process, it was found out that EVMWD could use updated population values by applying SWRCB suggested methodology to estimate population (Simplified California Urban Water Service Area Population Methodology).  EVMWD submitted an email to Mark Emmerson documenting these changes. SWRCB staff advised EVMWD to send updated R-GPCD numbers. ",146670,154.4,,,596.1,AF,918379662,772887000,154.5,0.74,No Correction,South Coast,130.0
14-Jun,06/01/2014 00:00,Coachella Valley Water District,2,Yes,11009.1,11935.7,AF,"Data obtained from city planning departments within the Coachella Valley Water District service area indicated a ""snowbird"" or seasonal population of approximately 32.8%.  Total population for this report was adjusted from the original census data to include these residents who own homes and use potable water for landscape purposes in all months of the year.",301633,278.7,,,-99999,NULL,3587330945,3889264877,278.7,0.703,No Correction,Colorado River,302.1
14-Jun,06/01/2014 00:00,Lake Hemet Municipal Water District,3,Yes,931.0,1179.0,AF,,52914,145.1,,,-99999,NULL,303367679,384178832,145.1,0.759,No Correction,South Coast,183.7
14-Jun,06/01/2014 00:00,Carmichael Water District,2,Yes,358.07,411.86,MG,Carmichael Water District collects meter use data on a bimonthly basis.  Half of the meters are read each month therefore data is not available until the end of the following month.  The above percentage is an estimate based on previous years data. ,38354,256.7,,,-99999,NULL,358070000,411860000,256.7,0.825,No Correction,Sacramento River,295.3
14-Jun,06/01/2014 00:00,Monte Vista Water District,1,Yes,1005.0,992.0,AF,"MVWDs potable retail production in June 2014 was 1% higher than in June 2013. June 2014 demands were 8% less than the 10-year average and 10% less than the 15-year average for the same month, demonstrating a consistent long-term reduction in summer usage despite growth in population.   Local average and maximum temperatures in June 2014 were roughly the same as in June 2013. However, average solar radiation, which impacts outdoor water needs, was 4% higher in June 2014 than in June 2013 and 11% higher than the previous 10-year average for that month. Viewed long-term, Junes average and maximum temperatures were 1 degree and 3 degrees higher, respectively, in 2014 than the previous 10-year average (68/69 and 84/81 degrees, respectively).  Percentage residential use based on FY 2013-14 consumption by account type, including estimated losses; otherwise impossible to distinguish residential use of monthly production due to continuous bi-monthly meter reading and billing. ",54460,130.3,"MVWD is actively enforcing its Ordinance 33 requirements through courtesy notifications (door hangers, phone calls, emails) which may be followed by official notifications, fines, and flow restriction.   MVWD customers are invited to report water being wasted through through dedicated webpage and/or phone number.  ","The MVWD Board of Directors adopted Ordinance 33 on May 12, 2010. Ordinance 33 includes MVWD's water shortage contingency plan, as well as year-round, permanent, and mandatory water use requirements. These permanent requirements, which went into effect upon adoption of Ordinance 33, include all of the water use restrictions in the State Board's emergency regulations, and allow outdoor irrigation only between 8pm-8am for no more than 15 minutes per cycle. On March 12, 2014, the Board adopted Resolution 676-14, which took public action to recognize statewide drought conditions.   In order to assist customers in reducing their outdoor water use, MVWD offers a variety of programs, including free irrigation evaluations, free high-efficiency sprinkler nozzles, free weather-based irrigation controller and nozzle installations, turf removal, and water-efficient device rebates for all customer classes. In response to the drought, MVWD has scheduled four Drought Response Clinics over the next four months where customers can receive one-on-one assistance with program signups and rebates, and participate in bilingual gardening mini-classes and demonstration garden tours to learn more about water-efficient plants.   MVWD has sent a direct mail bilingual letter to its customers providing information on the States emergency drought regulations, MVWDs existing mandatory water use requirements, and how they can reduce water use. Included in the mailer is a bilingual flyer on the Drought Response Clinics, specifically targeting customers with limited or no Internet access. MVWD provides recommended seasonal irrigation schedules through customer bills, at the customer service counter, and on our website.      In 2010, MVWD successfully implemented a budget-based tiered water rate for its single-family residential customers. Customers receive an ""Efficient/Inefficient"" rating on each bill, as well as their budget (Tier 1 and Tier 2) allocation for the following billing period.   MVWD has already achieved its 20% urban water use reduction requirement as called for under SBX7-7 (2009).          ",36,AF,327480684,323244616,130.3,0.65,No Correction,South Coast,128.6
14-Jun,06/01/2014 00:00,Pleasanton  City of,Stage 3,Yes,461.85,702.52,MG,Commercial: 7.3% Irrigation: 15.3 % Multi-Family Residential: 6.1% Single Family Residential: 71.3%  City of Pleasanton bills bi-monthly in arrears so this data reflects consumption percentage by revenue class billed in June. ,71871,165.8,,,3.05,MG,461850000,702520000,165.8,0.774,No Correction,San Francisco Bay,252.2
14-Jun,06/01/2014 00:00,Santa Monica  City of,Stage 2 as of 8/12/14,Yes,416.6,409.8,MG,"As noted in our submission for reporting month 0914, early PRU estimates were found to be inaccurate and are amended with this corrected report.  We read meters on a bimonthly billing cycle and have 52 different routes, and reading do not always cover the same number of days each time.  We have determined that the most accurate and representative method of estimating PRU requires averaging the residential usage over several months at a minimum.  We have now adopted an Running Annual Average to determine the PRU.",92185,100.9,,,3.3,MG,416600000,409800000,100.9,0.67,No Correction,South Coast,99.3
14-Jun,06/01/2014 00:00,Riverside  City of,Stage 1,No,7071.0,7385.0,AF,"Through a more thorough evaluating of the population data for our service area, it has come to our attention that the students, which live on campus (or adjacent to), attending University of California Riverside, Cal Baptist University, and La Sierra University were not included in the original population estimates.  Between these three universities, about 35,000 students were not accounted for.  Therefore, we are resubmitting revised monthly reports that more accurately reflect the population served by Riverside Public Utilities.",332239,127.0,,na,17,AF,2304095440,2406412788,127.1,0.55,No Correction,South Coast,132.8
14-Jun,06/01/2014 00:00,Contra Costa Water District,2,Yes,2784.0,3435.0,AF,Reported values are based on consumption data.,197536,114.2,,,-99999,NULL,907170373,1119299652,114.2,0.746,No Correction,San Francisco Bay,140.9
14-Jun,06/01/2014 00:00,"Imperial, City of",1,Yes,97216000.0,100831000.0,G,"This report is being revised to only show residential use, not to include commercial or industrial.",17354,142.02,,,-99999,NULL,97216000,100831000,142.1,0.7609,No Correction,Colorado River,147.4
14-Jun,06/01/2014 00:00,California Water Service Company Antelope Valley,2,Yes,109.2,96.3,AF,2013 production resubmitted  due to faulty meter. Production provided is based on metered sales amount.,3424,322.2,,,-99999,NULL,35582976,31379492,322.2,0.93,No Correction,South Lahontan,284.1
14-Jun,06/01/2014 00:00,Irvine Ranch Water District,N/A,No,5790.1,6085.2,AF,"IRWD is submitting an Alternate Plan for Allocation Based Rates to demonstrate compliance with the regulation.  IRWD has taken actions to effectively implement all measures included in Stage 1 of its water shortage contingency plan.   Population data was updated by Center for Demographic Research in 2014, based on Dept of Finance census data.  IRWD is still developing and adding new service connections each month.  There has been approximately 3% growth since the same month last year.",365858,92.8,,Alternate Plan.,3680.5,AF,1886712347,1982871104,92.8,0.54,No Correction,South Coast,97.6
14-Jun,06/01/2014 00:00,Watsonville  City of,Voluntary 20% Reduction,No,256538452.0,271563712.0,G,"18.9% of this month's water was delivered to one agricultural customer.  The other 81.1% was delivered to a combination of Residential, Commercial/Institutional, Industrial, and Other accounts.",65739,105.5,,,-99999,NULL,256538452,271563712,105.5,0.8109999999999999,No Correction,Central Coast,111.7
14-Jun,06/01/2014 00:00,San Jose  City of,In progress to invoke Stage 1,Yes,699.0,737.0,MG,"Local economy has improved over the last 1-2 years, and several new multi-family residential developments were constructed and occupied during this time. Weather in June 2014 was hotter than weather in June 2013. Percentage Residential Use varies monthly because we bill bimonthly. So the Percentage Residential Use is calculated based on the consumption of the reporting month and the previous month. Recycled water information (reported in #11) is customer usage data, which is also billed bimonthly.",114974,93.2,"Muni Water has in place an enforcement process, which starts with notification and education and escalates to potential fines as listed in the City of San Jose Municipal Code. Staff receive notifications of violations through phone, email, and website; logs each incident; and follows up through by investigation and notification of the responsible party by phone, mail, email, and when necessary and if possible, in person.","Muni Water is scheduled to be on the San Jose City Council Agenda for Council to declare a water shortage of 20%, which would trigger Stage 1 of Muni Water's Water Shortage Contingency Plan. Stage 1 includes mandatory restrictions on daytime watering. In addition, Muni Water is implementing other water use restrictions, which are in effect at all times to prevent water waste.",201,MG,699000000,737000000,93.2,0.46,No Correction,San Francisco Bay,98.3
14-Jun,06/01/2014 00:00,Dinuba  City of,Two,Yes,127.3,146.5,MG,,23666,120.1,,,-99999,NULL,127300000,146500000,120.1,0.67,No Correction,Tulare Lake,138.3
14-Jun,06/01/2014 00:00,Casitas Municipal Water District,Stage 1,Yes,1306.25,1416.97,AF,These numbers include agriculture usage.,9603,194.54,,,-99999,NULL,425643427,461721697,194.6,0.1317,No Correction,South Coast,211.1
14-Jun,06/01/2014 00:00,Sacramento Suburban Water District,Stage 2 - Water Warning,Yes,1413.213,1367.382,MG,"Percentage Residential Use: The estimated percentage of residential water usage was calculated using the following formula:   Residential Water Use = (TMP * % NRW) - CII TMP  = Total Monthly Production (MG) %NRW = Net Residential Water, Percentage of TMP remaining after deducting water loss as calculated by the American Water Works Association (AWWA) Water Loss Software. CII = Metered water use by Commercial, Industrial, and Institutional customers  Total Population Served: The value in Item 7, Total Population Served, was changed from 170615, the figure taken from our 2010 Urban Water Management Plan, to 173,904. The new number is a calculated value for June 2014 based on an estimated 0.0.036% increase in population per month since 2010.   ",173904,185.2,,,-99999,NULL,1413213000,1367382000,184.2,0.68,No Correction,Sacramento River,178.2
14-Jun,06/01/2014 00:00,San Jose Water Company,3,Yes,4569.8,4926.9,MG,,990000,107.7,,,134354,CCF,4569800000,4926900000,107.7,0.7,No Correction,San Francisco Bay,116.1
14-Jun,06/01/2014 00:00,Rowland Water District,Conservation Rate,No,1063.0,1054.3,AF,,62106,94.8,,,96.7,AF,346380067,343545159,94.8,0.51,No Correction,South Coast,94.0
14-Jun,06/01/2014 00:00,Folsom  City of,Stage 3,Yes,2126.0,2610.0,AF,,62620,228.6,,,-99999,NULL,692760134,850472224,228.6,0.62,No Correction,Sacramento River,280.7
14-Jun,06/01/2014 00:00,Chino  City of,see qualification below,Yes,1579.99,1629.59,AF,"The City of Chino's Water Conservation Ordinance describes the elements of its Water Shortage Contingency Plan, and it stipulates that water conservation is required (i.e., mandatory) at all times.  Enhanced conservation measures are required and implemented in an escalating fashion depending on water supply circumstances.",76618,143.4,,,-99999,NULL,514841996,531004227,143.4,0.64,No Correction,South Coast,147.9
14-Jun,06/01/2014 00:00,South Tahoe Public Utilities District,1,Yes,249.0,240.0,MG,"Second homes increase the residential population during certain seasons of the year and calculations were made based on data collected on number of residents per home, per visit, and are reflected in each monthly report. Documentation which captures the monthly residential population and water use, including permanent and second home owners, is available upon request. Calculations include an estimated % of non-revenue water. ",33124,130.0,,,-99999,NULL,249000000,240000000,130.3,0.52,No Correction,North Lahontan,125.6
14-Jun,06/01/2014 00:00,Hi-Desert Water District,1,Yes,302.2,320.39,AF,"Residential water use is calculated using consumption data by comparing residential water users (SFR, MHP, and MTF) to the remaining accounts such as irrigation, commercial, and public entities.",24601,87.7,The District passed 14-22 outlining 4 levels of violations ranging from warning letters to a $100.00 fine.,,-99999,NULL,98472301,104399539,87.7,0.6576000000000001,No Correction,Colorado River,93.0
14-Jun,06/01/2014 00:00,"Soledad, City of",Stage 1,No,78161700.0,81466400.0,G,"Note: population is based off of official census. However, the actual unoffical population is closer to 20,000 person.",16729,129.3,,,-99999,NULL,78161700,81466400,129.3,0.83,No Correction,Central Coast,134.7
14-Jun,06/01/2014 00:00,North Marin Water District,2,Yes,308.0,357.0,MG,"The percentage residential use is based on the FY2013/14 metered water use, including irrigation, for all NMWD residential accounts in the Novato service territory.",61940,135.9,,,25,MG,308000000,357000000,135.9,0.82,No Correction,San Francisco Bay,157.5
14-Jun,06/01/2014 00:00,Marin Municipal Water District,1,No,2610.0,2836.0,AF,Residential water use accounts for 75 percent of the total water use on an annual basis.,187500,113.4,,,93,AF,850472224,924114647,113.4,0.75,No Correction,San Francisco Bay,123.2
14-Jun,06/01/2014 00:00,Shafter  City of,3,No,200.0,209.0,MG,"City services are not fully-metered to date. To estimate residential usage and percentage of overall system use, the approximate number of residential connections (4,200) was multiplied by the typical June usage of 35,000 gallons per connection which was then divided by the metered citywide use.",18488,265.0,,,-99999,NULL,200000000,209000000,241.6,0.67,No Correction,Tulare Lake,252.5
14-Jun,06/01/2014 00:00,"Windsor, Town of",Stage 2 Mandatory 20%  ,Yes,392.427,426.194,AF,,28234,99.6,,,-99999,NULL,127872898,138875923,99.6,0.66,No Correction,North Coast,108.2
14-Jun,06/01/2014 00:00,Indian Wells Valley Water District,2,Yes,273142000.0,266919000.0,G,"Submitting this correction to the percentage residential use.  As originally reported, the percentage residential use was based on the percentage of residential accounts, NOT the percentage of water used by residential accounts.",31120,207.0,,Ordinance 93 restricts landscape watering to between the hours of 8:00 PM and 8:00 AM from May 1st to October 31st and requires leaks to be repaired in a timely manner.  There is a four-step penalty process for repeated violations.  The initial violation is a warning along with educational materials provided.  A second violation can result in a fine of up to $50 added to the bill for the account.  A third violation can result in a fine of up to $200 added to the bill and issuing a warning that service may be terminated within 30 days if the issue is not addressed.  A fourth violation can result in a 48 hour notice of termination of service.  ,-99999,NULL,273142000,266919000,206.8,0.7070000000000001,No Correction,South Lahontan,202.1
14-Jun,06/01/2014 00:00,San Francisco Public Utilities Commission,1,Yes,2192.57,2393.11,MG,"SFPUC calculated ""Percentage Residential Use"" by reporting total residential sales as a percentage of total monthly potable water production. Since potable water production includes leaks, flushing, and other non-revenue water, this percentage is somewhat skewed. If one only considers residential sales compared to commercial/industrial sales, approximately 60% are residential.",846601,47.5,"To enforce the SWRCB regulations, the SFPUC is focusing on education and notification. Citations will be reserved only for severe and/or repeated documented water waste activities. We are also implementing a parallel communications effort to encourage reporting of water savers.   The notification process will be as follows: - First notification: Courtesy letter to account holder/property owner/ business - Second notification: Second letter accompanied by potential site visit to document water waste - Third notification: Automatic site visit; door hanger that urges immediate action and identifies assistance/training opportunities; further documentation - Final action: Citation issued in person or via mail to account holder or business  Citations will start at $100 per violation. ","On August 12, the San Francisco Public Utilities Commission authorized its General Manager to impose mandatory restrictions, as required pursuant to the State Water Resources Control Boards Emergency Regulations, on outdoor irrigation by reducing all outdoor irrigation of ornamental landscapes or turf with potable water by retail customers by at least 10%.    At its August 26, 2014 meeting the Commission will consider adoption of  excessive use charges applicable to the approximately 1,600 retail potable water irrigation accounts.  ",-99999,NULL,2192570000,2393110000,47.5,0.55,No Correction,San Francisco Bay,51.8
14-Jun,06/01/2014 00:00,Brawley  City of,2,Yes,212.76,290.16,MG,,27743,167.7,,,0,MG,212760000,290160000,168.0,0.657,No Correction,Colorado River,229.0
14-Jun,06/01/2014 00:00,Ontario  City of,Stage 1,Yes,3576.0,3482.0,AF,,166866,123.4,,,456,AF,1165244703,1134614669,123.4,0.53,No Correction,South Coast,120.1
14-Jun,06/01/2014 00:00,Huntington Beach  City of,Stage 1 to Council on Monday,Yes,2973.3,3002.0,AF,"Please discard the earlier report submitted.  It was for total water year ending in June, not the month of june",196041,120.3,,,-99999,NULL,968854048,978205984,120.3,0.73,No Correction,South Coast,121.4
14-Jun,06/01/2014 00:00,Calaveras County Water District,Stage III,Yes,188.685,216.476,MG,"In accordance with guidance from the State Water Resources Control Board (SWRCB), the Calaveras County Water District has excluded water used by commercial accounts, non-revenue water and wholesale water from Percentage Residential Use. Additionally, CCWD analyzed peak population during the summer months and has applied a population multiplier to account for the large influx of tourists & non-permanent homeowners who come to Calaveras County in large groups, which substantially increases water use in at least two of our service areas on the Highway 4 Corridor. These adjustments are reflected in CCWD's report of Percentage Residential Use & Total Population Served. A detailed staff report substantiating these changes has been provided to SWRCB staff.",48630,81.48,"Enforcement Actions CCWD will strive to educate and inform customers of conservation measures before taking enforcement action. If customers violate the conservation order, they will first receive a written warning letter. If the problem persists, those in violation could have their water governed by a flow-restricting device for a period of 30 days, or until the CCWD Board of Directors repeals the state of emergency. Those in violation could be fined up to $500/day. The district may also pursue a misdemeanor violation of California Water Code Section 31029. If convicted of this crime, a person could be put in jail for up to 30 days, fined up to $600 or both.","All irrigation is prohibited between 10 a.m. and 6 p.m. Residential landscaping can only be watered on an odd/even day watering cycle Odd-numbered addresses: Tuesdays, Thursdays and Saturdays. Even-numbered addresses: Mondays, Wednesdays and Thursdays No outdoors watering on Sundays Filling of new or existing pools and spas is prohibited, however topping off pools and spas is allowed. Customers are encouraged to use pool and spa covers. Pressure-washing/cleaning hardscape (e.g. houses, patios, driveways and sidewalks) is prohibited Use of water in decorative fountains and ponds is prohibited unless used to preserve aquatic life, if present No wasteful or negligent use of water (e.g. allowing water to run off property into the street) Irrigation water for commercial landscaping, schools and parks shall be reduced by 35% Treated effluent will be used for dust control.",-99999,NULL,188685000,216476000,81.5,0.63,No Correction,San Joaquin River,93.5
14-Jun,06/01/2014 00:00,Humboldt Bay Municipal Water District,2,No,17.5,14.98,MG,,422,179.7,,,-99999,NULL,17500000,14980000,179.7,0.13,No Correction,North Coast,153.8
